obs_id,taxon_name,AgeMatMin,Herbivory2,FeedingType,FoodTroph,EnvTemp,BodyShapeI,DemersPelag,DepthRangeDeep,Length,submitted_name,subgroup,common_name,body_part,sample_info,ca_mg,fe_mg,zn_mg,epa,dha,protein,fat,biblio_id,location,season,comments_on_data_processing_methods,publication_year,food_item_id,realm
bc266,Sprattus sprattus,1.5,mainly animals (troph. 2.8 and up),selective plankton feeding,NA,temperate,fusiform / normal,pelagic-neritic,150,16,Sprattus sprattus,Finfish,European sprat,muscle_organs,"Sprat, wild, edible part, raw",NA,NA,NA,0.767001262,1.423021634,22.63,13.37,fi57,"Turkey, Black Sea",fall 1995-spring 1996,FA converted using XFA,1998,0900285,brackmarine
bc371,Sprattus sprattus,1.5,mainly animals (troph. 2.8 and up),selective plankton feeding,NA,temperate,fusiform / normal,pelagic-neritic,150,16,Sprattus sprattus,Finfish,European sprat,muscle_skinless,"Sprat, wild, skinless fillet, raw",NA,NA,NA,0.269298688878943,0.602071825306406,NA,3.79,fi73,"Italy, North Adriatic Sea",Winter 2006,FAME converted using ShF and XFA,2010,0900390,brackmarine
bc372,Sprattus sprattus,1.5,mainly animals (troph. 2.8 and up),selective plankton feeding,NA,temperate,fusiform / normal,pelagic-neritic,150,16,Sprattus sprattus,Finfish,European sprat,muscle_skinless,"Sprat, wild, skinless fillet, raw",NA,NA,NA,1.05664477054923,1.80159978280054,NA,11.1,fi73,"Italy, North Adriatic Sea",Spring 2006,FAME converted using ShF and XFA,2010,0900391,brackmarine
af558,Squalus acanthias,8.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,temperate,elongated,benthopelagic,1460,95,Squalus acanthias,Finfish,Picked dogfish,muscle_skinless,"Spiny dogfish, skinless muscle flesh, raw",NA,NA,NA,NA,NA,17.4,13.4,fi195,"Canada, Straits of Juan de Fuca",NA,NA,1976,0901862,brackmarine
af559,Squalus acanthias,8.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,temperate,elongated,benthopelagic,1460,95,Squalus acanthias,Finfish,Picked dogfish,whole,"Spiny dogfish, whole, raw",NA,NA,NA,NA,NA,16.3,15.3,fi195,"USA, Lower Puget Sound, Washington",NA,NA,1976,0901863,brackmarine
bc207,Squalus acanthias,8.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,temperate,elongated,benthopelagic,1460,95,Squalus acanthias,Finfish,Picked dogfish,muscle_skinless,"Spiny dogfish, wild, skinless fillet, frozen",NA,NA,NA,NA,NA,18.8,5.2,fi42,New Zealand,Aug 1982,NA,1985,0900207,brackmarine
c864,Squalus acanthias,8.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,temperate,elongated,benthopelagic,1460,95,Squalus acanthias,Finfish,Spiny Dogfish,eggs,"Spiny Dogfish, eggs",NA,NA,NA,NA,NA,25,23.5,27,NA,NA,NA,NA,NA,brackmarine
c867,Squalus acanthias,8.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,temperate,elongated,benthopelagic,1460,95,Squalus acanthias,Finfish,Spiny Dogfish,muscle,"Spiny Dogfish, muscle",NA,NA,0.52,NA,NA,17.6,9.5,27,NA,NA,NA,NA,NA,brackmarine
c869,Squalus acanthias,8.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,temperate,elongated,benthopelagic,1460,95,Squalus acanthias,Finfish,Spiny Dogfish,muscle,"Spiny Dogfish, muscle",11,1.25,0.819,NA,NA,19.6,5.2,27,NA,NA,NA,NA,NA,brackmarine
c870,Squalus acanthias,8.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.5,temperate,elongated,benthopelagic,1460,95,Squalus acanthias,Finfish,Spiny Dogfish,eggs,"Spiny Dogfish, eggs",NA,NA,NA,NA,NA,25,24.3,27,NA,NA,NA,NA,NA,brackmarine
bc1447,Stenodus leucichthys,7.7,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.15,boreal,fusiform / normal,demersal,NA,150,Stenodus leucichtys,Finfish,NA,muscle,"Inconnu, wild, meat, raw",10,0.4,0.3,NA,NA,19,7,fc003,"Canada, Northwest Territories, western Canadian Arctic, communities of K ásho T ine (Fort Good Hope) and K áhbamit úé (Colville Lake)",1988 to 1990,"FAT- was analysed using AOAC 16.064 (1984), but it was not possible to find the original method.",1994,0902364,freshbrackmarine
bc1475,Stenodus leucichthys,7.7,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.15,boreal,fusiform / normal,demersal,NA,150,Stenodus leucichthys,Finfish,NA,muscle,"Inconnu, wild, meat, raw",NA,NA,NA,NA,NA,NA,NA,fc004,"Canada, Northwest Territories, Sahtú (Hareskin), Dene/Metis (communities of Fort Good Hope and Colville Lake)",July/Aug 1988 (summer); Nov/Dec 1988 (winter); May/June 1990 (spring),Retinols were analysed by HPLC; vitamin A was calculated as the sum of the all-trans retinol content + 75% of the 13-cis retinol + 40% of the all-trans dehydroretinol contents.,1993,0902392,freshbrackmarine
bc1512,Stenodus leucichthys,7.7,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.15,boreal,fusiform / normal,demersal,NA,150,Stenodus leucichthys,Finfish,NA,muscle,"Inconnu, wild, meat, raw",NA,NA,NA,0.2,0.2,NA,6.9,fc006,"Canada, Northwest Territories, Sahtú (Hareskin), Dene/Metis (communities of Fort Good Hope and Colville Lake)",July/Aug 1988 (summer); Nov/Dec 1988 (winter); May/June 1990 (spring),tr=trace amount <0.05 g/100 g,1991,0902429,freshbrackmarine
c879,Stenodus leucichthys,7.7,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.15,boreal,fusiform / normal,demersal,NA,150,Stenodus leucichthys,Finfish,Inconnu,muscle,"Inconnu, muscle",NA,NA,NA,NA,NA,19.9,6.8,27,NA,NA,NA,NA,NA,freshbrackmarine
af560,Thaleichthys pacificus,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,Thaleichthys pacificus,Finfish,Eulachon,muscle_skinless,"Eulachon, skinless muscle flesh, raw",NA,NA,NA,NA,NA,14.6,6.25,fi195,"USA, Colorado River",NA,NA,1976,0901864,freshbrackmarine
c882,Thaleichthys pacificus,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,Thaleichthys pacificus,Finfish,Eulachon,muscle,"Eulachon, muscle",273,1.6,1.3,NA,NA,NA,16.7,38,NA,NA,NA,NA,NA,freshbrackmarine
c883,Thaleichthys pacificus,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,Thaleichthys pacificus,Finfish,Eulachon,muscle,"Eulachon, muscle",NA,NA,NA,NA,NA,NA,16.7,5,NA,NA,NA,NA,NA,freshbrackmarine
c886,Thaleichthys pacificus,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,Thaleichthys pacificus,Finfish,Eulachon,muscle,"Eulachon, muscle",NA,NA,NA,0.12,0.18,NA,1.2,55,NA,NA,NA,NA,NA,freshbrackmarine
c888,Thaleichthys pacificus,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,Thaleichthys pacificus,Finfish,Eulachon,oil,"Eulachon, oil",NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,freshbrackmarine
c889,Thaleichthys pacificus,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,Thaleichthys pacificus,Finfish,Eulachon,oil,"Eulachon, oil",NA,NA,NA,NA,NA,NA,98,5,NA,NA,NA,NA,NA,freshbrackmarine
c890,Thaleichthys pacificus,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,Thaleichthys pacificus,Finfish,Eulachon,oil,"Eulachon, oil",NA,NA,NA,NA,NA,NA,98,38,NA,NA,NA,NA,NA,freshbrackmarine
c892,Thaleichthys pacificus,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,Thaleichthys pacificus,Finfish,Eulachon,oil,"Eulachon, oil",6.8,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,freshbrackmarine
c895,Thaleichthys pacificus,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,Thaleichthys pacificus,Finfish,Eulachon,whole,"Eulachon, whole",NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,freshbrackmarine
c897,Thaleichthys pacificus,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,Thaleichthys pacificus,Finfish,Eulachon,whole,"Eulachon, whole",476,NA,NA,NA,NA,15.3,2.4,11,NA,NA,NA,NA,NA,freshbrackmarine
c899,Thaleichthys pacificus,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,Thaleichthys pacificus,Finfish,Eulachon,muscle,"Eulachon, muscle",NA,NA,NA,NA,NA,14.5,6.5,27,NA,NA,NA,NA,NA,freshbrackmarine
c900,Thaleichthys pacificus,3,mainly animals (troph. 2.8 and up),filtering plankton,3.25,temperate,elongated,pelagic-neritic,300,34,Thaleichthys pacificus,Finfish,Eulachon,eggs,"Eulachon, eggs",32,NA,NA,NA,NA,21.4,5.6,11,NA,NA,NA,NA,NA,freshbrackmarine
af610,Thunnus alalunga,4.666666666666667,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,subtropical,fusiform / normal,pelagic-oceanic,600,140,Thunnus alalunga,Finfish,Albacore,muscle,"Albacore tuna, light meat, raw",NA,NA,NA,NA,NA,25,10.3,fi195,"USA, Washington/Oregon",NA,NA,1976,0901914,marine
af611,Thunnus alalunga,4.666666666666667,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,subtropical,fusiform / normal,pelagic-oceanic,600,140,Thunnus alalunga,Finfish,Albacore,muscle,"Albacore tuna, dark meat, raw",NA,NA,NA,NA,NA,22.8,8.25,fi195,"USA, Washington/Oregon",NA,NA,1976,0901915,marine
bc685,Thunnus alalunga,4.666666666666667,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,subtropical,fusiform / normal,pelagic-oceanic,600,140,Thunnus alalunga,Finfish,Albacore,muscle,"Albacore tuna, wild, white muscle flesh (caudal end), skinless, boneless, raw",18,0.6,0.5,0.29393,0.85918,23.3,5,fi117,"New Zealand, Northeast of North Island",Jun-Jul 1990 (austral Winter),"CHO- (water-soluble CHO); tr means below the level of quantification for elements (Cu < 10mcg/100g FW, Mn < 2mcg/100g FW); FA converted using XFA; FA tr= <0.1% of FACID",1993,0900704,marine
bc951,Thunnus alalunga,4.666666666666667,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,subtropical,fusiform / normal,pelagic-oceanic,600,140,Thunnus alalunga,Finfish,Albacore,muscle,"White tuna, wild, white meat, raw",NA,NA,NA,NA,NA,27.3,1.9,fi153,"Unknown, Mid Atlantic Ocean (43°N, 27°W)",Jun 1998,NA,2004,0900970,marine
bc969,Thunnus alalunga,4.666666666666667,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,subtropical,fusiform / normal,pelagic-oceanic,600,140,Thunnus alalunga,Finfish,Albacore,muscle,"Albacore tuna, wild, white meat, raw",NA,NA,NA,NA,NA,23.96,7.6,fi156,"USA, off OR coast",Aug 1977,NA,1979,0900988,marine
c905,Thunnus alalunga,4.666666666666667,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.3,subtropical,fusiform / normal,pelagic-oceanic,600,140,Thunnus alalunga,Finfish,Albacore,muscle,"Albacore, muscle",NA,NA,NA,NA,NA,18.8,3,27,NA,NA,NA,NA,NA,marine
bc264,Thunnus orientalis,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),NA,subtropical,fusiform / normal,pelagic-oceanic,550,300,Thunnus orientalis,Finfish,Pacific bluefin tuna,muscle,"Pacific bluefin tuna, wild, dorsal muscle, raw",NA,NA,NA,0.118887,0.401459,26.1,2,fi56,"Japan, Ishikawa, off Notoshima",June,FA converted using XFA,2007,0900283,brackmarine
bc870,Thunnus thynnus,5.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.21,subtropical,fusiform / normal,pelagic-oceanic,985,458,Thunnus thynnus,Finfish,Atlantic bluefin tuna,muscle,"Atlantic bluefin tuna, adult fish, muscle flesh, middle portion, raw",NA,NA,NA,0.22137,1.70973,NA,4.71,fi131,"Brazil, São Paulo, Santos cost",NA,NA,2007,0900889,brackmarine
c909,Thunnus thynnus,5.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.21,subtropical,fusiform / normal,pelagic-oceanic,985,458,Thunnus thynnus,Finfish,Bluefin Tuna,muscle,"Bluefin Tuna, muscle, dark muscle",NA,NA,NA,NA,NA,23.5,8.5,27,NA,NA,NA,NA,NA,brackmarine
c910,Thunnus thynnus,5.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.21,subtropical,fusiform / normal,pelagic-oceanic,985,458,Thunnus thynnus,Finfish,Bluefin Tuna,muscle,"Bluefin Tuna, muscle, light muscle",NA,NA,NA,NA,NA,24.5,5,27,NA,NA,NA,NA,NA,brackmarine
c911,Thunnus thynnus,5.333333333333333,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.21,subtropical,fusiform / normal,pelagic-oceanic,985,458,Thunnus thynnus,Finfish,Bluefin Tuna,muscle,"Bluefin Tuna, muscle",8,1.5,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,brackmarine
bc1074,Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,Thymallus arcticus,Finfish,Arctic grayling,muscle,"Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw",NA,NA,NA,0.102,0.22,NA,NA,fi186,"Russia, Siberia, Yenisei river",Mar 2003,NA,2007,0901093,fresh
bc1075,Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,Thymallus arcticus,Finfish,Arctic grayling,muscle,"Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw",NA,NA,NA,0.078,0.237,NA,NA,fi186,"Russia, Siberia, Yenisei river",May 2003,NA,2007,0901094,fresh
bc1076,Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,Thymallus arcticus,Finfish,Arctic grayling,muscle,"Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw",NA,NA,NA,0.06,0.138,NA,NA,fi186,"Russia, Siberia, Yenisei river",Jun 2003,NA,2007,0901095,fresh
bc1077,Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,Thymallus arcticus,Finfish,Arctic grayling,muscle,"Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw",NA,NA,NA,0.092,0.157,NA,NA,fi186,"Russia, Siberia, Yenisei river",Jul 2003,NA,2007,0901096,fresh
bc1078,Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,Thymallus arcticus,Finfish,Arctic grayling,muscle,"Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw",NA,NA,NA,0.079,0.176,NA,NA,fi186,"Russia, Siberia, Yenisei river",Aug 2003,NA,2007,0901097,fresh
bc1079,Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,Thymallus arcticus,Finfish,Arctic grayling,muscle,"Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw",NA,NA,NA,0.078,0.18,NA,NA,fi186,"Russia, Siberia, Yenisei river",Sep 2003,NA,2007,0901098,fresh
bc1080,Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,Thymallus arcticus,Finfish,Arctic grayling,muscle,"Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw",NA,NA,NA,0.07,0.228,NA,NA,fi186,"Russia, Siberia, Yenisei river",Oct 2003,NA,2007,0901099,fresh
bc1081,Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,Thymallus arcticus,Finfish,Arctic grayling,muscle,"Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw",NA,NA,NA,0.071,0.177,NA,NA,fi186,"Russia, Siberia, Yenisei river",Nov 2003,NA,2007,0901100,fresh
bc1082,Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,Thymallus arcticus,Finfish,Arctic grayling,muscle,"Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw",NA,NA,NA,0.072,0.173,NA,NA,fi186,"Russia, Siberia, Yenisei river",Jan 2004,NA,2007,0901101,fresh
bc1083,Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,Thymallus arcticus,Finfish,Arctic grayling,muscle,"Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw",NA,NA,NA,0.069,0.163,NA,NA,fi186,"Russia, Siberia, Yenisei river",Mar 2004,NA,2007,0901102,fresh
bc1084,Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,Thymallus arcticus,Finfish,Arctic grayling,muscle,"Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw",NA,NA,NA,0.085,0.205,NA,NA,fi186,"Russia, Siberia, Yenisei river",Apr 2004,NA,2007,0901103,fresh
bc1085,Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,Thymallus arcticus,Finfish,Arctic grayling,muscle,"Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw",NA,NA,NA,0.046,0.139,NA,NA,fi186,"Russia, Siberia, Yenisei river",Jun 2004,NA,2007,0901104,fresh
bc1086,Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,Thymallus arcticus,Finfish,Arctic grayling,muscle,"Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw",NA,NA,NA,0.044,0.11,NA,NA,fi186,"Russia, Siberia, Yenisei river",Jul 2004,NA,2007,0901105,fresh
bc1087,Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,Thymallus arcticus,Finfish,Arctic grayling,muscle,"Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw",NA,NA,NA,0.062,0.186,NA,NA,fi186,"Russia, Siberia, Yenisei river",Aug 2004,NA,2007,0901106,fresh
bc1088,Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,Thymallus arcticus,Finfish,Arctic grayling,muscle,"Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw",NA,NA,NA,0.081,0.194,NA,NA,fi186,"Russia, Siberia, Yenisei river",Oct 2004,NA,2007,0901107,fresh
bc1089,Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,Thymallus arcticus,Finfish,Arctic grayling,muscle,"Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw",NA,NA,NA,0.056,0.167,NA,NA,fi186,"Russia, Siberia, Yenisei river",Nov 2004,NA,2007,0901108,fresh
bc1090,Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,Thymallus arcticus,Finfish,Arctic grayling,muscle,"Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw",NA,NA,NA,0.064,0.21,NA,NA,fi186,"Russia, Siberia, Yenisei river",Dec 2004,NA,2007,0901109,fresh
bc1091,Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,Thymallus arcticus,Finfish,Arctic grayling,muscle,"Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw",NA,NA,NA,0.064,0.292,NA,NA,fi186,"Russia, Siberia, Yenisei river",Mar 2005,NA,2007,0901110,fresh
bc1092,Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,Thymallus arcticus,Finfish,Arctic grayling,muscle,"Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw",NA,NA,NA,0.056,0.158,NA,NA,fi186,"Russia, Siberia, Yenisei river",Mar 2005,NA,2007,0901111,fresh
bc1093,Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,Thymallus arcticus,Finfish,Arctic grayling,muscle,"Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw",NA,NA,NA,0.077,0.201,NA,NA,fi186,"Russia, Siberia, Yenisei river",Apr 2005,NA,2007,0901112,fresh
bc1094,Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,Thymallus arcticus,Finfish,Arctic grayling,muscle,"Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw",NA,NA,NA,0.072,0.192,NA,NA,fi186,"Russia, Siberia, Yenisei river",Jul 2005,NA,2007,0901113,fresh
bc1095,Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,fusiform / normal,benthopelagic,NA,76,Thymallus arcticus,Finfish,Arctic grayling,muscle,"Serbian grayling, wild, muscle tissues (below dorsal fin), fillet, raw",NA,NA,NA,0.096,0.285,NA,NA,fi186,"Russia, Siberia, Yenisei river",Aug 2005,NA,2007,0901114,fresh
