obs_id,taxon_name,common_name,subgroup,sample_info,body_part,nutrient,concentration,RDA_percentage,location,season,biblio_id,bibliography,comments_on_data_processing_methods,publication_year,food_item_id,caldata,irondata,zincdata,epadata,dhadata,proteindata,fatdata,data_here
bc391,Sarda orientalis,Striped bonito,Finfish,"Oriental bonito, wild, dorsal white muscle fillet, raw",muscle,epa,0.0434448,4.34448,"Japan, Nagasaki, East China Sea",Jun 2005,fi79,"Osako K., Saito H., Weng W., Kuwahara K., Tanaka M. (2009). Lipid characteristics of coastal migratory Sarda orientalis tissues. Fish Sci 75: 1055-1066",FA converted using XFA,2009,0900410,0,0,0,1,1,0,1,3
bc392,Sarda orientalis,Striped bonito,Finfish,"Oriental bonito, wild, dorsal white muscle fillet, raw",muscle,epa,0.0397119,3.97119,"Japan, Nagasaki, East China Sea",Jun 2005,fi79,"Osako K., Saito H., Weng W., Kuwahara K., Tanaka M. (2009). Lipid characteristics of coastal migratory Sarda orientalis tissues. Fish Sci 75: 1055-1066",FA converted using XFA,2009,0900411,0,0,0,1,1,0,1,3
bc415,Trachurus trachurus,Atlantic horse mackerel,Finfish,"Scad/Horse mackerel, wild, edible flesh, raw",muscle,epa,0.07539,7.539,"Greece, Aegean Sea",NA,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273","mean of lipid value (fall, winter) used for FA calculation; FAT- (analyzed according to AOAC 1975); FA converted using XFA; FA tr= <0.1g/100g fillet",1995,0900434,0,0,0,1,1,0,0,2
bc424,Merlangius merlangus,Whiting,Finfish,"Whiting, wild, edible flesh, raw",muscle,epa,0.030285,3.0284999999999997,"Greece, Aegean Sea",Winter,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975); FA converted using XFA; FA tr= <0.1g/100g fillet,1995,0900443,0,0,0,1,1,1,1,4
bc478,Scomber japonicus,Chub mackerel,Finfish,"Chub mackerel, wild, skinless fillet, raw",muscle_skinless,epa,0.007219944,0.7219944,"Turkey, Iskenderun Bay, Mediterranean Sea",Jan 2004,fi82,Celik M. (2008). Seasonal changes in the proximate chemical composition and fatty acids of chub mackerel (Scomber japonicus) and horse mackerel (Trachurus trachurus) from the north eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 933-938,FA converted using XFA,2008,0900497,0,0,0,1,1,1,1,4
bc479,Scomber japonicus,Chub mackerel,Finfish,"Chub mackerel, wild, skinless fillet, raw",muscle_skinless,epa,0.064239966,6.4239966,"Turkey, Iskenderun Bay, Mediterranean Sea",Apr 2004,fi82,Celik M. (2008). Seasonal changes in the proximate chemical composition and fatty acids of chub mackerel (Scomber japonicus) and horse mackerel (Trachurus trachurus) from the north eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 933-938,FA converted using XFA,2008,0900498,0,0,0,1,1,1,1,4
bc480,Scomber japonicus,Chub mackerel,Finfish,"Chub mackerel, wild, skinless fillet, raw",muscle_skinless,epa,0.034610989,3.4610989,"Turkey, Iskenderun Bay, Mediterranean Sea",Oct 2004,fi82,Celik M. (2008). Seasonal changes in the proximate chemical composition and fatty acids of chub mackerel (Scomber japonicus) and horse mackerel (Trachurus trachurus) from the north eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 933-938,FA converted using XFA,2008,0900499,0,0,0,1,1,1,1,4
bc481,Trachurus trachurus,Atlantic horse mackerel,Finfish,"Horse mackerel, wild, skinless fillet, raw",muscle_skinless,epa,0.01459064,1.459064,"Turkey, Iskenderun Bay, Mediterranean Sea",Jan 2004,fi82,Celik M. (2008). Seasonal changes in the proximate chemical composition and fatty acids of chub mackerel (Scomber japonicus) and horse mackerel (Trachurus trachurus) from the north eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 933-938,FA converted using XFA,2008,0900500,0,0,0,1,1,1,1,4
bc482,Trachurus trachurus,Atlantic horse mackerel,Finfish,"Horse mackerel, wild, skinless fillet, raw",muscle_skinless,epa,0.088074797,8.8074797,"Turkey, Iskenderun Bay, Mediterranean Sea",Apr 2004,fi82,Celik M. (2008). Seasonal changes in the proximate chemical composition and fatty acids of chub mackerel (Scomber japonicus) and horse mackerel (Trachurus trachurus) from the north eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 933-938,FA converted using XFA,2008,0900501,0,0,0,1,1,1,1,4
bc483,Trachurus trachurus,Atlantic horse mackerel,Finfish,"Horse mackerel, wild, skinless fillet, raw",muscle_skinless,epa,0.032952744,3.2952744,"Turkey, Iskenderun Bay, Mediterranean Sea",Oct 2004,fi82,Celik M. (2008). Seasonal changes in the proximate chemical composition and fatty acids of chub mackerel (Scomber japonicus) and horse mackerel (Trachurus trachurus) from the north eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 933-938,FA converted using XFA,2008,0900502,0,0,0,1,1,1,1,4
bc484,Psetta maxima,Turbot,Finfish,"Turbot, wild, muscle flesh, raw",muscle,epa,0.0941512,9.41512,"Spain, Galicia",Jan-Dec,fi83,"Martínez B., Miranda J.M., Nebot C., Rodriguez J.L., Cepeda A., Franco C.M. (2010). Differentiation of farmed and wild turbot (Psetta maxima): Proximate chemical composition, fatty acid profile, trace minerals and antimicrobial resistance of contaminant bacteria. Food Sci Tech Int 16(5): 435-437",FA converted using XFA; minerals tr= <0.01mg/100g flesh,2009,0900503,0,1,1,1,1,1,1,6
bc485,Oncorhynchus gorbuscha,Pink salmon,Finfish,"Humpback salmon, wild, skinless dorsal muscle fillet, frozen",muscle_skinless,epa,0.166696,16.669600000000003,"Russia, Siberia",NA,fi84,"Gladyshev M.I., Sushchik N.N., Gubanenko G.A., Demirchieva S.M., Kalachova G.S. (2006). Effect of way of cooking on content of essential polyunsaturated fatty acids in muscle tissue of humpback salmon (Oncorhynchus gorbuscha). Food Chemistry 96: 446-451",FA expressed per DM - conversion to FW,2006,0900504,0,0,0,1,1,0,0,2
bc490,Patagonotothen ramsayi,Longtail southern cod,Finfish,"Longtail southern cod, wild, muscle, frozen",muscle,epa,0.154125024,15.4125024,"UK, Falkland Shelf (southern South America)",May (Austral autumn) 2003,fi86,"González M.J., Gallardo J.M., Brickle P., Medina I. (2007).Nutritional composition and safety of Patagonothothen ramsayi, a discard species from Patagonian Shelf. International Journal of Food Science and Technology 42: 1240-1248","PROT- (Lowry et al. 1951), CHO- (Strickland & Parsons 1968); FA converted using XFA",2007,0900509,0,0,0,1,1,1,1,4
bc491,Patagonotothen ramsayi,Longtail southern cod,Finfish,"Longtail southern cod, wild, muscle, frozen",muscle,epa,0.055120347,5.5120347,"UK, Falkland Shelf (southern South America)",Aug (Austral winter) 2003/2004,fi86,"González M.J., Gallardo J.M., Brickle P., Medina I. (2007).Nutritional composition and safety of Patagonothothen ramsayi, a discard species from Patagonian Shelf. International Journal of Food Science and Technology 42: 1240-1248","PROT- (Lowry et al. 1951), CHO- (Strickland & Parsons 1968); FA converted using XFA",2007,0900510,0,0,0,1,1,1,1,4
bc492,Patagonotothen ramsayi,Longtail southern cod,Finfish,"Longtail southern cod, wild, muscle, frozen",muscle,epa,0.086307624,8.6307624,"UK, Falkland Shelf (southern South America)",Oct (Austral spring) 2003,fi86,"González M.J., Gallardo J.M., Brickle P., Medina I. (2007).Nutritional composition and safety of Patagonothothen ramsayi, a discard species from Patagonian Shelf. International Journal of Food Science and Technology 42: 1240-1248","PROT- (Lowry et al. 1951), CHO- (Strickland & Parsons 1968); FA converted using XFA",2007,0900511,0,0,0,1,1,1,1,4
bc493,Patagonotothen ramsayi,Longtail southern cod,Finfish,"Longtail southern cod, wild, muscle, frozen",muscle,epa,0.093000334,9.3000334,"UK, Falkland Shelf (southern South America)",Dec (Austral summer) 2003,fi86,"González M.J., Gallardo J.M., Brickle P., Medina I. (2007).Nutritional composition and safety of Patagonothothen ramsayi, a discard species from Patagonian Shelf. International Journal of Food Science and Technology 42: 1240-1248","PROT- (Lowry et al. 1951), CHO- (Strickland & Parsons 1968); FA converted using XFA",2007,0900512,0,0,0,1,1,1,1,4
bc556,Coregonus lavaretus,European whitefish,Finfish,"Whitefish, wild, skinless fillets, raw",muscle_skinless,epa,0.14342433,14.342433,"Italy, Lake Bolsena","Dec 2002, Feb, Jun, Sep 2003",fi94,"Orban E., Masci M., Nevigato T., Di Lena G., Casini I., Caproni R., Gambelli L., De Angelis P., Rampacci M. (2006). Nutritional quality and safety of whitefish (Coregonus lavaretus) from Italian lakes. Journal of Food Composition and Analysis 19: 737-746",FA converted using XFA,2006,0900575,1,1,1,1,1,1,1,7
bc557,Coregonus lavaretus,European whitefish,Finfish,"Whitefish, wild, skinless fillets, raw",muscle_skinless,epa,0.2103552,21.035519999999998,"Italy, Lake Bracciano","Dec 2002, Feb, Jun, Sep 2003",fi94,"Orban E., Masci M., Nevigato T., Di Lena G., Casini I., Caproni R., Gambelli L., De Angelis P., Rampacci M. (2006). Nutritional quality and safety of whitefish (Coregonus lavaretus) from Italian lakes. Journal of Food Composition and Analysis 19: 737-746",FA converted using XFA,2006,0900576,1,1,1,1,1,1,1,7
bc558,Coregonus lavaretus,European whitefish,Finfish,"Whitefish, wild, skinless fillets, raw",muscle_skinless,epa,0.20466354,20.466354,"Italy, Lake salto","Dec 2002, Feb, Jun, Sep 2003",fi94,"Orban E., Masci M., Nevigato T., Di Lena G., Casini I., Caproni R., Gambelli L., De Angelis P., Rampacci M. (2006). Nutritional quality and safety of whitefish (Coregonus lavaretus) from Italian lakes. Journal of Food Composition and Analysis 19: 737-746",FA converted using XFA,2006,0900577,1,1,1,1,1,1,1,7
bc559,Pogonias cromis,Black drum,Finfish,"Black drum, wild, fillet, raw",muscle,epa,0.0703152,7.0315199999999995,"Uruguay, Río de la Plata",Dec 1991-Jan 1992 (Summer),fi95,"Méndez E., González R.M., Inocente G., Giudice H., Grompone M.A. (1996). Lipid content and fatty acid composition of fillets of six fishes from the Rio de la Plata. Journal of Food Composition and Analysis 9: 163-170",FA converted using XFA,1996,0900578,0,0,0,1,1,1,1,4
bc560,Menticirrhus americanus,Southern kingcroaker,Finfish,"Southern kingcroaker, wild, fillet, raw",muscle,epa,0.17224842,17.224842000000002,"Uruguay, Río de la Plata",Dec 1991-Jan 1992 (Summer),fi95,"Méndez E., González R.M., Inocente G., Giudice H., Grompone M.A. (1996). Lipid content and fatty acid composition of fillets of six fishes from the Rio de la Plata. Journal of Food Composition and Analysis 9: 163-170",FA converted using XFA,1996,0900579,0,0,0,1,1,1,1,4
bc561,Macrodon ancylodon,King weakfish,Finfish,"Kink weakfish, wild, fillet, raw",muscle,epa,0.02618412,2.618412,"Uruguay, Río de la Plata",Dec 1991-Jan 1992 (Summer),fi95,"Méndez E., González R.M., Inocente G., Giudice H., Grompone M.A. (1996). Lipid content and fatty acid composition of fillets of six fishes from the Rio de la Plata. Journal of Food Composition and Analysis 9: 163-170",FA converted using XFA,1996,0900580,0,0,0,1,1,1,1,4
bc562,Parona signata,Parona leatherjack,Finfish,"Pampano, wild, fillet, raw",muscle,epa,0.1336918,13.36918,"Uruguay, Río de la Plata",Dec 1991-Jan 1992 (Summer),fi95,"Méndez E., González R.M., Inocente G., Giudice H., Grompone M.A. (1996). Lipid content and fatty acid composition of fillets of six fishes from the Rio de la Plata. Journal of Food Composition and Analysis 9: 163-170",FA converted using XFA,1996,0900581,0,0,0,1,1,1,1,4
bc563,Micropogonias furnieri,Whitemouth croaker,Finfish,"White croaker, wild, fillet, raw",muscle,epa,0.070633962,7.0633962,"Uruguay, Río de la Plata",Dec 1991-Jan 1992 (Summer),fi95,"Méndez E., González R.M., Inocente G., Giudice H., Grompone M.A. (1996). Lipid content and fatty acid composition of fillets of six fishes from the Rio de la Plata. Journal of Food Composition and Analysis 9: 163-170",FA converted using XFA,1996,0900582,0,0,0,1,1,1,1,4
bc566,Oreochromis niloticus,Nile tilapia,Finfish,"Nile tilapia, wild, white dorsal muscle flesh, skin and boneless, raw",muscle,epa,0.010859908,1.0859908,"Madagascar, Itasy lake",Winter (Jul) 1997,fi100,"Rasoarahona J.R.E., Barnathan G., Bianchini J.-P., Gaydou E.M. (2005). Influence of season on the lipid content and fatty acid profiles of three tilapia species (Oreochromis niloticus, O. macrochir and Tilapia rendalli) from Madagascar. Food Chemistry 91:683-694",FA converted using XFA,2005,0900585,0,0,0,1,1,0,1,3
bc567,Oreochromis niloticus,Nile tilapia,Finfish,"Nile tilapia, wild, white dorsal muscle flesh, skin and boneless, raw",muscle,epa,0.012881055,1.2881055000000001,"Madagascar, Itasy lake",Spring (Oct) 1997,fi100,"Rasoarahona J.R.E., Barnathan G., Bianchini J.-P., Gaydou E.M. (2005). Influence of season on the lipid content and fatty acid profiles of three tilapia species (Oreochromis niloticus, O. macrochir and Tilapia rendalli) from Madagascar. Food Chemistry 91:683-694",FA converted using XFA,2005,0900586,0,0,0,1,1,0,1,3
bc568,Oreochromis niloticus,Nile tilapia,Finfish,"Nile tilapia, wild, white dorsal muscle flesh, skin and boneless, raw",muscle,epa,0.01037568,1.037568,"Madagascar, Itasy lake",Summer (Mar) 1998,fi100,"Rasoarahona J.R.E., Barnathan G., Bianchini J.-P., Gaydou E.M. (2005). Influence of season on the lipid content and fatty acid profiles of three tilapia species (Oreochromis niloticus, O. macrochir and Tilapia rendalli) from Madagascar. Food Chemistry 91:683-694",FA converted using XFA,2005,0900587,0,0,0,1,1,0,1,3
bc569,Oreochromis macrochir,Longfin tilapia,Finfish,"Longfin tilapia, wild, white dorsal muscle flesh, skin and boneless, raw",muscle,epa,0.039845871,3.9845870999999997,"Madagascar, Itasy lake",Winter (Jul) 1997,fi100,"Rasoarahona J.R.E., Barnathan G., Bianchini J.-P., Gaydou E.M. (2005). Influence of season on the lipid content and fatty acid profiles of three tilapia species (Oreochromis niloticus, O. macrochir and Tilapia rendalli) from Madagascar. Food Chemistry 91:683-694",FA converted using XFA,2005,0900588,0,0,0,1,1,0,1,3
bc570,Oreochromis macrochir,Longfin tilapia,Finfish,"Longfin tilapia, wild, white dorsal muscle flesh, skin and boneless, raw",muscle,epa,0.018878146,1.8878145999999998,"Madagascar, Itasy lake",Spring (Oct) 1997,fi100,"Rasoarahona J.R.E., Barnathan G., Bianchini J.-P., Gaydou E.M. (2005). Influence of season on the lipid content and fatty acid profiles of three tilapia species (Oreochromis niloticus, O. macrochir and Tilapia rendalli) from Madagascar. Food Chemistry 91:683-694",FA converted using XFA,2005,0900589,0,0,0,1,1,0,1,3
bc571,Oreochromis macrochir,Longfin tilapia,Finfish,"Longfin tilapia, wild, white dorsal muscle flesh, skin and boneless, raw",muscle,epa,0.013985924,1.3985924,"Madagascar, Itasy lake",Summer (Mar) 1998,fi100,"Rasoarahona J.R.E., Barnathan G., Bianchini J.-P., Gaydou E.M. (2005). Influence of season on the lipid content and fatty acid profiles of three tilapia species (Oreochromis niloticus, O. macrochir and Tilapia rendalli) from Madagascar. Food Chemistry 91:683-694",FA converted using XFA,2005,0900590,0,0,0,1,1,0,1,3
bc572,Tilapia rendalli,Redbreast tilapia,Finfish,"Redbreast tilapia, wild, white dorsal muscle flesh, skin and boneless, raw",muscle,epa,0.01549543,1.549543,"Madagascar, Itasy lake",Winter (Jul) 1997,fi100,"Rasoarahona J.R.E., Barnathan G., Bianchini J.-P., Gaydou E.M. (2005). Influence of season on the lipid content and fatty acid profiles of three tilapia species (Oreochromis niloticus, O. macrochir and Tilapia rendalli) from Madagascar. Food Chemistry 91:683-694",FA converted using XFA,2005,0900591,0,0,0,1,1,0,1,3
bc573,Tilapia rendalli,Redbreast tilapia,Finfish,"Redbreast tilapia, wild, white dorsal muscle flesh, skin and boneless, raw",muscle,epa,0.030120188,3.0120188,"Madagascar, Itasy lake",Spring (Oct) 1997,fi100,"Rasoarahona J.R.E., Barnathan G., Bianchini J.-P., Gaydou E.M. (2005). Influence of season on the lipid content and fatty acid profiles of three tilapia species (Oreochromis niloticus, O. macrochir and Tilapia rendalli) from Madagascar. Food Chemistry 91:683-694",FA converted using XFA,2005,0900592,0,0,0,1,1,0,1,3
bc574,Tilapia rendalli,Redbreast tilapia,Finfish,"Redbreast tilapia, wild, white dorsal muscle flesh, skin and boneless, raw",muscle,epa,0.017102666,1.7102666,"Madagascar, Itasy lake",Summer (Mar) 1998,fi100,"Rasoarahona J.R.E., Barnathan G., Bianchini J.-P., Gaydou E.M. (2005). Influence of season on the lipid content and fatty acid profiles of three tilapia species (Oreochromis niloticus, O. macrochir and Tilapia rendalli) from Madagascar. Food Chemistry 91:683-694",FA converted using XFA,2005,0900593,0,0,0,1,1,0,1,3
bc582,Clarias batrachus,Philippine catfish,Finfish,"Walking catfish, wild, skin-on fillet, raw",muscle,epa,0.05312,5.312,"Laos, Champasak and Savannakhet, rice field ecosystems",dry season,fi103,"Nurhasan M., Maehre H.K., Malde M.K., Stormo S.K., Halwart M., James D., Elvevoll E.O. (2010). Nutritional composition of aquatic species inLaotian rice field systems. Journal of Food Composition and Analysis 23:205-213",FA converted using XFA,2010,0900601,1,1,1,1,1,1,1,7
bc584,Cipangopaludina chinensis,Chinese mystery snail,Mollusc,"Small apple snail, wild, shelled, raw",NA,epa,0.00334248,0.334248,"Laos, Champasak and Savannakhet, rice field ecosystems",dry season,fi103,"Nurhasan M., Maehre H.K., Malde M.K., Stormo S.K., Halwart M., James D., Elvevoll E.O. (2010). Nutritional composition of aquatic species inLaotian rice field systems. Journal of Food Composition and Analysis 23:205-213",FA converted using XFA,2010,0900603,0,1,1,1,1,1,1,6
bc585,Pomacea canaliculata,Sea snails,Mollusc,"Golden apple snail, wild, shelled, raw",NA,epa,6.68496e-4,0.0668496,"Laos, Champasak and Savannakhet, rice field ecosystems",dry season,fi103,"Nurhasan M., Maehre H.K., Malde M.K., Stormo S.K., Halwart M., James D., Elvevoll E.O. (2010). Nutritional composition of aquatic species inLaotian rice field systems. Journal of Food Composition and Analysis 23:205-213",FA converted using XFA,2010,0900604,0,0,1,1,1,1,1,5
