obs_id,taxon_name,common_name,subgroup,sample_info,body_part,ca_mg,fe_mg,zn_mg,epa,dha,fat,protein,location,season,biblio_id,bibliography,comments_on_data_processing_methods,publication_year,food_item_id,caldata,irondata,zincdata,epadata,dhadata,proteindata,fatdata,data_here
bc4,Oreochromis niloticus,Nile Tilapia,Finfish,"Nile Tilapia, wild, muscle fillet, raw",muscle,NA,NA,NA,NA,NA,1.8,19.8,"Thailand, main rivers (Chaopraya, Bangprakong, Mae-klong, Thajean)",May-Oct,fi2,"Puwastien P., Judprasong K., Kettwan E., Vasanachitt K., Nakngamanong Y., Bhattacharjee L. (1999) Proximate composition of raw and cooked thai freshwater and marine fish. J Food Comp Anal 12: 9-16",NNP calc. as % of TN,1999,0900004,0,0,0,0,0,1,1,2
bc401,Pagrus auratus,silver seabream,Finfish,"Gilthead seabream, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,3,20,"Greece, Aegean Sea",Winter,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900420,0,0,0,0,0,1,1,2
bc402,Mugil cephalus,Flathead grey mullet,Finfish,"Grey mullet, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,1.33,NA,"Greece, Aegean Sea",NA,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273","mean of lipid value (spring, fall, winter) used for FA calculation; FAT- (analyzed according to AOAC 1975); FA converted using XFA; FA tr= <0.1g/100g fillet",1995,0900421,0,0,0,0,0,0,1,1
bc403,Chelidonichthys lucerna,Tub gurnard,Finfish,"Gurnard, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,2,19,"Greece, Aegean Sea",Winter,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900422,0,0,0,0,0,1,1,2
bc406,Atrobucca nibe,Blackmouth croaker,Finfish,"Meagre/Croaker, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,0.8,20,"Greece, Aegean Sea",Winter,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900425,0,0,0,0,0,1,1,2
bc407,Sparisoma cretense,Parrotfish,Finfish,"Parrot fish, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,1,19,"Greece, Aegean Sea",Winter,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900426,0,0,0,0,0,1,1,2
bc409,Trisopterus minutus,Poor cod,Finfish,"Poor cod, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,0.4,20,"Greece, Aegean Sea",Fall,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900428,0,0,0,0,0,1,1,2
bc410,Pagellus bogaraveo,Blackspot seabream,Finfish,"Red bream, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,2,21,"Greece, Aegean Sea",Winter,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900429,0,0,0,0,0,1,1,2
bc413,Oblada melanura,Saddled seabream,Finfish,"Saddled bream, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,1,19,"Greece, Aegean Sea",Winter,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900432,0,0,0,0,0,1,1,2
bc415,Trachurus trachurus,Atlantic horse mackerel,Finfish,"Scad/Horse mackerel, wild, edible flesh, raw",muscle,NA,NA,NA,0.07539,0.20104,NA,NA,"Greece, Aegean Sea",NA,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273","mean of lipid value (fall, winter) used for FA calculation; FAT- (analyzed according to AOAC 1975); FA converted using XFA; FA tr= <0.1g/100g fillet",1995,0900434,0,0,0,1,1,0,0,2
bc417,Scorpaena scrofa,Red scorpionfish,Finfish,"Scorpionfish, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,0.4,19,"Greece, Aegean Sea",Winter,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900436,0,0,0,0,0,1,1,2
bc418,Dicentrarchus labrax,European seabass,Finfish,"Seabass/Bass, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,2,21,"Greece, Aegean Sea",Winter,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900437,0,0,0,0,0,1,1,2
bc42,Parastromateus niger,Black pomfret,Finfish,"Black pomfret, wild, muscle fillet, raw",muscle,NA,NA,NA,NA,NA,3.6,20.4,"Thailand, Gulf of Thailand",Oct-Nov,fi2,"Puwastien P., Judprasong K., Kettwan E., Vasanachitt K., Nakngamanong Y., Bhattacharjee L. (1999) Proximate composition of raw and cooked thai freshwater and marine fish. J Food Comp Anal 12: 9-16",NNP calc. as % of TN,1999,0900042,0,0,0,0,0,1,1,2
bc421,Lithognathus mormyrus,Sand steenbras,Finfish,"Striped bream, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,0.7,18,"Greece, Aegean Sea",Winter,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900440,0,0,0,0,0,1,1,2
bc424,Merlangius merlangus,Whiting,Finfish,"Whiting, wild, edible flesh, raw",muscle,NA,NA,NA,0.030285,0.068646,0.3,18,"Greece, Aegean Sea",Winter,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975); FA converted using XFA; FA tr= <0.1g/100g fillet,1995,0900443,0,0,0,1,1,1,1,4
bc430,Sepia officinalis,Common cuttlefish,Mollusc,"Common cuttlefish, wild, edible flesh, raw",NA,NA,NA,NA,NA,NA,0.2,17,"Greece, Aegean Sea",Winter,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900449,0,0,0,0,0,1,1,2
bc431,Todarodes sagittatus,European flying squid,Mollusc,"Flying squid, wild, edible flesh, raw",NA,NA,NA,NA,NA,NA,0.3,15,"Greece, Aegean Sea",Winter,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900450,0,0,0,0,0,1,1,2
bc433,Engraulis encrasicolus,European anchovy,Finfish,"Anchovy, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,4,18.2,"Greece, Aegean Sea",Spring,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900452,0,0,0,0,0,1,1,2
bc434,Engraulis encrasicolus,European anchovy,Finfish,"Anchovy, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,0.6,18.1,"Greece, Aegean Sea",Fall,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900453,0,0,0,0,0,1,1,2
bc435,Engraulis encrasicolus,European anchovy,Finfish,"Anchovy, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,0.9,21,"Greece, Aegean Sea",Winter,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900454,0,0,0,0,0,1,1,2
bc436,Boops boops,Bogue,Finfish,"Bogue seabream, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,0.5,17,"Greece, Aegean Sea",Spring,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900455,0,0,0,0,0,1,1,2
bc437,Boops boops,Bogue,Finfish,"Bogue seabream, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,2,18,"Greece, Aegean Sea",Fall,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900456,0,0,0,0,0,1,1,2
bc438,Boops boops,Bogue,Finfish,"Bogue seabream, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,1,20,"Greece, Aegean Sea",Winter,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900457,0,0,0,0,0,1,1,2
bc439,Sarda sarda,Atlantic bonito,Finfish,"Atlantic bonito, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,8,19,"Greece, Aegean Sea",Spring,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900458,0,0,0,0,0,1,1,2
bc440,Sarda sarda,Atlantic bonito,Finfish,"Atlantic bonito, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,3,25,"Greece, Aegean Sea",Winter,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900459,0,0,0,0,0,1,1,2
bc441,Mugil cephalus,Flathead grey mullet,Finfish,"Grey mullet, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,1,20,"Greece, Aegean Sea",Spring,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900460,0,0,0,0,0,1,1,2
bc442,Mugil cephalus,Flathead grey mullet,Finfish,"Grey mullet, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,2,21,"Greece, Aegean Sea",Fall,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900461,0,0,0,0,0,1,1,2
bc443,Mugil cephalus,Flathead grey mullet,Finfish,"Grey mullet, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,1,18,"Greece, Aegean Sea",Winter,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900462,0,0,0,0,0,1,1,2
bc444,Merluccius merluccius,European hake,Finfish,"European hake, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,0.4,16,"Greece, Aegean Sea",Spring,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900463,0,0,0,0,0,1,1,2
bc445,Merluccius merluccius,European hake,Finfish,"European hake, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,0.6,17,"Greece, Aegean Sea",Fall,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900464,0,0,0,0,0,1,1,2
bc446,Merluccius merluccius,European hake,Finfish,"European hake, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,2,18,"Greece, Aegean Sea",Winter,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900465,0,0,0,0,0,1,1,2
bc447,Scomber scombrus,Atlantic mackerel,Finfish,"Atlantic mackerel, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,10,18,"Greece, Aegean Sea",Fall,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900466,0,0,0,0,0,1,1,2
bc448,Spicara smaris,Picarels nei,Finfish,"Picarel, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,3,15,"Greece, Aegean Sea",Fall,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900467,0,0,0,0,0,1,1,2
bc449,Spicara smaris,Picarels nei,Finfish,"Picarel, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,1,18,"Greece, Aegean Sea",Winter,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900468,0,0,0,0,0,1,1,2
bc45,Rastrelliger brachysoma,Short mackerel,Finfish,"Short-bodied mackerel, wild, muscle fillet, raw",muscle,NA,NA,NA,NA,NA,3.8,21.1,"Thailand, Gulf of Thailand",Oct-Nov,fi2,"Puwastien P., Judprasong K., Kettwan E., Vasanachitt K., Nakngamanong Y., Bhattacharjee L. (1999) Proximate composition of raw and cooked thai freshwater and marine fish. J Food Comp Anal 12: 9-16",NNP calc. as % of TN,1999,0900045,0,0,0,0,0,1,1,2
bc450,Mullus barbatus,Red mullet,Finfish,"Red mullet, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,2,19,"Greece, Aegean Sea",Spring,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900469,0,0,0,0,0,1,1,2
bc451,Mullus barbatus,Red mullet,Finfish,"Red mullet, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,3,15,"Greece, Aegean Sea",Fall,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900470,0,0,0,0,0,1,1,2
bc452,Mullus barbatus,Red mullet,Finfish,"Red mullet, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,3,18,"Greece, Aegean Sea",Winter,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900471,0,0,0,0,0,1,1,2
bc453,Sarpa salpa,Salema,Finfish,"Salema/Strepie, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,1,18,"Greece, Aegean Sea",Spring,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900472,0,0,0,0,0,1,1,2
bc454,Sarpa salpa,Salema,Finfish,"Salema/Strepie, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,4,18,"Greece, Aegean Sea",Fall,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900473,0,0,0,0,0,1,1,2
bc455,Sardina pilchardus,European pilchard,Finfish,"Sardine/Pilchard, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,6,16,"Greece, Aegean Sea",Spring,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900474,0,0,0,0,0,1,1,2
bc456,Sardina pilchardus,European pilchard,Finfish,"Sardine/Pilchard, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,7,18,"Greece, Aegean Sea",Fall,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900475,0,0,0,0,0,1,1,2
bc457,Sardina pilchardus,European pilchard,Finfish,"Sardine/Pilchard, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,2,18,"Greece, Aegean Sea",Winter,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900476,0,0,0,0,0,1,1,2
bc458,Trachurus trachurus,Atlantic horse mackerel,Finfish,"Scad/Horse mackerel, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,1,18,"Greece, Aegean Sea",Fall,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",FAT- (analyzed according to AOAC 1975),1995,0900477,0,0,0,0,0,1,1,2
