Species,AgeMatMin,Herbivory2,FeedingType,FoodTroph,EnvTemp,BodyShapeI,DemersPelag,Fresh,Brack,Saltwater,DepthRangeDeep,Length,nutrient,concentration,reference,abs_lat,seanuts_id2,subgroup,source,part,page_id,level_1,level_2,realm
Silurus glanis,2.8333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,temperate,elongated,benthopelagic,fresh,brack,NA,30,500,fapun3,0.07014006000000002,"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",37,1128,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Silurus glanis,2.8333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,temperate,elongated,benthopelagic,fresh,brack,NA,30,500,fapun3,0.7494,"Aggelousis G., Lazos E.S. (1990). Fatty acid composition of the lipids from eight freshwater fish species from Greece. Journal of Food Composition and Analaysis 4: 68-76",41.53,1129,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Silurus glanis,2.8333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,temperate,elongated,benthopelagic,fresh,brack,NA,30,500,protein,17.999999999999996,"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53,176,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Silurus glanis,2.8333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,temperate,elongated,benthopelagic,fresh,brack,NA,30,500,protein,17.999999999999996,"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53,182,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Silurus glanis,2.8333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,temperate,elongated,benthopelagic,fresh,brack,NA,30,500,protein,17.169999999999998,"Özyurt G., Polat A., Loker G.B. (2009). vitamin And mineral content of pike perch (Sander lucioperca), common carp (Cyprinus carpio), and European catfish (Silurus glanis). Turk J Vet Anim Sci 33(4): 351-356",36.967401,1127,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Silurus glanis,2.8333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,temperate,elongated,benthopelagic,fresh,brack,NA,30,500,epa,0.010030392000000004,"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",37,1128,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Silurus glanis,2.8333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,temperate,elongated,benthopelagic,fresh,brack,NA,30,500,epa,0.24980000000000002,"Aggelousis G., Lazos E.S. (1990). Fatty acid composition of the lipids from eight freshwater fish species from Greece. Journal of Food Composition and Analaysis 4: 68-76",41.53,1129,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Silurus glanis,2.8333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,temperate,elongated,benthopelagic,fresh,brack,NA,30,500,dha,0.05378615999999999,"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",37,1128,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Silurus glanis,2.8333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,temperate,elongated,benthopelagic,fresh,brack,NA,30,500,dha,0.3747,"Aggelousis G., Lazos E.S. (1990). Fatty acid composition of the lipids from eight freshwater fish species from Greece. Journal of Food Composition and Analaysis 4: 68-76",41.53,1129,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Silurus glanis,2.8333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,temperate,elongated,benthopelagic,fresh,brack,NA,30,500,ca_mg,27,"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53,176,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Silurus glanis,2.8333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,temperate,elongated,benthopelagic,fresh,brack,NA,30,500,ca_mg,24.000000000000004,"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53,182,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Silurus glanis,2.8333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,temperate,elongated,benthopelagic,fresh,brack,NA,30,500,fat_g,3.2,"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53,176,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Silurus glanis,2.8333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,temperate,elongated,benthopelagic,fresh,brack,NA,30,500,fat_g,3.7999999999999994,"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53,182,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Silurus glanis,2.8333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,temperate,elongated,benthopelagic,fresh,brack,NA,30,500,fat_g,1.12,"Özyurt G., Polat A., Loker G.B. (2009). vitamin And mineral content of pike perch (Sander lucioperca), common carp (Cyprinus carpio), and European catfish (Silurus glanis). Turk J Vet Anim Sci 33(4): 351-356",36.967401,1127,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Silurus glanis,2.8333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,temperate,elongated,benthopelagic,fresh,brack,NA,30,500,fat_g,0.54,"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",37,1128,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Silurus glanis,2.8333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,temperate,elongated,benthopelagic,fresh,brack,NA,30,500,fat_g,3.5,"Aggelousis G., Lazos E.S. (1990). Fatty acid composition of the lipids from eight freshwater fish species from Greece. Journal of Food Composition and Analaysis 4: 68-76",41.53,1129,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Silurus glanis,2.8333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,temperate,elongated,benthopelagic,fresh,brack,NA,30,500,zn_mg,0.4,"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53,176,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Silurus glanis,2.8333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,temperate,elongated,benthopelagic,fresh,brack,NA,30,500,zn_mg,0.4,"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53,182,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Silurus glanis,2.8333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,temperate,elongated,benthopelagic,fresh,brack,NA,30,500,zn_mg,1.31,"Özyurt G., Polat A., Loker G.B. (2009). vitamin And mineral content of pike perch (Sander lucioperca), common carp (Cyprinus carpio), and European catfish (Silurus glanis). Turk J Vet Anim Sci 33(4): 351-356",36.967401,1127,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Silurus glanis,2.8333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,temperate,elongated,benthopelagic,fresh,brack,NA,30,500,fe_mg,0.6,"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53,176,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Silurus glanis,2.8333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,temperate,elongated,benthopelagic,fresh,brack,NA,30,500,fe_mg,0.6,"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",41.53,182,finfish,seanuts,unknown,NA,NA,NA,freshbrack
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,fapun_all_g,0.18393312,"Özogul Y., Özogul F. (2007). Fatty acid profiles of commercially important fish species from the Mediterranean, Aegean and Black Seas. Food Chemistry 100: 1634-1638",38.963745,1133,finfish,seanuts,unknown,NA,NA,NA,brackmarine
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,fapun3,0.17024761999999996,"Özogul Y., Özogul F. (2007). Fatty acid profiles of commercially important fish species from the Mediterranean, Aegean and Black Seas. Food Chemistry 100: 1634-1638",38.963745,1133,finfish,seanuts,unknown,NA,NA,NA,brackmarine
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,protein,20.200000000000003,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238,71,finfish,seanuts,unknown,NA,NA,NA,brackmarine
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,protein,18.36,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238,81,finfish,seanuts,unknown,NA,NA,NA,brackmarine
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,protein,17.95,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238,99,finfish,seanuts,unknown,NA,NA,NA,brackmarine
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,protein,17.250000000000004,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238,151,finfish,seanuts,unknown,NA,NA,NA,brackmarine
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,epa,0.04209659799999999,"Özogul Y., Özogul F. (2007). Fatty acid profiles of commercially important fish species from the Mediterranean, Aegean and Black Seas. Food Chemistry 100: 1634-1638",38.963745,1133,finfish,seanuts,unknown,NA,NA,NA,brackmarine
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,dha,0.10236754000000002,"Özogul Y., Özogul F. (2007). Fatty acid profiles of commercially important fish species from the Mediterranean, Aegean and Black Seas. Food Chemistry 100: 1634-1638",38.963745,1133,finfish,seanuts,unknown,NA,NA,NA,brackmarine
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,ca_mg,78.72629999999997,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238,71,finfish,seanuts,unknown,NA,NA,NA,brackmarine
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,ca_mg,70.46940000000002,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238,81,finfish,seanuts,unknown,NA,NA,NA,brackmarine
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,ca_mg,62.59879999999998,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238,99,finfish,seanuts,unknown,NA,NA,NA,brackmarine
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,ca_mg,44.2052,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238,151,finfish,seanuts,unknown,NA,NA,NA,brackmarine
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,fat_g,1.88,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238,71,finfish,seanuts,unknown,NA,NA,NA,brackmarine
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,fat_g,1.62,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238,81,finfish,seanuts,unknown,NA,NA,NA,brackmarine
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,fat_g,1.18,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238,99,finfish,seanuts,unknown,NA,NA,NA,brackmarine
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,fat_g,1.61,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238,151,finfish,seanuts,unknown,NA,NA,NA,brackmarine
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,fat_g,0.74,"Özogul Y., Özogul F. (2007). Fatty acid profiles of commercially important fish species from the Mediterranean, Aegean and Black Seas. Food Chemistry 100: 1634-1638",38.963745,1133,finfish,seanuts,unknown,NA,NA,NA,brackmarine
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,zn_mg,1.4496,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238,71,finfish,seanuts,unknown,NA,NA,NA,brackmarine
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,zn_mg,1.4187,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238,81,finfish,seanuts,unknown,NA,NA,NA,brackmarine
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,zn_mg,1.1391,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238,99,finfish,seanuts,unknown,NA,NA,NA,brackmarine
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,zn_mg,3.5634999999999994,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238,151,finfish,seanuts,unknown,NA,NA,NA,brackmarine
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,fe_mg,5.8136,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238,71,finfish,seanuts,unknown,NA,NA,NA,brackmarine
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,fe_mg,6.0642,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238,81,finfish,seanuts,unknown,NA,NA,NA,brackmarine
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,fe_mg,7.2671,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238,99,finfish,seanuts,unknown,NA,NA,NA,brackmarine
Solea solea,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952316284,subtropical,short and / or deep,demersal,NA,brack,marine,150,70,fe_mg,15.235999999999999,"Özden Ö., Erkan N., Ulusoy Ş. (2010). Determination of mineral composition in three commercial fish species (Solea solea, Mullus surmuletus, and Merlangius merlangus). Environ Monit Assess 170: 353-363",41.008238,151,finfish,seanuts,unknown,NA,NA,NA,brackmarine
