asfis_scientific_name,food_name_in_english,taxonkey,lwa,lwb,slmax,slmax_nov28,slmax_source,tl,tl_se,tl_nov28,tlse_nov28,number,sci_name,food_item_id,subgroup,country_region,type,isscaap,isscaap_cat,habitat,x3_alpha,food_name_in_own_language,processing,asfis_english_name,season,other,latitude,abs_lat,length_from_study,length_3,n_x,water_g,fat_g,fatce_g,fat_g_2,fasat_g,fams_g,fapu_g,faun_g,fatrn_g,facid_g,fapun3_g,fapun6_g,fapun9_g,epa_g,dha_g,food_item_id_2,max_length_study,comments_on_data_processing_methods_y,publication_year,biblioid_y,compiler,edible,enerc_kj_original,enerc_kcal_original,enera_kcal,dm_g,water_g_2,xn,nt_g,protcnt_g,protcnp_g,prot_g,npro_g,nnp_mg,fat_g_3,fatce_g_2,fat_g_1,fasat_g_2,fams_g_2,fapu_g_2,faun_g_2,ca_mg,fe_mg,id_mcg,k_mg,mg_mg,mn_mg,se_mcg,hg_mcg,pb_mcg,sr_mcg,retol_mcg,retol13_mcg,retoldh_mcg,retolsum_mcg,carta_mcg,cartb_mcg,atx_mcg,zea_mcg,cartoid_mcg,chocal_mcg,tocpha_mg,vitb6a_mg,vitb12_mcg,vitc_mg,zn_mg,food_name_clean,database,nutrient_ref,biblioid
Oncorhynchus mykiss,"Rainbow trout, wild, fillet, raw",NA,0.00955,3.03,120.0,NA,http://www.fishbase.org/summary/239,4.4,0.4,4.1,0.3,872,Salmo gairdneri,900922,Finfish,"USA, NY, Ithaca, Cayuga Lake",W,23,"Salmons, trouts, smelts",freshwater,TRR,NA,r,Rainbow trout,NA,NA,42.740759,42.740759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900922,NA,NA,1980,fi141,DR,NA,NA,NA,NA,NA,NA,6.25,NA,18.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rainbow_trout_wild_fillet_raw,NA,NA,NA
Oncorhynchus mykiss,"Rainbow trout, wild, skinless fillet, raw",NA,0.00955,3.03,120.0,NA,http://www.fishbase.org/summary/239,4.4,0.4,4.1,0.3,871,Salmo gairdneri,900783,Finfish,"USA, ID, Snake River",W,23,"Salmons, trouts, smelts",freshwater,TRR,NA,r,Rainbow trout,Oct-88,NA,46.207215,46.207215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900783,NA,"FAT- _analyzed according to AOAC 1984, method 43.257-43.277; tr= VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g",1992,fi120,DR,NA,NA,122.0,NA,NA,74,NA,NA,19.5,NA,NA,NA,NA,NA,NA,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tr,NA,NA,NA,NA,NA,NA,5.6,1.6,NA,Rainbow_trout_wild_skinless_fillet_raw,NA,NA,NA
Oncorhynchus mykiss,"Rainbow trout, wild, skinless fillet, raw",NA,0.00955,3.03,120.0,NA,http://www.fishbase.org/summary/239,4.4,0.4,4.1,0.3,870,Salmo gairdneri,900782,Finfish,"USA, MT, Clark Canyon / ID, Snake River",W,23,"Salmons, trouts, smelts",freshwater,TRR,NA,r,Rainbow trout,Jun-89,NA,46.207215,46.207215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900782,NA,"FAT- _analyzed according to AOAC 1984, method 43.257-43.277; tr= VitC <1.0 mg/100g; CARTB <10mcg/100g; CHO <0.1g/100g; RIBF <0.02mg/100g",1992,fi120,DR,NA,NA,122.0,NA,NA,74.8,NA,NA,20.6,NA,NA,NA,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tr,NA,NA,NA,NA,NA,NA,4.0,2.1,NA,Rainbow_trout_wild_skinless_fillet_raw,NA,NA,NA
Oncorhynchus tshawytscha,"Chinook salmon, wild, fillet, raw",NA,0.01148,3.08,121.0,150.0,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=244,4.4,0.76,4.4,0.7,644,Oncorhynchus tshawytscha,900987,Finfish,"USA, Columbia River",W,23,"Salmons, trouts, smelts",marine,CHI,NA,r,Chinook_=Spring=Kingsalmon,Aug-77,"mean length and weight of fish: 86cm, 8700g",45.867615,45.867615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900987,86.0,NA,1979,fi156,DR,NA,NA,NA,NA,NA,70.77,6.25,NA,20.17,NA,NA,NA,NA,9.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chinook_salmon_wild_fillet_raw,NA,NA,NA
Oncorhynchus tshawytscha,"Chinook salmon, wild, boneless, skinless fillet, raw",NA,0.01148,3.08,121.0,150.0,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=244,4.4,0.76,4.4,0.7,643,Oncorhynchus tshawytscha,900194,Finfish,"USA, off the OR coast, Pacific Ocean",W,23,"Salmons, trouts, smelts",marine,CHI,NA,r,Chinook salmon,Sep-87,NA,45.9053,45.9053,NA,NA,1,NA,7.0,NA,NA,1.8,2.3,1.6,NA,NA,NA,1.2,0.39,NA,0.44,0.55,900194,NA,CHOLE-: colorimetric method using ferric chloride _Sweeney and Weihrauch 1976,1991,fi36,DR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0,NA,NA,1.8,2.3,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chinook_salmon_wild_boneless_skinless_fillet_raw,NA,NA,NA
Oncorhynchus keta,NA,NA,0.0138,3.1,100.0,NA,http://www.fishbase.org/summary/241,NA,NA,3.7,0.2,646,Oncorhynchusæketa,902287,Finfish,NA,NA,NA,NA,marine,NA,NA,r,"Chum salmon (dog), raw",NA,NA,52.372895,52.372895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,NA,44.0,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3,NA,0.58,NA,NA,NA,NA
Oncorhynchus mykiss,NA,NA,0.00955,3.03,120.0,NA,http://www.fishbase.org/Summary/SpeciesSummary.php?ID=239&genusname=Oncorhynchus&speciesname=mykiss&AT=Salmo+gairdneri&lang=English,NA,NA,4.1,0.3,647,Oncorhynchusæmykiss,902289,Finfish,NA,NA,NA,NA,freshwater,NA,NA,r,"Trout, raw",NA,NA,52.372895,52.372895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,43.0,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.8,NA,0.66,NA,NA,NA,NA
Oncorhynchus nerka,NA,NA,0.01148,3.08,84.0,NA,http://www.fishbase.org/summary/Oncorhynchus-nerka.html,NA,NA,3.5,0.2,648,Oncorhynchusænerkaæ,902295,Finfish,NA,NA,NA,NA,marine,NA,NA,r,"Sockeye salmon, raw",NA,NA,52.372895,52.372895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.0,NA,NA,NA,NA,NA,NA,52.0,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA
Oncorhynchus tshawytscha,NA,NA,0.01148,3.08,150.0,NA,http://www.fishbase.org/Summary/SpeciesSummary.php?ID=244&genusname=Oncorhynchus&speciesname=tshawytscha&AT=Oncorhynchus+tshawytscha&lang=English,NA,NA,4.4,0.7,649,Oncorhynchusætshawytscha,902293,Finfish,NA,NA,NA,NA,marine,NA,NA,r,"Spring chinook (King), raw",NA,NA,52.372895,52.372895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4,NA,NA,NA,NA,NA,NA,26.0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,0.44,NA,NA,NA,NA
Ophiodon elongatus,"Ling cod, wild, fillet, raw",NA,NA,NA,125.0,152.0,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=509,4.32,0.72,4.32,0.72,650,Ophiodon elongatus,900978,Finfish,"USA, south of Astoria Canyon, North Pacific",W,33,Miscellaneous coastal fishes,marine,CLI,NA,r,Lingcod,Aug-77,"mean length and weight of fish: 67cm, 3000g",46.25,46.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900978,67.0,NA,1979,fi156,DR,NA,NA,NA,NA,NA,79.18,6.25,NA,18.35,NA,NA,NA,NA,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ling_cod_wild_fillet_raw,NA,NA,NA
Opisthonema oglinum,"Atlantic thread herring, adult fish, muscle flesh, middle portion, raw",601486,0.0174,2.9800000190000002,31.0,NA,NA,3.23,0.35,NA,NA,651,Opisthonema oglinum,900877,Finfish,"Brazil, S†o Paulo, Santos cost",W,35,"Herrings, sardines, anchovies",marine,THA,Sardinha da lage,r,Atlantic thread herring,NA,NA,-23.372169,23.372169,NA,NA,NA,NA,13.3,NA,NA,5.2668,2.6866,NA,NA,NA,NA,4.0299,0.4522,NA,0.9044,2.527,900877,NA,NA,2007,fi131,DR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3,NA,NA,5.27,2.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Atlantic_thread_herring_adult_fish_muscle_flesh_middle_portion_raw,NA,NA,NA
Orconectes limosus,"Spinycheek crayfish, wild, male, meat, raw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,652,Orconectes limosus Raf,901223,Crustacean,"Poland, Brda River mouth",W,41,Freshwater crustaceans,freshwater,ORL,NA,r,Spinycheek crayfish,"Mar, Apr 2008",NA,53.116156,53.116156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901223,NA,FA converted using XFA,2010,fi228,S.E.,NA,NA,NA,NA,NA,79.05,NA,NA,NA,NA,NA,NA,NA,0.43,NA,NA,0.07,0.07,0.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spinycheek_crayfish_wild_male_meat_raw,NA,NA,NA
Orconectes limosus,"Spinycheek crayfish, wild, male, meat, raw",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,653,Orconectes limosus Raf,901224,Crustacean,"Poland, Lake Gop_o",W,41,Freshwater crustaceans,freshwater,ORL,NA,r,Spinycheek crayfish,"Mar, Apr 2008",NA,52.585556,52.585556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901224,NA,FA converted using XFA,2010,fi228,S.E.,NA,NA,NA,NA,NA,83.64,NA,NA,NA,NA,NA,NA,NA,0.44,NA,NA,0.05,0.07,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spinycheek_crayfish_wild_male_meat_raw,NA,NA,NA
Tilapia spp,"Tilapia, wild, skin-on fillet, raw",NA,0.01995,2.96,60.0,NA,http://www.fishbase.org/summary/Oreochromis-niloticus.html,2.0,0.0,2.0,0.0,1103,Tilapia sp.,902207,Finfish,Ghana,W,12,Tilapias and other cichlids,freshwater,TLP,NA,r,Tilapias nei,NA,"skin-on fillet: head, scales, guts, spine, fin bones removed; cooked in water for 30 min",4.565474,4.565474,NA,NA,NA,NA,NA,NA,4.3512,1.601917866,1.417834395,0.575750431,0.317250238,NA,NA,NA,NA,NA,0.039166696,0.133166766,902207,NA,all values expessed per DM - conversion to FW; FA converted using XFA; tr _minerals = <0.5 mg/kg DM,1991,fi139,DR,NA,NA,NA,NA,25.9,NA,6.25,NA,17.53,NA,NA,NA,NA,NA,NA,4.35,1.6,1.42,0.58,0.32,621.6,0.83,NA,380.73,44.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3209,Tilapia_wild_skin-on_fillet_raw,NA,NA,NA
Tilapia spp,"Tilapia, wild, boneless, skin-on flesh, raw",NA,0.01995,2.96,60.0,NA,http://www.fishbase.org/summary/Oreochromis-niloticus.html,2.0,0.0,2.0,0.0,1104,Tilapia sp.,902219,Finfish,Ghana,W,12,Tilapias and other cichlids,freshwater,TLP,NA,r,Tilapias nei,NA,NA,4.565474,4.565474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,902219,NA,protein value for calculation of AA are taken from fi147,1991,fi140,DR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Tilapia_wild_boneless_skin-on_flesh_raw,NA,NA,NA
Oreochromis macrochir,"Longfin tilapia, wild, white dorsal muscle flesh, skin and boneless, raw",NA,0.01549,3.0,43.0,NA,http://www.fishbase.us/summary/1396,2.2,0.11,2.1,0.0,654,Oreochromis macrochir,900590,Finfish,"Madagascar, Itasy lake",W,12,Tilapias and other cichlids,freshwater,ORM,Malemiloha,r,Longfin tilapia,Summer _Mar 1998,NA,-19.065134,19.065134,NA,NA,NA,NA,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013985924,0.0574764,900590,NA,FA converted using XFA,2005,fi100,DR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Longfin_tilapia_wild_white_dorsal_muscle_flesh_skin_and_boneless_raw,NA,NA,NA
Oreochromis macrochir,"Longfin tilapia, wild, white dorsal muscle flesh, skin and boneless, raw",NA,0.01549,3.0,43.0,NA,http://www.fishbase.us/summary/1396,2.2,0.11,2.1,0.0,655,Oreochromis macrochir,900589,Finfish,"Madagascar, Itasy lake",W,12,Tilapias and other cichlids,freshwater,ORM,Malemiloha,r,Longfin tilapia,Spring _Oct 1997,NA,-19.065134,19.065134,NA,NA,NA,NA,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018878146,0.12090498,900589,NA,FA converted using XFA,2005,fi100,DR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Longfin_tilapia_wild_white_dorsal_muscle_flesh_skin_and_boneless_raw,NA,NA,NA
Oreochromis macrochir,"Longfin tilapia, wild, white dorsal muscle flesh, skin and boneless, raw",NA,0.01549,3.0,43.0,NA,http://www.fishbase.us/summary/1396,2.2,0.11,2.1,0.0,656,Oreochromis macrochir,900588,Finfish,"Madagascar, Itasy lake",W,12,Tilapias and other cichlids,freshwater,ORM,Malemiloha,r,Longfin tilapia,Winter _Jul 1997,NA,-19.065134,19.065134,NA,NA,NA,NA,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039845871,0.112158748,900588,NA,FA converted using XFA,2005,fi100,DR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Longfin_tilapia_wild_white_dorsal_muscle_flesh_skin_and_boneless_raw,NA,NA,NA
Oreochromis niloticus,"Nile tilapia, wild, skin-on fillet _incl. bones, raw",NA,0.01995,2.96,60.0,NA,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=2,2.0,0.0,2.0,0.0,673,Oreochromis niloticus,900199,Finfish,"Nigeria, Zaria, Galma River",W,12,Tilapias and other cichlids,freshwater,TLN,NA,r,Nile tilapia,Jan-May _dry season,NA,11.066667,11.066667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900199,NA,NA,1997,fi38,DR,NA,NA,NA,NA,NA,77.21,6.25,NA,16.15,NA,NA,NA,NA,2.64,NA,NA,NA,NA,NA,NA,883.0,3.0,100.0,269.0,36.0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.0,Nile_tilapia_wild_skin-on_fillet_incl._bones_raw,NA,NA,NA
Oreochromis niloticus,"Nile Tilapia, wild, muscle fillet, raw",NA,0.01995,2.96,60.0,NA,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=2,2.0,0.0,2.0,0.0,676,Oreochromis niloticus,900004,Finfish,"Thailand, main rivers _Chaopraya, Bangprakong, Mae-klong, Thajean",W,12,Tilapias and other cichlids,freshwater,TLN,Pla Nil,r,Nile Tilapia,May-Oct,NA,15.484682,15.484682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900004,NA,NNP calc. as % of TN,1999,fi2,DR,0.5,NA,NA,NA,NA,78.1,6.25,3.2,19.8,NA,NA,2.8,384,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nile_Tilapia_wild_muscle_fillet_raw,NA,NA,NA
Oreochromis niloticus,"Nile tilapia, wild _large size, dorsal muscle fillet, skinless, raw",NA,0.01995,2.96,60.0,NA,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=2,2.0,0.0,2.0,0.0,657,Oreochromis niloticus,900721,Finfish,"Ethiopia, Awasa, Lake Awasa",W,12,Tilapias and other cichlids,freshwater,TLN,NA,r,Nile tilapia,Nov-93,"mean length and weight: 27cm, 349g; iodine given in mcg/kg wet weight",7.031297,7.031297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900721,27.0,NA,1997,fi118,DR,NA,NA,NA,NA,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nile_tilapia_wild_large_size_dorsal_muscle_fillet_skinless_raw,NA,NA,NA
Oreochromis niloticus,"Nile tilapia, wild _large size, dorsal muscle fillet, skinless, raw",NA,0.01995,2.96,60.0,NA,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=2,2.0,0.0,2.0,0.0,658,Oreochromis niloticus,900746,Finfish,"Burundi, Bujumbura, Lake Tanganyika",W,12,Tilapias and other cichlids,freshwater,TLN,NA,r,Nile tilapia,Mar-94,"mean length and weight: 20cm, 114g; iodine given in mcg/kg wet weight",-6.255568,6.255568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900746,20.0,NA,1997,fi118,DR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nile_tilapia_wild_large_size_dorsal_muscle_fillet_skinless_raw,NA,NA,NA
Oreochromis niloticus,"Nile tilapia, wild, white dorsal muscle flesh, skin and boneless, raw",NA,0.01995,2.96,60.0,NA,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=2,2.0,0.0,2.0,0.0,659,Oreochromis niloticus,900586,Finfish,"Madagascar, Itasy lake",W,12,Tilapias and other cichlids,freshwater,TLN,Barahoa,r,Nile tilapia,Spring _Oct 1997,NA,-19.065134,19.065134,NA,NA,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012881055,0.076739861,900586,NA,FA converted using XFA,2005,fi100,DR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nile_tilapia_wild_white_dorsal_muscle_flesh_skin_and_boneless_raw,NA,NA,NA
Oreochromis niloticus,"Nile tilapia, wild, white dorsal muscle flesh, skin and boneless, raw",NA,0.01995,2.96,60.0,NA,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=2,2.0,0.0,2.0,0.0,660,Oreochromis niloticus,900587,Finfish,"Madagascar, Itasy lake",W,12,Tilapias and other cichlids,freshwater,TLN,Barahoa,r,Nile tilapia,Summer _Mar 1998,NA,-19.065134,19.065134,NA,NA,NA,NA,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01037568,0.04279968,900587,NA,FA converted using XFA,2005,fi100,DR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nile_tilapia_wild_white_dorsal_muscle_flesh_skin_and_boneless_raw,NA,NA,NA
Oreochromis niloticus,"Nile tilapia, wild _small size, dorsal muscle fillet, skinless, raw",NA,0.01995,2.96,60.0,NA,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=2,2.0,0.0,2.0,0.0,661,Oreochromis niloticus,900719,Finfish,"Ethiopia, Awasa, Lake Awasa",W,12,Tilapias and other cichlids,freshwater,TLN,NA,r,Nile tilapia,Nov-93,"mean length and weight: 16cm, 79g; iodine given in mcg/kg wet weight",7.031297,7.031297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900719,16.0,NA,1997,fi118,DR,NA,NA,NA,NA,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nile_tilapia_wild_small_size_dorsal_muscle_fillet_skinless_raw,NA,NA,NA
Oreochromis niloticus,"Nile tilapia, wild _medium size, dorsal muscle fillet, skinless, raw",NA,0.01995,2.96,60.0,NA,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=2,2.0,0.0,2.0,0.0,662,Oreochromis niloticus,900720,Finfish,"Ethiopia, Awasa, Lake Awasa",W,12,Tilapias and other cichlids,freshwater,TLN,NA,r,Nile tilapia,Nov-93,"mean length and weight: 21cm, 177g; iodine given in mcg/kg wet weight",7.031297,7.031297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900720,21.0,NA,1997,fi118,DR,NA,NA,NA,NA,18.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nile_tilapia_wild_medium_size_dorsal_muscle_fillet_skinless_raw,NA,NA,NA
Oreochromis niloticus,"Nile tilapia, wild _medium size, dorsal muscle fillet, skinless, raw",NA,0.01995,2.96,60.0,NA,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=2,2.0,0.0,2.0,0.0,663,Oreochromis niloticus,900722,Finfish,"Ethiopia, Awasa, Lake Awasa",W,12,Tilapias and other cichlids,freshwater,TLN,NA,r,Nile tilapia,Nov-93,"mean length and weight: 20cm, 154g; iodine given in mcg/kg wet weight",7.031297,7.031297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900722,20.0,NA,1997,fi118,DR,NA,NA,NA,NA,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nile_tilapia_wild_medium_size_dorsal_muscle_fillet_skinless_raw,NA,NA,NA
Oreochromis niloticus,"Nile tilapia, wild _medium size, dorsal muscle fillet, skinless, raw",NA,0.01995,2.96,60.0,NA,http://fishbase.sinica.edu.tw/summary/SpeciesSummary.php?id=2,2.0,0.0,2.0,0.0,664,Oreochromis niloticus,900728,Finfish,"Ethiopia, Zwai, Lake Zwai",W,12,Tilapias and other cichlids,freshwater,TLN,NA,r,Nile tilapia,Nov-93,"mean length and weight: 22cm, 206g; iodine given in mcg/kg wet weight",7.971943,7.971943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,900728,22.0,NA,1997,fi118,DR,NA,NA,NA,NA,21.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Nile_tilapia_wild_medium_size_dorsal_muscle_fillet_skinless_raw,NA,NA,NA
