ref_info,Bibliography,biblioid2,seanuts_id2,food_item_id_2,food_name_clean,database,nutrient_ref,species_name,genus_species,subgroup,prot_g,protcnt_g,protein_g,fat_g,fapun3,fapun_all_g,epa,dha,ca_mg,zn_mg,fe_mg,tl,length_from_study,length_source,abs_lat,latitude,slmax,slmax_nov28,slmax_source,lwa,lwb,country_region,isscaap_cat,isscaap,season,asfis_scientific_name_fishbase_swap_in_progress,season.x,season.y,Herbivory2,HerbivoryRef,FeedingType,FeedingTypeRef,DietTroph,DietSeTroph,FoodTroph,FoodSeTroph,IsoTroph,IsoseTroph,EcoTroph,EcoseTroph,StockCode,SpecCode.x,SpecCode.y,Genus,Species,FBname,Subfamily,DemersPelag,AnaCat,DepthRangeShallow,DepthRangeDeep,LTypeMaxM,LTypeMaxF,LTypeComM,LTypeComF,Length,CommonLength,CommonLengthF,CommonLengthRef,Weight,WeightFemale,MaxWeightRef,Sp2000_HierarchyCode,reference,Fresh,Marine,BrackishWater,Brack,LengthFemale,MaxLengthRef,notes,weight_from_study,Mar_fresh,wild_farmed,body_parts_included_excluded,included_excluded,X20,vit_a_IU,K_mg,mg_mg,X32
"Mohanty, B. P., Sankar, T. V., Ganguly, S., Mahanty, A., Anandan, R., Chakraborty, K., ... & Asha, K. K. (2016). Micronutrient Composition of 35 Food Fishes from India and Their Significance in Human Nutrition. Biological trace element research, 1-11.",NA,NA,1886,NA,NA,NA,NA,Perna viridis,NA,mollusc,NA,NA,NA,NA,NA,NA,NA,NA,522.6,2.59,6.3,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mahanty, A., Ganguly, S., Verma, A., Sahoo, S., Mitra, P., Paria, P., Sharma, A.P., Singh, B.K. and Mohanty, B.P., 2014. Nutrient profile of small indigenous fish Puntius sophore: proximate composition, amino acid, fatty acid and micronutrient profiles. National Academy Science Letters, 37(1), pp.39-44.",NA,NA,1887,NA,NA,NA,NA,Puntius sophore,NA,finfish,NA,NA,NA,3.55,NA,NA,NA,NA,974.8,5.11,11.5,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10460,10137,10137,Puntius,sophore,Pool barb,Barbinae,benthopelagic,amphidromous,NA,NA,NG,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,94495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1888,NA,NA,NA,NA,Ailia coila,NA,finfish,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13334,NA,Ailia,coila,Gangetic ailia,NA,pelagic,NA,NA,NA,TL,NA,TL,NA,30,18,NA,4833,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,4833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1889,NA,NA,NA,NA,Amblypharyngodon mola,NA,finfish,NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19294,24301,24301,Amblypharyngodon,mola,Mola carplet,Danioninae,benthopelagic,NA,NA,NA,TL,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,0,NA,41236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1890,NA,NA,NA,NA,Anabas testudineus,NA,finfish,NA,NA,NA,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plants/detritus+animals (troph. 2.2-2.79),12693,hunting macrofauna (predator),12975,2.98,0.37,2.76,0.32,NA,NA,NA,NA,511,495,495,Anabas,testudineus,Climbing perch,NA,demersal,potamodromous,0,NA,TL,NA,TL,NA,25,12.5,NA,2686,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,4833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1891,NA,NA,NA,NA,Clarias batrachus,NA,finfish,NA,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),13497,hunting macrofauna (predator),12975,NA,NA,3.42,0.5,NA,NA,NA,NA,3250,3054,3054,Clarias,batrachus,Philippine catfish,NA,demersal,potamodromous,1,NA,TL,NA,TL,NA,47,26.25,NA,12193,1190,NA,40637,NA,NA,-1,NA,NA,-1,NA,40637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1892,NA,NA,NA,NA,Crassostrea madrasensis,NA,mollusc,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1893,NA,NA,NA,NA,Cyprinus carpio,NA,finfish,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plants/detritus+animals (troph. 2.2-2.79),6258,hunting macrofauna (predator),6258,3.06,NA,3.05,0.39,NA,NA,NA,NA,1643,1450,1450,Cyprinus,carpio,Common carp,Cyprininae,benthopelagic,potamodromous,NA,NA,TL,NA,TL,NA,120,31,NA,3561,40090,NA,72380,NA,NA,-1,NA,NA,-1,NA,27549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1894,NA,NA,NA,NA,Epinephelus spp.,NA,finfish,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1895,NA,NA,NA,NA,Etroplus suratensis,NA,finfish,NA,NA,NA,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly plants/detritus (troph. 2-2.19),13535,variable,58008,NA,NA,2.91,0.26,NA,NA,NA,NA,4899,4681,4681,Etroplus,suratensis,Pearlspot,Etroplinae,benthopelagic,NA,10,NA,TL,NA,TL,NA,40,20,NA,6028,NA,NA,NA,NA,NA,0,NA,NA,-1,NA,41236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1896,NA,NA,NA,NA,Euthynnus affinis,NA,finfish,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),168,hunting macrofauna (predator),168,4.5,NA,4.47,0.8,NA,NA,NA,NA,110,96,96,Euthynnus,affinis,Kawakawa,Scombrinae,pelagic-neritic,oceanodromous,0,200,FL,NA,FL,NA,100,60,NA,168,14000,NA,30874,NA,NA,0,NA,NA,0,NA,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1897,NA,NA,NA,NA,Fenneropenaeus indicus,NA,crustacean,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1898,NA,NA,NA,NA,Gudusia chapra,NA,finfish,NA,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1794,1601,1601,Gudusia,chapra,Indian river shad,Dorosomatinae,pelagic,potamodromous,NA,NA,TL,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,1479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1899,NA,NA,NA,NA,Harpadon nehereus,NA,finfish,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),NA,NA,NA,NA,NA,4.2,0.73,NA,NA,NA,NA,274,260,260,Harpadon,nehereus,Bombay-duck,Harpadontinae,benthopelagic,oceanodromous,50,NA,TL,NA,TL,NA,40,25,NA,30573,NA,NA,NA,NA,NA,0,NA,NA,-1,NA,3417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1900,NA,NA,NA,NA,Heteropneustes fossilis,NA,finfish,NA,NA,NA,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),44151,hunting macrofauna (predator),59235,3.59,0.281,3.89,0.63,NA,NA,NA,NA,5116,4885,4885,Heteropneustes,fossilis,Stinging catfish,NA,demersal,NA,NA,1,TL,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,6028,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1901,NA,NA,NA,NA,Katsuwonus pelamis,NA,finfish,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),168,hunting macrofauna (predator),168,4.43,0.474,4.03,0.64,NA,NA,NA,NA,121,107,107,Katsuwonus,pelamis,Skipjack tuna,Scombrinae,pelagic-oceanic,oceanodromous,0,260,FL,NA,FL,NA,110,80,NA,168,34500,NA,168,NA,NA,0,NA,NA,0,NA,89423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1902,NA,NA,NA,NA,Lates calcarifer,NA,finfish,NA,NA,NA,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),4959,hunting macrofauna (predator),4959,NA,NA,3.82999992370606,0.6,NA,NA,NA,NA,360,346,346,Lates,calcarifer,Barramundi,NA,demersal,catadromous,10,40,TL,NA,NG,NA,200,150,NA,9799,60000,NA,28138,NA,NA,-1,NA,NA,-1,NA,7050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1903,NA,NA,NA,NA,Leiognathus splendens,NA,finfish,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1904,NA,NA,NA,NA,Macrobrachium rosenbergii,NA,crustacean,NA,NA,NA,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1905,NA,NA,NA,NA,Mugil cephalus,NA,finfish,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly plants/detritus (troph. 2-2.19),4944,variable,4944,NA,NA,2.48,0.17,NA,NA,NA,NA,801,785,785,Mugil,cephalus,Flathead grey mullet,NA,benthopelagic,catadromous,0,120,SL,NA,SL,NA,100,50,NA,7399,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,2804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1906,NA,NA,NA,NA,Nemipterus japonicus,NA,finfish,NA,NA,NA,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),3810,hunting macrofauna (predator),1065,NA,NA,3.76999998092651,0.5119,NA,NA,NA,NA,4744,4559,4559,Nemipterus,japonicus,Japanese threadfin bream,NA,demersal,non-migratory,5,80,TL,NA,TL,NA,32,25,NA,5450,596,NA,1448,NA,NA,0,NA,NA,0,NA,3836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1907,NA,NA,NA,NA,Neolissochilus hexagonolepis,NA,finfish,NA,NA,NA,3.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plants/detritus+animals (troph. 2.2-2.79),40948,NA,NA,NA,NA,3,0.37,NA,NA,NA,NA,12451,12125,12125,Neolissochilus,hexagonolepis,Copper mahseer,No subfamily,benthopelagic,potamodromous,NA,NA,TL,NA,NA,NA,120,NA,NA,NA,11000,NA,4832,NA,NA,-1,NA,NA,0,NA,4537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1908,NA,NA,NA,NA,Oncorhynchus mykiss,NA,finfish,NA,NA,NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),26523,hunting macrofauna (predator),26523,4.08,0.281,3.53,0.63,NA,NA,NA,NA,253,239,239,Oncorhynchus,mykiss,Rainbow trout,Salmoninae,benthopelagic,anadromous,0,200,TL,NA,TL,NA,122,60,NA,5504,25400,NA,7251,NA,NA,-1,NA,NA,-1,NA,96339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1909,NA,NA,NA,NA,Penaeus monodon,NA,crustacean,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1910,NA,NA,NA,NA,Perna viridis,NA,mollusc,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1911,NA,NA,NA,NA,Puntius sophore,NA,finfish,NA,NA,NA,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10460,10137,10137,Puntius,sophore,Pool barb,Barbinae,benthopelagic,amphidromous,NA,NA,NG,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,94495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1912,NA,NA,NA,NA,Rastrelliger kanagurta,NA,finfish,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),30531,hunting macrofauna (predator),NA,NA,NA,3.19000005722046,0.3788,NA,NA,NA,NA,125,111,111,Rastrelliger,kanagurta,Indian mackerel,Scombrinae,pelagic-neritic,oceanodromous,20,90,TL,NA,TL,NA,38,25,NA,30573,NA,NA,NA,NA,NA,0,NA,NA,0,NA,90102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1913,NA,NA,NA,NA,Rita rita,NA,finfish,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mainly animals (troph. 2.8 and up),1497,hunting macrofauna (predator),1497,NA,NA,3.67,0.57,NA,NA,NA,NA,5115,4884,4884,Rita,rita,Rita,NA,demersal,potamodromous,NA,NA,TL,NA,NA,NA,150,NA,NA,NA,NA,NA,NA,NA,NA,-1,NA,NA,-1,NA,4833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mohanty, B.P., Ganguly, S., Mahanty, A., Sankar, T.V., Anandan, R., Chakraborty, K., Paul, B.N., Sarma, D., Syama Dayal, J., Venkateshwarlu, G. and Mathew, S., 2016. DHA and EPA Content and Fatty Acid Profile of 39 Food Fishes from India. BioMed Research International, 2016.",NA,NA,1914,NA,NA,NA,NA,Sardinella longiceps,NA,finfish,NA,NA,NA,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,plants/detritus+animals (troph. 2.2-2.79),188,grazing on aquatic plants,188,NA,NA,2.41000008583069,0.2222,NA,NA,NA,NA,1704,1511,1511,Sardinella,longiceps,Indian oil sardine,Dorosomatinae,pelagic-neritic,oceanodromous,20,200,SL,NA,SL,NA,23,20,NA,188,200,NA,4883,NA,NA,0,NA,NA,0,NA,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
