seanuts_id2,species1,nutrient,concentration,feeding_mode,feeding_level,EnvTemp,DemersPelag,BodyShapeI,part,log_concentration,log_length,bulk_trophic_level,DepthRangeDeep,AgeMatMin,realm,source
66,Perca fluviatilis,epa,0.04723626000000001,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-3.052593460981851,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
102,Perca fluviatilis,epa,0.03364687699999999,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-3.39183503551931,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
147,Perca fluviatilis,epa,0.042595948,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-3.1559961476016483,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
920,Perca fluviatilis,epa,0.12324124999999998,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-2.0936114624943323,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
921,Perca fluviatilis,epa,0.15723708,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.8500005489392446,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
922,Perca fluviatilis,epa,0.136724,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.98979098372741,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
923,Perca fluviatilis,epa,0.10952920000000001,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-2.2115640986081506,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
924,Perca fluviatilis,epa,0.13063635,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-2.0353377700856217,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
925,Perca fluviatilis,epa,0.12081185999999998,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-2.1135208194926993,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
926,Perca fluviatilis,epa,0.20176792000000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.6006371529760945,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
927,Perca fluviatilis,epa,0.1680728,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.7833580601073191,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
928,Perca fluviatilis,epa,0.14496418,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.9312686015623652,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
929,Perca fluviatilis,epa,0.11847254000000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-2.133074075218292,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
66,Perca fluviatilis,dha,0.13118861,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-2.031119220265094,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
102,Perca fluviatilis,dha,0.1795541,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.7172787237058167,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
147,Perca fluviatilis,dha,0.11888621399999999,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-2.129588428180933,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
920,Perca fluviatilis,dha,0.36578003,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.0057231371891981,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
921,Perca fluviatilis,dha,0.37998961,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.967611368740771,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
922,Perca fluviatilis,dha,0.3545058,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.0370305720718636,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
923,Perca fluviatilis,dha,0.3391872000000001,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.0812031116254606,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
924,Perca fluviatilis,dha,0.39860835,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.9197759231037388,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
925,Perca fluviatilis,dha,0.39547814,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.9276597651098094,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
926,Perca fluviatilis,dha,0.33174112000000006,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.1034003732720001,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
927,Perca fluviatilis,dha,0.36735912000000004,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.0014153807642425,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
928,Perca fluviatilis,dha,0.43857807,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.8242174442483909,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
929,Perca fluviatilis,dha,0.3819909,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.9623584926488387,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
66,Perca fluviatilis,ca_mg,85.4,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,4.447346100794524,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
102,Perca fluviatilis,ca_mg,62.4,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,4.133565275375382,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
147,Perca fluviatilis,ca_mg,46.29999999999999,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,3.835141961092188,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
203,Perca fluviatilis,ca_mg,18.289999999999996,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,2.906354462402774,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
209,Perca fluviatilis,ca_mg,17.269999999999996,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,2.848970892158587,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
243,Perca fluviatilis,ca_mg,11.1,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,2.4069451083182885,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
251,Perca fluviatilis,ca_mg,10.199999999999998,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,2.3223877202902252,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
261,Perca fluviatilis,ca_mg,8.8,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,2.174751721484161,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
66,Perca fluviatilis,fat_g,0.9,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.10536051565782628,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
102,Perca fluviatilis,fat_g,0.99,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.01005033585350145,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
147,Perca fluviatilis,fat_g,0.86,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.15082288973458366,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
912,Perca fluviatilis,fat_g,0.9,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.10536051565782628,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
912,Perca fluviatilis,fat_g,0.9,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.10536051565782628,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
913,Perca fluviatilis,fat_g,1.1,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,0.09531017980432493,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
913,Perca fluviatilis,fat_g,1.1,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,0.09531017980432493,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
914,Perca fluviatilis,fat_g,1.1,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,0.09531017980432493,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
914,Perca fluviatilis,fat_g,1.1,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,0.09531017980432493,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
915,Perca fluviatilis,fat_g,1.3,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,0.26236426446749106,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
915,Perca fluviatilis,fat_g,1.3,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,0.26236426446749106,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
916,Perca fluviatilis,fat_g,0.94,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.06187540371808753,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
916,Perca fluviatilis,fat_g,0.94,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.06187540371808753,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
917,Perca fluviatilis,fat_g,0.88,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.12783337150988489,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
917,Perca fluviatilis,fat_g,0.88,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.12783337150988489,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
918,Perca fluviatilis,fat_g,0.85,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.16251892949777494,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
918,Perca fluviatilis,fat_g,0.85,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.16251892949777494,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
919,Perca fluviatilis,fat_g,0.74,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.3011050927839216,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
919,Perca fluviatilis,fat_g,0.74,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.3011050927839216,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
920,Perca fluviatilis,fat_g,1.21,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,0.1906203596086497,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
921,Perca fluviatilis,fat_g,1.43,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,0.3576744442718159,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
922,Perca fluviatilis,fat_g,1.2,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,0.1823215567939546,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
923,Perca fluviatilis,fat_g,1.1,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,0.09531017980432493,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
924,Perca fluviatilis,fat_g,1.35,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,0.30010459245033816,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
925,Perca fluviatilis,fat_g,1.26,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,0.23111172096338664,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
926,Perca fluviatilis,fat_g,1.48,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,0.3920420877760237,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
927,Perca fluviatilis,fat_g,1.44,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,0.36464311358790924,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
928,Perca fluviatilis,fat_g,1.47,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,0.3852624007906449,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
929,Perca fluviatilis,fat_g,1.34,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,0.29266961396282004,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
66,Perca fluviatilis,zn_mg,0.584,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.53785429615391,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
102,Perca fluviatilis,zn_mg,0.693,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.3667252797922339,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
147,Perca fluviatilis,zn_mg,0.737,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.3051673867928005,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
203,Perca fluviatilis,zn_mg,0.472605,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.749495334513818,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
209,Perca fluviatilis,zn_mg,0.44161,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.8173281393481078,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
243,Perca fluviatilis,zn_mg,0.40198,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.9113529428445313,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
251,Perca fluviatilis,zn_mg,0.421452,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.8640493870284917,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
261,Perca fluviatilis,zn_mg,0.408639,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-0.8949231532826953,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
66,Perca fluviatilis,fe_mg,0.15999999999999998,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.8325814637483102,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
102,Perca fluviatilis,fe_mg,0.2,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.6094379124341003,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
147,Perca fluviatilis,fe_mg,0.24,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-1.4271163556401458,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
203,Perca fluviatilis,fe_mg,0.13,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-2.0402208285265546,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
209,Perca fluviatilis,fe_mg,0.11000000000000001,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-2.2072749131897207,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
243,Perca fluviatilis,fe_mg,0.10000000000000002,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-2.3025850929940455,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
251,Perca fluviatilis,fe_mg,0.11000000000000001,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-2.2072749131897207,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
261,Perca fluviatilis,fe_mg,0.08999999999999998,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,fusiform / normal,NA,-2.4079456086518722,4.0943445622221,3.66,30,1.8666666666666667,freshbrack,seanuts
934,Phycis blennoides,fat_g,0.6,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,benthopelagic,fusiform / normal,NA,-0.5108256237659907,4.700480365792417,3.66,1200,3,marine,seanuts
934,Phycis blennoides,fat_g,0.6,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,benthopelagic,fusiform / normal,NA,-0.5108256237659907,4.700480365792417,3.66,1200,3,marine,seanuts
942,Platichthys flesus,fat_g,0.8,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,short and / or deep,NA,-0.2231435513142097,4.0943445622221,3.3,100,2.933333333333333,freshbrackmarine,seanuts
942,Platichthys flesus,fat_g,0.8,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,short and / or deep,NA,-0.2231435513142097,4.0943445622221,3.3,100,2.933333333333333,freshbrackmarine,seanuts
943,Platichthys flesus,fat_g,0.7,hunting macrofauna (predator),mainly animals (troph. 2.8 and up),temperate,demersal,short and / or deep,NA,-0.35667494393873245,4.0943445622221,3.3,100,2.933333333333333,freshbrackmarine,seanuts
