"","unique_paper","subgroup","species_name","nutrient","concentration1","concentration","dri_per","ref_info","ref_number","Authors","Title","Publication","Volume","Number","Pages","Year","Publisher","notes"
"1798","Fatty acid composition of red mullet (Mullus barbatus): a seasonal differentiation_Journal of Muscle Foods","finfish","Eualus barbatus","dha",0.358328916,0.358328916,35.8328916,"Polat A., Kuzu S. Özyurt G., Tokur B. (2009). Fatty acid composition of red mullet (Mullus barbatus): a seasonal differntiation. Journal of Muscle Foods 20:70-78",161,"Polat, Abdurrahman; Kuzu, Solmaz; Oezyurt, Guelsuen; Tokur, Bahar;","Fatty acid composition of red mullet (Mullus barbatus): a seasonal differentiation","Journal of Muscle Foods","20","1","70-78",2009,"Wiley Online Library",NA
"1799","Fatty acid composition of red mullet (Mullus barbatus): a seasonal differentiation_Journal of Muscle Foods","finfish","Eualus barbatus","dha",0.398465925,0.398465925,39.8465925,"Polat A., Kuzu S. Özyurt G., Tokur B. (2009). Fatty acid composition of red mullet (Mullus barbatus): a seasonal differntiation. Journal of Muscle Foods 20:70-78",161,"Polat, Abdurrahman; Kuzu, Solmaz; Oezyurt, Guelsuen; Tokur, Bahar;","Fatty acid composition of red mullet (Mullus barbatus): a seasonal differentiation","Journal of Muscle Foods","20","1","70-78",2009,"Wiley Online Library",NA
"1800","Fatty acid composition of red mullet (Mullus barbatus): a seasonal differentiation_Journal of Muscle Foods","finfish","Eualus barbatus","epa",0.150044064,0.150044064,15.0044064,"Polat A., Kuzu S. Özyurt G., Tokur B. (2009). Fatty acid composition of red mullet (Mullus barbatus): a seasonal differntiation. Journal of Muscle Foods 20:70-78",161,"Polat, Abdurrahman; Kuzu, Solmaz; Oezyurt, Guelsuen; Tokur, Bahar;","Fatty acid composition of red mullet (Mullus barbatus): a seasonal differentiation","Journal of Muscle Foods","20","1","70-78",2009,"Wiley Online Library",NA
"1801","Fatty acid composition of red mullet (Mullus barbatus): a seasonal differentiation_Journal of Muscle Foods","finfish","Eualus barbatus","epa",0.221691951,0.221691951,22.1691951,"Polat A., Kuzu S. Özyurt G., Tokur B. (2009). Fatty acid composition of red mullet (Mullus barbatus): a seasonal differntiation. Journal of Muscle Foods 20:70-78",161,"Polat, Abdurrahman; Kuzu, Solmaz; Oezyurt, Guelsuen; Tokur, Bahar;","Fatty acid composition of red mullet (Mullus barbatus): a seasonal differentiation","Journal of Muscle Foods","20","1","70-78",2009,"Wiley Online Library",NA
"1802","Fatty acid composition of red mullet (Mullus barbatus): a seasonal differentiation_Journal of Muscle Foods","finfish","Eualus barbatus","epa",0.414824644,0.414824644,41.4824644,"Polat A., Kuzu S. Özyurt G., Tokur B. (2009). Fatty acid composition of red mullet (Mullus barbatus): a seasonal differntiation. Journal of Muscle Foods 20:70-78",161,"Polat, Abdurrahman; Kuzu, Solmaz; Oezyurt, Guelsuen; Tokur, Bahar;","Fatty acid composition of red mullet (Mullus barbatus): a seasonal differentiation","Journal of Muscle Foods","20","1","70-78",2009,"Wiley Online Library",NA
"1803","Fatty acid composition of red mullet (Mullus barbatus): a seasonal differentiation_Journal of Muscle Foods","finfish","Eualus barbatus","fat",3.68,3.68,5.25714285714286,"Polat A., Kuzu S. Özyurt G., Tokur B. (2009). Fatty acid composition of red mullet (Mullus barbatus): a seasonal differntiation. Journal of Muscle Foods 20:70-78",161,"Polat, Abdurrahman; Kuzu, Solmaz; Oezyurt, Guelsuen; Tokur, Bahar;","Fatty acid composition of red mullet (Mullus barbatus): a seasonal differentiation","Journal of Muscle Foods","20","1","70-78",2009,"Wiley Online Library",NA
"1804","Fatty acid composition of red mullet (Mullus barbatus): a seasonal differentiation_Journal of Muscle Foods","finfish","Eualus barbatus","fat",5.33,5.33,7.61428571428571,"Polat A., Kuzu S. Özyurt G., Tokur B. (2009). Fatty acid composition of red mullet (Mullus barbatus): a seasonal differntiation. Journal of Muscle Foods 20:70-78",161,"Polat, Abdurrahman; Kuzu, Solmaz; Oezyurt, Guelsuen; Tokur, Bahar;","Fatty acid composition of red mullet (Mullus barbatus): a seasonal differentiation","Journal of Muscle Foods","20","1","70-78",2009,"Wiley Online Library",NA
"1805","Fatty acid composition of red mullet (Mullus barbatus): a seasonal differentiation_Journal of Muscle Foods","finfish","Eualus barbatus","fat",5.76,5.76,8.22857142857143,"Polat A., Kuzu S. Özyurt G., Tokur B. (2009). Fatty acid composition of red mullet (Mullus barbatus): a seasonal differntiation. Journal of Muscle Foods 20:70-78",161,"Polat, Abdurrahman; Kuzu, Solmaz; Oezyurt, Guelsuen; Tokur, Bahar;","Fatty acid composition of red mullet (Mullus barbatus): a seasonal differentiation","Journal of Muscle Foods","20","1","70-78",2009,"Wiley Online Library",NA
"1806","Fatty acid composition of red mullet (Mullus barbatus): a seasonal differentiation_Journal of Muscle Foods","finfish","Eualus barbatus","protein",17.9,17.9,35.8,"Polat A., Kuzu S. Özyurt G., Tokur B. (2009). Fatty acid composition of red mullet (Mullus barbatus): a seasonal differntiation. Journal of Muscle Foods 20:70-78",161,"Polat, Abdurrahman; Kuzu, Solmaz; Oezyurt, Guelsuen; Tokur, Bahar;","Fatty acid composition of red mullet (Mullus barbatus): a seasonal differentiation","Journal of Muscle Foods","20","1","70-78",2009,"Wiley Online Library",NA
"1807","Fatty acid composition of red mullet (Mullus barbatus): a seasonal differentiation_Journal of Muscle Foods","finfish","Eualus barbatus","protein",18.97,18.97,37.94,"Polat A., Kuzu S. Özyurt G., Tokur B. (2009). Fatty acid composition of red mullet (Mullus barbatus): a seasonal differntiation. Journal of Muscle Foods 20:70-78",161,"Polat, Abdurrahman; Kuzu, Solmaz; Oezyurt, Guelsuen; Tokur, Bahar;","Fatty acid composition of red mullet (Mullus barbatus): a seasonal differentiation","Journal of Muscle Foods","20","1","70-78",2009,"Wiley Online Library",NA
"1808","Fatty acid composition of red mullet (Mullus barbatus): a seasonal differentiation_Journal of Muscle Foods","finfish","Eualus barbatus","protein",20.43,20.43,40.86,"Polat A., Kuzu S. Özyurt G., Tokur B. (2009). Fatty acid composition of red mullet (Mullus barbatus): a seasonal differntiation. Journal of Muscle Foods 20:70-78",161,"Polat, Abdurrahman; Kuzu, Solmaz; Oezyurt, Guelsuen; Tokur, Bahar;","Fatty acid composition of red mullet (Mullus barbatus): a seasonal differentiation","Journal of Muscle Foods","20","1","70-78",2009,"Wiley Online Library",NA
"1809","Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes_Journal of Applied Ichthyology","finfish","Coregonus forma hybrida","dha",0.145304,0.145304,14.5304,"Serrini G., Luzzana U., Grimaldi P., Paleari M.A., Valfrè F. (1996). Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes. J. Appl. Ichthyol. 12: 57-59",183,"Serrini, G; Luzzana, U; Grimaldi, P; Paleari, MA; Valfre, F;","Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes","Journal of Applied Ichthyology","12","1","57-59",1996,"Wiley Online Library",NA
"1810","Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes_Journal of Applied Ichthyology","finfish","Coregonus forma hybrida","epa",0.1961604,0.1961604,19.61604,"Serrini G., Luzzana U., Grimaldi P., Paleari M.A., Valfrè F. (1996). Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes. J. Appl. Ichthyol. 12: 57-59",183,"Serrini, G; Luzzana, U; Grimaldi, P; Paleari, MA; Valfre, F;","Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes","Journal of Applied Ichthyology","12","1","57-59",1996,"Wiley Online Library",NA
"1811","Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes_Journal of Applied Ichthyology","finfish","Coregonus forma hybrida","fat",2.1,2.1,3,"Serrini G., Luzzana U., Grimaldi P., Paleari M.A., Valfrè F. (1996). Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes. J. Appl. Ichthyol. 12: 57-59",183,"Serrini, G; Luzzana, U; Grimaldi, P; Paleari, MA; Valfre, F;","Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes","Journal of Applied Ichthyology","12","1","57-59",1996,"Wiley Online Library",NA
"1812","Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes_Journal of Applied Ichthyology","finfish","Coregonus macrophthalmus","dha",0.2940364,0.2940364,29.40364,"Serrini G., Luzzana U., Grimaldi P., Paleari M.A., Valfrè F. (1996). Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes. J. Appl. Ichthyol. 12: 57-59",183,"Serrini, G; Luzzana, U; Grimaldi, P; Paleari, MA; Valfre, F;","Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes","Journal of Applied Ichthyology","12","1","57-59",1996,"Wiley Online Library",NA
"1813","Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes_Journal of Applied Ichthyology","finfish","Coregonus macrophthalmus","dha",0.332755,0.332755,33.2755,"Serrini G., Luzzana U., Grimaldi P., Paleari M.A., Valfrè F. (1996). Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes. J. Appl. Ichthyol. 12: 57-59",183,"Serrini, G; Luzzana, U; Grimaldi, P; Paleari, MA; Valfre, F;","Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes","Journal of Applied Ichthyology","12","1","57-59",1996,"Wiley Online Library",NA
"1814","Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes_Journal of Applied Ichthyology","finfish","Coregonus macrophthalmus","epa",0.4758747,0.4758747,47.58747,"Serrini G., Luzzana U., Grimaldi P., Paleari M.A., Valfrè F. (1996). Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes. J. Appl. Ichthyol. 12: 57-59",183,"Serrini, G; Luzzana, U; Grimaldi, P; Paleari, MA; Valfre, F;","Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes","Journal of Applied Ichthyology","12","1","57-59",1996,"Wiley Online Library",NA
"1815","Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes_Journal of Applied Ichthyology","finfish","Coregonus macrophthalmus","epa",0.529135,0.529135,52.9135,"Serrini G., Luzzana U., Grimaldi P., Paleari M.A., Valfrè F. (1996). Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes. J. Appl. Ichthyol. 12: 57-59",183,"Serrini, G; Luzzana, U; Grimaldi, P; Paleari, MA; Valfre, F;","Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes","Journal of Applied Ichthyology","12","1","57-59",1996,"Wiley Online Library",NA
"1816","Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes_Journal of Applied Ichthyology","finfish","Coregonus macrophthalmus","fat",4.3,4.3,6.14285714285714,"Serrini G., Luzzana U., Grimaldi P., Paleari M.A., Valfrè F. (1996). Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes. J. Appl. Ichthyol. 12: 57-59",183,"Serrini, G; Luzzana, U; Grimaldi, P; Paleari, MA; Valfre, F;","Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes","Journal of Applied Ichthyology","12","1","57-59",1996,"Wiley Online Library",NA
"1817","Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes_Journal of Applied Ichthyology","finfish","Coregonus macrophthalmus","fat",6,6,8.57142857142857,"Serrini G., Luzzana U., Grimaldi P., Paleari M.A., Valfrè F. (1996). Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes. J. Appl. Ichthyol. 12: 57-59",183,"Serrini, G; Luzzana, U; Grimaldi, P; Paleari, MA; Valfre, F;","Fatty acid composition of some coregonid species (Coregonus spp.) from different European lakes","Journal of Applied Ichthyology","12","1","57-59",1996,"Wiley Online Library",NA
"1818","Fatty acid composition of the lipids from eight freshwater fish species from Greece_Journal of food Composition and Analysis","finfish","Abramis brama","dha",0.12087,0.12087,12.087,"Aggelousis G., Lazos E.S. (1990). Fatty acid composition of the lipids from eight freshwater fish species from Greece. Journal of Food Composition and Analaysis 4: 68-76",2,"Aggelousis, George; Lazos, Evangelos S;","Fatty acid composition of the lipids from eight freshwater fish species from Greece","Journal of food Composition and Analysis","4","1","68-76",1991,"Elsevier",NA
"1819","Fatty acid composition of the lipids from eight freshwater fish species from Greece_Journal of food Composition and Analysis","finfish","Abramis brama","epa",0.09322,0.09322,9.322,"Aggelousis G., Lazos E.S. (1990). Fatty acid composition of the lipids from eight freshwater fish species from Greece. Journal of Food Composition and Analaysis 4: 68-76",2,"Aggelousis, George; Lazos, Evangelos S;","Fatty acid composition of the lipids from eight freshwater fish species from Greece","Journal of food Composition and Analysis","4","1","68-76",1991,"Elsevier",NA
"1820","Fatty acid composition of the lipids from eight freshwater fish species from Greece_Journal of food Composition and Analysis","finfish","Abramis brama","fat",1,1,1.42857142857143,"Aggelousis G., Lazos E.S. (1990). Fatty acid composition of the lipids from eight freshwater fish species from Greece. Journal of Food Composition and Analaysis 4: 68-76",2,"Aggelousis, George; Lazos, Evangelos S;","Fatty acid composition of the lipids from eight freshwater fish species from Greece","Journal of food Composition and Analysis","4","1","68-76",1991,"Elsevier",NA
"1821","Fatty acid composition of the lipids from eight freshwater fish species from Greece_Journal of food Composition and Analysis","finfish","Carassius carassius","dha",0.05026,0.05026,5.026,"Aggelousis G., Lazos E.S. (1990). Fatty acid composition of the lipids from eight freshwater fish species from Greece. Journal of Food Composition and Analaysis 4: 68-76",2,"Aggelousis, George; Lazos, Evangelos S;","Fatty acid composition of the lipids from eight freshwater fish species from Greece","Journal of food Composition and Analysis","4","1","68-76",1991,"Elsevier",NA
"1822","Fatty acid composition of the lipids from eight freshwater fish species from Greece_Journal of food Composition and Analysis","finfish","Carassius carassius","epa",0.07539,0.07539,7.539,"Aggelousis G., Lazos E.S. (1990). Fatty acid composition of the lipids from eight freshwater fish species from Greece. Journal of Food Composition and Analaysis 4: 68-76",2,"Aggelousis, George; Lazos, Evangelos S;","Fatty acid composition of the lipids from eight freshwater fish species from Greece","Journal of food Composition and Analysis","4","1","68-76",1991,"Elsevier",NA
"1823","Fatty acid composition of the lipids from eight freshwater fish species from Greece_Journal of food Composition and Analysis","finfish","Carassius carassius","fat",1.5,1.5,2.14285714285714,"Aggelousis G., Lazos E.S. (1990). Fatty acid composition of the lipids from eight freshwater fish species from Greece. Journal of Food Composition and Analaysis 4: 68-76",2,"Aggelousis, George; Lazos, Evangelos S;","Fatty acid composition of the lipids from eight freshwater fish species from Greece","Journal of food Composition and Analysis","4","1","68-76",1991,"Elsevier",NA
"1824","Fatty acid composition of the lipids from eight freshwater fish species from Greece_Journal of food Composition and Analysis","finfish","Chondrostoma nasus","dha",0.096291,0.096291,9.6291,"Aggelousis G., Lazos E.S. (1990). Fatty acid composition of the lipids from eight freshwater fish species from Greece. Journal of Food Composition and Analaysis 4: 68-76",2,"Aggelousis, George; Lazos, Evangelos S;","Fatty acid composition of the lipids from eight freshwater fish species from Greece","Journal of food Composition and Analysis","4","1","68-76",1991,"Elsevier",NA
