trad_foods_data_id,taxon_name,ca_mg,fe_mg,zn_mg,epa,dha,biblio_id,culture,Bibliography
2166,Cyclopterus lumpus,NA,NA,NA,1.39754671,1.463037526,im11,Wampanoag,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary)."
2167,Cyclopterus lumpus,20,0.5,NA,1.1,0.944,DK7,Inuit-Inupiaq,"Saxholt, E., Christensen, A. T., M¿ller, A., Hartkopp, H. B., Hess Yigil, K., & Hels, O. H. (2008). Danish food composition databank, version 7. Department of Nutrition, National Food Institute, Technical University of Denmark. Retrieved from <http://www.foodcomp.dk/>."
2168,Cyclopterus lumpus,20,0.5,NA,1.1,0.944,DK7,Yupik,"Saxholt, E., Christensen, A. T., M¿ller, A., Hartkopp, H. B., Hess Yigil, K., & Hels, O. H. (2008). Danish food composition databank, version 7. Department of Nutrition, National Food Institute, Technical University of Denmark. Retrieved from <http://www.foodcomp.dk/>."
2169,Cyclopterus lumpus,20,0.5,NA,1.1,0.944,DK7,Bella Coola,"Saxholt, E., Christensen, A. T., M¿ller, A., Hartkopp, H. B., Hess Yigil, K., & Hels, O. H. (2008). Danish food composition databank, version 7. Department of Nutrition, National Food Institute, Technical University of Denmark. Retrieved from <http://www.foodcomp.dk/>."
2170,Cyclopterus lumpus,20,0.5,NA,1.1,0.944,DK7,Central Salish,"Saxholt, E., Christensen, A. T., M¿ller, A., Hartkopp, H. B., Hess Yigil, K., & Hels, O. H. (2008). Danish food composition databank, version 7. Department of Nutrition, National Food Institute, Technical University of Denmark. Retrieved from <http://www.foodcomp.dk/>."
2171,Cyclopterus lumpus,20,0.5,NA,1.1,0.944,DK7,Tsimshian,"Saxholt, E., Christensen, A. T., M¿ller, A., Hartkopp, H. B., Hess Yigil, K., & Hels, O. H. (2008). Danish food composition databank, version 7. Department of Nutrition, National Food Institute, Technical University of Denmark. Retrieved from <http://www.foodcomp.dk/>."
2172,Cyclopterus lumpus,20,0.5,NA,1.1,0.944,DK7,Haida,"Saxholt, E., Christensen, A. T., M¿ller, A., Hartkopp, H. B., Hess Yigil, K., & Hels, O. H. (2008). Danish food composition databank, version 7. Department of Nutrition, National Food Institute, Technical University of Denmark. Retrieved from <http://www.foodcomp.dk/>."
2173,Cyclopterus lumpus,20,0.5,NA,1.1,0.944,DK7,Tlingit,"Saxholt, E., Christensen, A. T., M¿ller, A., Hartkopp, H. B., Hess Yigil, K., & Hels, O. H. (2008). Danish food composition databank, version 7. Department of Nutrition, National Food Institute, Technical University of Denmark. Retrieved from <http://www.foodcomp.dk/>."
2174,Cyclopterus lumpus,20,0.5,NA,1.1,0.944,DK7,Kwakiutl,"Saxholt, E., Christensen, A. T., M¿ller, A., Hartkopp, H. B., Hess Yigil, K., & Hels, O. H. (2008). Danish food composition databank, version 7. Department of Nutrition, National Food Institute, Technical University of Denmark. Retrieved from <http://www.foodcomp.dk/>."
2175,Cyclopterus lumpus,20,0.5,NA,1.1,0.944,DK7,Nootkan,"Saxholt, E., Christensen, A. T., M¿ller, A., Hartkopp, H. B., Hess Yigil, K., & Hels, O. H. (2008). Danish food composition databank, version 7. Department of Nutrition, National Food Institute, Technical University of Denmark. Retrieved from <http://www.foodcomp.dk/>."
2176,Cyclopterus lumpus,20,0.5,NA,1.1,0.944,DK7,Mi'kmaq,"Saxholt, E., Christensen, A. T., M¿ller, A., Hartkopp, H. B., Hess Yigil, K., & Hels, O. H. (2008). Danish food composition databank, version 7. Department of Nutrition, National Food Institute, Technical University of Denmark. Retrieved from <http://www.foodcomp.dk/>."
2177,Cyclopterus lumpus,20,0.5,NA,1.1,0.944,DK7,Wampanoag,"Saxholt, E., Christensen, A. T., M¿ller, A., Hartkopp, H. B., Hess Yigil, K., & Hels, O. H. (2008). Danish food composition databank, version 7. Department of Nutrition, National Food Institute, Technical University of Denmark. Retrieved from <http://www.foodcomp.dk/>."
2178,Cyprinus carpio,NA,NA,NA,NA,0.014040524,fi17,Central Salish,"Andrade A.D., Rubira A.F., Matsushita M., Souza N.E. (1995). ω3 fatty acids in freshwater fish from South Brazil. JAOCS 72(10): 1207-1210"
2179,Cyprinus carpio,NA,NA,NA,NA,0.014040524,fi17,Nootkan,"Andrade A.D., Rubira A.F., Matsushita M., Souza N.E. (1995). ω3 fatty acids in freshwater fish from South Brazil. JAOCS 72(10): 1207-1210"
2180,Cyprinus carpio,NA,NA,NA,0.1597524,0.2380624,fi75,Central Salish,"Swapna H.C., Amit K.R., Bhaskar N., Sachindra N.M. (2010). Lipid classes and fatty acid profile of selected Indian fresh water fishes. J Food Sci Technol 47(4): 394-400"
2181,Cyprinus carpio,NA,NA,NA,0.1597524,0.2380624,fi75,Nootkan,"Swapna H.C., Amit K.R., Bhaskar N., Sachindra N.M. (2010). Lipid classes and fatty acid profile of selected Indian fresh water fishes. J Food Sci Technol 47(4): 394-400"
2182,Cyprinus carpio,NA,NA,1.25,NA,NA,fi16,Central Salish,"Özyurt G., Polat A., Loker G.B. (2009). vitamin And mineral content of pike perch (Sander lucioperca), common carp (Cyprinus carpio), and European catfish (Silurus glanis). Turk J Vet Anim Sci 33(4): 351-356"
2183,Cyprinus carpio,NA,NA,1.25,NA,NA,fi16,Nootkan,"Özyurt G., Polat A., Loker G.B. (2009). vitamin And mineral content of pike perch (Sander lucioperca), common carp (Cyprinus carpio), and European catfish (Silurus glanis). Turk J Vet Anim Sci 33(4): 351-356"
2184,Cyprinus carpio,NA,NA,NA,0.171254403,NA,fi27,Central Salish,"Pirestani S., Sahari M.A., Barzegar M., Nikoopour H. (2010). Lipid, cholesterol and fatty acid profile of some commercially important fish species from south Caspian Sea. J Food Biochem 34: 886-895"
2185,Cyprinus carpio,NA,NA,NA,0.171254403,NA,fi27,Nootkan,"Pirestani S., Sahari M.A., Barzegar M., Nikoopour H. (2010). Lipid, cholesterol and fatty acid profile of some commercially important fish species from south Caspian Sea. J Food Biochem 34: 886-895"
2186,Cyprinus carpio,52,0.6,0.9,NA,NA,fi32,Central Salish,"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381"
2187,Cyprinus carpio,52,0.6,0.9,NA,NA,fi32,Nootkan,"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381"
2188,Cyprinus carpio,69,0.6,0.9,NA,NA,fi32,Central Salish,"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381"
2189,Cyprinus carpio,69,0.6,0.9,NA,NA,fi32,Nootkan,"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381"
2190,Cyprinus carpio,NA,NA,NA,0.039733144,0.055667084,fi34,Central Salish,"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223"
2191,Cyprinus carpio,NA,NA,NA,0.039733144,0.055667084,fi34,Central Salish,"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223"
2192,Cyprinus carpio,NA,NA,NA,0.039733144,0.055667084,fi34,Nootkan,"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223"
2193,Cyprinus carpio,NA,NA,NA,0.039733144,0.055667084,fi34,Nootkan,"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223"
2194,Cyprinus carpio,NA,NA,NA,0.011632,0.05816,fi47,Central Salish,"Aggelousis G., Lazos E.S. (1990). Fatty acid composition of the lipids from eight freshwater fish species from Greece. Journal of Food Composition and Analaysis 4: 68-76"
2195,Cyprinus carpio,NA,NA,NA,0.011632,0.05816,fi47,Nootkan,"Aggelousis G., Lazos E.S. (1990). Fatty acid composition of the lipids from eight freshwater fish species from Greece. Journal of Food Composition and Analaysis 4: 68-76"
2196,Cyprinus carpio,NA,NA,0.165168,NA,NA,fi71,Central Salish,"Pirestani S., Ali Sahari M., Barzegar M., Seyfabadi S.J. (2009). Chemical compositions and minerals of some commercially important fish species from the South Caspian Sea. International Food Research Journal 16: 39-44"
2197,Cyprinus carpio,NA,NA,0.165168,NA,NA,fi71,Nootkan,"Pirestani S., Ali Sahari M., Barzegar M., Seyfabadi S.J. (2009). Chemical compositions and minerals of some commercially important fish species from the South Caspian Sea. International Food Research Journal 16: 39-44"
2198,Cyprinus carpio,41,1.24,1.48,0.238,0.114,SR27,Central Salish,"U.S. Department of Agriculture, (2014). USDA National Nutrient Database for Standard Reference, Release 27. U.S. Department for Agriculture, Agricultural Research Service, Nutrient Data Laboratory. Retrieved from <http://ndb.nal.usda.gov/>."
2199,Cyprinus carpio,41,1.24,1.48,0.238,0.114,SR27,Nootkan,"U.S. Department of Agriculture, (2014). USDA National Nutrient Database for Standard Reference, Release 27. U.S. Department for Agriculture, Agricultural Research Service, Nutrient Data Laboratory. Retrieved from <http://ndb.nal.usda.gov/>."
2200,Esox lucius,7,0.1,1.1,NA,NA,fi4,Inuit-Inupiaq,"Belinsky D.L., Kuhnlein H.V., Yeboah F., Penn A.F., Chan H.M. (1996) Composition of fish consumed by the James Bay Cree.J Food Comp Anal 9: 148-162"
2201,Esox lucius,7,0.1,1.1,NA,NA,fi4,Yupik,"Belinsky D.L., Kuhnlein H.V., Yeboah F., Penn A.F., Chan H.M. (1996) Composition of fish consumed by the James Bay Cree.J Food Comp Anal 9: 148-162"
2202,Esox lucius,7,0.1,1.1,NA,NA,fi4,Tlingit,"Belinsky D.L., Kuhnlein H.V., Yeboah F., Penn A.F., Chan H.M. (1996) Composition of fish consumed by the James Bay Cree.J Food Comp Anal 9: 148-162"
2203,Esox lucius,7,0.1,1.1,NA,NA,fi4,Cree,"Belinsky D.L., Kuhnlein H.V., Yeboah F., Penn A.F., Chan H.M. (1996) Composition of fish consumed by the James Bay Cree.J Food Comp Anal 9: 148-162"
2204,Esox lucius,7,0.1,1.1,NA,NA,fi4,Montagnais-Naskapi,"Belinsky D.L., Kuhnlein H.V., Yeboah F., Penn A.F., Chan H.M. (1996) Composition of fish consumed by the James Bay Cree.J Food Comp Anal 9: 148-162"
2205,Esox lucius,8,0.1,1,NA,NA,fi4,Inuit-Inupiaq,"Belinsky D.L., Kuhnlein H.V., Yeboah F., Penn A.F., Chan H.M. (1996) Composition of fish consumed by the James Bay Cree.J Food Comp Anal 9: 148-162"
2206,Esox lucius,8,0.1,1,NA,NA,fi4,Yupik,"Belinsky D.L., Kuhnlein H.V., Yeboah F., Penn A.F., Chan H.M. (1996) Composition of fish consumed by the James Bay Cree.J Food Comp Anal 9: 148-162"
2207,Esox lucius,8,0.1,1,NA,NA,fi4,Tlingit,"Belinsky D.L., Kuhnlein H.V., Yeboah F., Penn A.F., Chan H.M. (1996) Composition of fish consumed by the James Bay Cree.J Food Comp Anal 9: 148-162"
2208,Esox lucius,8,0.1,1,NA,NA,fi4,Cree,"Belinsky D.L., Kuhnlein H.V., Yeboah F., Penn A.F., Chan H.M. (1996) Composition of fish consumed by the James Bay Cree.J Food Comp Anal 9: 148-162"
2209,Esox lucius,8,0.1,1,NA,NA,fi4,Montagnais-Naskapi,"Belinsky D.L., Kuhnlein H.V., Yeboah F., Penn A.F., Chan H.M. (1996) Composition of fish consumed by the James Bay Cree.J Food Comp Anal 9: 148-162"
2210,Esox lucius,11.8859,0.10481,0.62663,NA,NA,fi26,Inuit-Inupiaq,"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178"
2211,Esox lucius,11.8859,0.10481,0.62663,NA,NA,fi26,Yupik,"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178"
2212,Esox lucius,11.8859,0.10481,0.62663,NA,NA,fi26,Tlingit,"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178"
2213,Esox lucius,11.8859,0.10481,0.62663,NA,NA,fi26,Cree,"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178"
2214,Esox lucius,11.8859,0.10481,0.62663,NA,NA,fi26,Montagnais-Naskapi,"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178"
2215,Esox lucius,10.6455,0.106455,0.613815,NA,NA,fi26,Inuit-Inupiaq,"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178"
2216,Esox lucius,10.6455,0.106455,0.613815,NA,NA,fi26,Yupik,"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178"
2217,Esox lucius,10.6455,0.106455,0.613815,NA,NA,fi26,Tlingit,"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178"
2218,Esox lucius,10.6455,0.106455,0.613815,NA,NA,fi26,Cree,"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178"
2219,Esox lucius,10.6455,0.106455,0.613815,NA,NA,fi26,Montagnais-Naskapi,"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178"
2220,Esox lucius,10.4566,0.08624,1.155616,NA,NA,fi26,Inuit-Inupiaq,"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178"
2221,Esox lucius,10.4566,0.08624,1.155616,NA,NA,fi26,Yupik,"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178"
2222,Esox lucius,10.4566,0.08624,1.155616,NA,NA,fi26,Tlingit,"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178"
2223,Esox lucius,10.4566,0.08624,1.155616,NA,NA,fi26,Cree,"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178"
2224,Esox lucius,10.4566,0.08624,1.155616,NA,NA,fi26,Montagnais-Naskapi,"Łuczyńska J., Tońska E., Łuczyński M. (2009). Essential mineral cmponents in the muscles of six freshwater fish from the Mazurian Great Lakes (northeastern Poland). Arch Pol Fish 17: 171-178"
2225,Esox lucius,NA,NA,NA,0.008528929,0.035752452,fi110,Inuit-Inupiaq,"Jankowska B., Zakęś Z., Żmijewski T., Szczepkowski M. (2008). Fatty acid composition of wild and cultured northern pike (Esox lucius). J. Appl. Ichthyol. 24:196-201"
2226,Esox lucius,NA,NA,NA,0.008528929,0.035752452,fi110,Inuit-Inupiaq,"Jankowska B., Zakęś Z., Żmijewski T., Szczepkowski M. (2008). Fatty acid composition of wild and cultured northern pike (Esox lucius). J. Appl. Ichthyol. 24:196-201"
2227,Esox lucius,NA,NA,NA,0.008528929,0.035752452,fi110,Yupik,"Jankowska B., Zakęś Z., Żmijewski T., Szczepkowski M. (2008). Fatty acid composition of wild and cultured northern pike (Esox lucius). J. Appl. Ichthyol. 24:196-201"
2228,Esox lucius,NA,NA,NA,0.008528929,0.035752452,fi110,Yupik,"Jankowska B., Zakęś Z., Żmijewski T., Szczepkowski M. (2008). Fatty acid composition of wild and cultured northern pike (Esox lucius). J. Appl. Ichthyol. 24:196-201"
2229,Esox lucius,NA,NA,NA,0.008528929,0.035752452,fi110,Tlingit,"Jankowska B., Zakęś Z., Żmijewski T., Szczepkowski M. (2008). Fatty acid composition of wild and cultured northern pike (Esox lucius). J. Appl. Ichthyol. 24:196-201"
2230,Esox lucius,NA,NA,NA,0.008528929,0.035752452,fi110,Tlingit,"Jankowska B., Zakęś Z., Żmijewski T., Szczepkowski M. (2008). Fatty acid composition of wild and cultured northern pike (Esox lucius). J. Appl. Ichthyol. 24:196-201"
2231,Esox lucius,NA,NA,NA,0.008528929,0.035752452,fi110,Cree,"Jankowska B., Zakęś Z., Żmijewski T., Szczepkowski M. (2008). Fatty acid composition of wild and cultured northern pike (Esox lucius). J. Appl. Ichthyol. 24:196-201"
2232,Esox lucius,NA,NA,NA,0.008528929,0.035752452,fi110,Cree,"Jankowska B., Zakęś Z., Żmijewski T., Szczepkowski M. (2008). Fatty acid composition of wild and cultured northern pike (Esox lucius). J. Appl. Ichthyol. 24:196-201"
2233,Esox lucius,NA,NA,NA,0.008528929,0.035752452,fi110,Montagnais-Naskapi,"Jankowska B., Zakęś Z., Żmijewski T., Szczepkowski M. (2008). Fatty acid composition of wild and cultured northern pike (Esox lucius). J. Appl. Ichthyol. 24:196-201"
2234,Esox lucius,NA,NA,NA,0.008528929,0.035752452,fi110,Montagnais-Naskapi,"Jankowska B., Zakęś Z., Żmijewski T., Szczepkowski M. (2008). Fatty acid composition of wild and cultured northern pike (Esox lucius). J. Appl. Ichthyol. 24:196-201"
2235,Esox lucius,50,0.3,0.96,NA,NA,DK7,Inuit-Inupiaq,"Saxholt, E., Christensen, A. T., M¿ller, A., Hartkopp, H. B., Hess Yigil, K., & Hels, O. H. (2008). Danish food composition databank, version 7. Department of Nutrition, National Food Institute, Technical University of Denmark. Retrieved from <http://www.foodcomp.dk/>."
2236,Esox lucius,50,0.3,0.96,NA,NA,DK7,Yupik,"Saxholt, E., Christensen, A. T., M¿ller, A., Hartkopp, H. B., Hess Yigil, K., & Hels, O. H. (2008). Danish food composition databank, version 7. Department of Nutrition, National Food Institute, Technical University of Denmark. Retrieved from <http://www.foodcomp.dk/>."
2237,Esox lucius,50,0.3,0.96,NA,NA,DK7,Tlingit,"Saxholt, E., Christensen, A. T., M¿ller, A., Hartkopp, H. B., Hess Yigil, K., & Hels, O. H. (2008). Danish food composition databank, version 7. Department of Nutrition, National Food Institute, Technical University of Denmark. Retrieved from <http://www.foodcomp.dk/>."
2238,Esox lucius,50,0.3,0.96,NA,NA,DK7,Cree,"Saxholt, E., Christensen, A. T., M¿ller, A., Hartkopp, H. B., Hess Yigil, K., & Hels, O. H. (2008). Danish food composition databank, version 7. Department of Nutrition, National Food Institute, Technical University of Denmark. Retrieved from <http://www.foodcomp.dk/>."
