Species,AgeMatMin,Herbivory2,FeedingType,FoodTroph,EnvTemp,DemersPelag,DepthRangeDeep,Length,obs_id,subgroup,food_name_in_english,body_part,ca_mg,fe_mg,zn_mg,epa,dha,protein,fat,biblio_id,bibliography,scientific_name,asfis_scientific_name,genus_species,submitted_name,common_name,location,season,comments_on_data_processing_methods,publication_year,food_item_id,caldata,irondata,zincdata,epadata,dhadata,proteindata,fatdata,data_here,realm
Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,benthopelagic,NA,76,bc1418,Finfish,"Grayling, wild, flesh, raw",muscle,31,1,0.7,0.1,0.1,20,1.9,fc001,"Kuhnlein, H. V., Chan, H. M., Leggee D., Barthet B. (2002) Macronutrient, Mineral and Fatty Acid Composition of Canadian Arctic Traditional Food. Journal of Food composition and Analysis 15: 545-566.",Thymallus arcticus,NA,Thymallus arcticus,Thymallus arcticus,NA,"Canada, Canadian Arctic, Yukon and Inuit communities residing in Northwest Territories, Nunavut and Labrador",2 seasons (highest & lowest months of harvesting cycle in Yukon First Nations (1995) & Inuit (1998-1999) communities),Samples were taken in the wild (informed by the author),2002,0902335,1,1,1,1,1,1,1,7,fresh
Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,benthopelagic,NA,76,c915,Finfish,"Arctic Grayling, muscle",muscle,NA,NA,NA,NA,NA,20.7,2,34,"Heller CA, Scott EM: Composition of Alaskan Foods, 100g. The Alaskan Dietary Survey, 1956-1961. Washington,D.C.: U.S. Gouvernment Printing Office; 1967.",NA,NA,Thymallus arcticus,Thymallus arcticus,Arctic Grayling,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,2,fresh
Thymallus arcticus,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.32,temperate,benthopelagic,NA,76,c917,Finfish,"Arctic Grayling, muscle",muscle,532,NA,NA,NA,NA,23.4,1.6,11,"Mann GV, Scott EM, et al.: The health and nutritional status of Alaskan Eskimos. Am J Clin Nutr 1962, 11:31-76.",NA,NA,Thymallus arcticus,Thymallus arcticus,Arctic Grayling,NA,NA,NA,NA,NA,1,0,0,0,0,1,1,3,fresh
Tinca tinca,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.27,temperate,demersal,NA,70,bc176,Finfish,"Tench, wild, skinless fillet, raw",muscle_skinless,60,0.8,1.1,NA,NA,19,1.7,fi32,"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",tinca tinca,tinca tinca,tinca tinca,Tinca tinca,Tench,"Greece, Evros River",Summer 1987,NA,1989,0900176,1,1,1,0,0,1,1,5,freshbrack
Tinca tinca,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.27,temperate,demersal,NA,70,bc177,Finfish,"Tench, wild, skinless fillet, raw",muscle_skinless,66,0.9,1.1,NA,NA,19,1.2,fi32,"Lazos E.S., Aggelousis G., Alexakis A. (1989). Metal and proximate composition of the edible portion of 11 freshwater fish species. Journal of Food Composition and Analysis 2: 371-381",tinca tinca,tinca tinca,tinca tinca,Tinca tinca,Tench,"Greece, Evros River",Summer 1988,NA,1989,0900177,1,1,1,0,0,1,1,5,freshbrack
Tinca tinca,2.75,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.27,temperate,demersal,NA,70,bc188,Finfish,"Tench, wild, muscle tissue, raw",muscle,NA,NA,NA,0.037115923,0.07158984,NA,0.61,fi34,"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",tinca tinca,tinca tinca,tinca tinca,Tinca tinca,Tench,"Turkey, Adana, Seyhan Dam Lake",NA,FA converted using XFA,2007,0900188,0,0,0,1,1,0,1,3,freshbrack
Trachurus trachurus,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,subtropical,pelagic-neritic,1050,70,bc352,Finfish,"Horse mackerel, wild, edible flesh, raw",muscle,NA,NA,NA,0.2671,0.4584,NA,3.2,fi72,"Bandarra N.M., Batista I., Nunes M.L., Empis J.M. (2001). Seasonal variation in the chemical composition of horse-mackerel (Trachurus trachurus). Eur Food Res Technol 212: 535-539",Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,"Portugal coast, Penice",Jan 1998,NA,2001,0900371,0,0,0,1,1,0,1,3,marine
Trachurus trachurus,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,subtropical,pelagic-neritic,1050,70,bc353,Finfish,"Horse mackerel, wild, edible flesh, raw",muscle,NA,NA,NA,0.0831,0.2768,NA,1.4,fi72,"Bandarra N.M., Batista I., Nunes M.L., Empis J.M. (2001). Seasonal variation in the chemical composition of horse-mackerel (Trachurus trachurus). Eur Food Res Technol 212: 535-539",Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,"Portugal coast, Penice",Feb 1998,NA,2001,0900372,0,0,0,1,1,0,1,3,marine
Trachurus trachurus,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,subtropical,pelagic-neritic,1050,70,bc354,Finfish,"Horse mackerel, wild, edible flesh, raw",muscle,NA,NA,NA,0.1159,0.3246,NA,1.7,fi72,"Bandarra N.M., Batista I., Nunes M.L., Empis J.M. (2001). Seasonal variation in the chemical composition of horse-mackerel (Trachurus trachurus). Eur Food Res Technol 212: 535-539",Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,"Portugal coast, Penice",Mar 1998,NA,2001,0900373,0,0,0,1,1,0,1,3,marine
Trachurus trachurus,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,subtropical,pelagic-neritic,1050,70,bc355,Finfish,"Horse mackerel, wild, edible flesh, raw",muscle,NA,NA,NA,0.2039,0.3872,NA,2.6,fi72,"Bandarra N.M., Batista I., Nunes M.L., Empis J.M. (2001). Seasonal variation in the chemical composition of horse-mackerel (Trachurus trachurus). Eur Food Res Technol 212: 535-539",Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,"Portugal coast, Penice",Apr 1998,NA,2001,0900374,0,0,0,1,1,0,1,3,marine
Trachurus trachurus,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,subtropical,pelagic-neritic,1050,70,bc356,Finfish,"Horse mackerel, wild, edible flesh, raw",muscle,NA,NA,NA,0.0806,0.2421,NA,1.6,fi72,"Bandarra N.M., Batista I., Nunes M.L., Empis J.M. (2001). Seasonal variation in the chemical composition of horse-mackerel (Trachurus trachurus). Eur Food Res Technol 212: 535-539",Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,"Portugal coast, Penice",May 1997,NA,2001,0900375,0,0,0,1,1,0,1,3,marine
Trachurus trachurus,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,subtropical,pelagic-neritic,1050,70,bc357,Finfish,"Horse mackerel, wild, edible flesh, raw",muscle,NA,NA,NA,0.1524,0.4445,NA,2.1,fi72,"Bandarra N.M., Batista I., Nunes M.L., Empis J.M. (2001). Seasonal variation in the chemical composition of horse-mackerel (Trachurus trachurus). Eur Food Res Technol 212: 535-539",Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,"Portugal coast, Penice",Jul 1997,NA,2001,0900376,0,0,0,1,1,0,1,3,marine
Trachurus trachurus,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,subtropical,pelagic-neritic,1050,70,bc358,Finfish,"Horse mackerel, wild, edible flesh, raw",muscle,NA,NA,NA,0.6368,1.0742,NA,7.5,fi72,"Bandarra N.M., Batista I., Nunes M.L., Empis J.M. (2001). Seasonal variation in the chemical composition of horse-mackerel (Trachurus trachurus). Eur Food Res Technol 212: 535-539",Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,"Portugal coast, Penice",Aug 1997,NA,2001,0900377,0,0,0,1,1,0,1,3,marine
Trachurus trachurus,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,subtropical,pelagic-neritic,1050,70,bc359,Finfish,"Horse mackerel, wild, edible flesh, raw",muscle,NA,NA,NA,0.6163,0.8737,NA,6.3,fi72,"Bandarra N.M., Batista I., Nunes M.L., Empis J.M. (2001). Seasonal variation in the chemical composition of horse-mackerel (Trachurus trachurus). Eur Food Res Technol 212: 535-539",Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,"Portugal coast, Penice",Sep 1997,NA,2001,0900378,0,0,0,1,1,0,1,3,marine
Trachurus trachurus,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,subtropical,pelagic-neritic,1050,70,bc360,Finfish,"Horse mackerel, wild, edible flesh, raw",muscle,NA,NA,NA,0.4919,0.6977,NA,4.7,fi72,"Bandarra N.M., Batista I., Nunes M.L., Empis J.M. (2001). Seasonal variation in the chemical composition of horse-mackerel (Trachurus trachurus). Eur Food Res Technol 212: 535-539",Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,"Portugal coast, Penice",Oct 1997,NA,2001,0900379,0,0,0,1,1,0,1,3,marine
Trachurus trachurus,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,subtropical,pelagic-neritic,1050,70,bc361,Finfish,"Horse mackerel, wild, edible flesh, raw",muscle,NA,NA,NA,0.604,1.004,NA,6.8,fi72,"Bandarra N.M., Batista I., Nunes M.L., Empis J.M. (2001). Seasonal variation in the chemical composition of horse-mackerel (Trachurus trachurus). Eur Food Res Technol 212: 535-539",Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,"Portugal coast, Penice",Nov 1997,NA,2001,0900380,0,0,0,1,1,0,1,3,marine
Trachurus trachurus,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,subtropical,pelagic-neritic,1050,70,bc362,Finfish,"Horse mackerel, wild, edible flesh, raw",muscle,NA,NA,NA,0.6385,1.0597,NA,7.3,fi72,"Bandarra N.M., Batista I., Nunes M.L., Empis J.M. (2001). Seasonal variation in the chemical composition of horse-mackerel (Trachurus trachurus). Eur Food Res Technol 212: 535-539",Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,"Portugal coast, Penice",Dec 1997,NA,2001,0900381,0,0,0,1,1,0,1,3,marine
Trachurus trachurus,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,subtropical,pelagic-neritic,1050,70,bc375,Finfish,"Horse mackerel, wild, skinless fillet, raw",muscle_skinless,NA,NA,NA,0.162992816943728,0.327134953680949,NA,2.25,fi73,"Pirini M., Testi S., Ventrella V., Pagliarani A., Badiani A. (2010). Blue-back fish: Fatty acid profile in selected seasons and retention upon baking. Food Chemistry 123: 306-314",Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,"Italy, North Adriatic Sea",Autumn 2006,FAME converted using ShF and XFA,2010,0900394,0,0,0,1,1,0,1,3,marine
Trachurus trachurus,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,subtropical,pelagic-neritic,1050,70,bc376,Finfish,"Horse mackerel, wild, skinless fillet, raw",muscle_skinless,NA,NA,NA,0.191306809089774,0.681223949840249,NA,3.02,fi73,"Pirini M., Testi S., Ventrella V., Pagliarani A., Badiani A. (2010). Blue-back fish: Fatty acid profile in selected seasons and retention upon baking. Food Chemistry 123: 306-314",Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,"Italy, North Adriatic Sea",Spring 2006,FAME converted using ShF and XFA,2010,0900395,0,0,0,1,1,0,1,3,marine
Trachurus trachurus,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,subtropical,pelagic-neritic,1050,70,bc415,Finfish,"Scad/Horse mackerel, wild, edible flesh, raw",muscle,NA,NA,NA,0.07539,0.20104,NA,NA,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,"Greece, Aegean Sea",NA,"mean of lipid value (fall, winter) used for FA calculation; FAT- (analyzed according to AOAC 1975); FA converted using XFA; FA tr= <0.1g/100g fillet",1995,0900434,0,0,0,1,1,0,0,2,marine
Trachurus trachurus,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,subtropical,pelagic-neritic,1050,70,bc458,Finfish,"Scad/Horse mackerel, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,18,1,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,"Greece, Aegean Sea",Fall,FAT- (analyzed according to AOAC 1975),1995,0900477,0,0,0,0,0,1,1,2,marine
Trachurus trachurus,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,subtropical,pelagic-neritic,1050,70,bc459,Finfish,"Scad/Horse mackerel, wild, edible flesh, raw",muscle,NA,NA,NA,NA,NA,20,2,fi80,"Karakoltsidis P.A., Zotos A., Constantinides S.M. (1995). Composition of the commercially important mediterranean finfish, crustaceans, and molluscs. Journal of Food Composition and Analysis 8: 258-273",Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,"Greece, Aegean Sea",Winter,FAT- (analyzed according to AOAC 1975),1995,0900478,0,0,0,0,0,1,1,2,marine
Trachurus trachurus,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,subtropical,pelagic-neritic,1050,70,bc481,Finfish,"Horse mackerel, wild, skinless fillet, raw",muscle_skinless,NA,NA,NA,0.01459064,0.04027232,20.06,0.4,fi82,Celik M. (2008). Seasonal changes in the proximate chemical composition and fatty acids of chub mackerel (Scomber japonicus) and horse mackerel (Trachurus trachurus) from the north eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 933-938,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,"Turkey, Iskenderun Bay, Mediterranean Sea",Jan 2004,FA converted using XFA,2008,0900500,0,0,0,1,1,1,1,4,marine
Trachurus trachurus,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,subtropical,pelagic-neritic,1050,70,bc482,Finfish,"Horse mackerel, wild, skinless fillet, raw",muscle_skinless,NA,NA,NA,0.088074797,0.233056769,20.13,2.03,fi82,Celik M. (2008). Seasonal changes in the proximate chemical composition and fatty acids of chub mackerel (Scomber japonicus) and horse mackerel (Trachurus trachurus) from the north eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 933-938,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,"Turkey, Iskenderun Bay, Mediterranean Sea",Apr 2004,FA converted using XFA,2008,0900501,0,0,0,1,1,1,1,4,marine
Trachurus trachurus,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,subtropical,pelagic-neritic,1050,70,bc483,Finfish,"Horse mackerel, wild, skinless fillet, raw",muscle_skinless,NA,NA,NA,0.032952744,0.07526244,18.66,0.88,fi82,Celik M. (2008). Seasonal changes in the proximate chemical composition and fatty acids of chub mackerel (Scomber japonicus) and horse mackerel (Trachurus trachurus) from the north eastern Mediterranean Sea. International Journal of Food Science and Technology 43: 933-938,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,"Turkey, Iskenderun Bay, Mediterranean Sea",Oct 2004,FA converted using XFA,2008,0900502,0,0,0,1,1,1,1,4,marine
Trachurus trachurus,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,subtropical,pelagic-neritic,1050,70,bc544,Finfish,"Horse mackerel, wild, muscle tissue, raw",muscle,NA,NA,NA,NA,NA,16.47,10.79,fi89,"Özden Ö. (2010). Micro, macro mineral and proximate composition of Atlantic bonito and horse mackerel: a monthly differentiation. International Journal of Food Science and Technology 45: 578-586",Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,"Unknown (samples from local fish market, Istanbul)",Dec 2006,"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;",2010,0900563,0,0,0,0,0,1,1,2,marine
Trachurus trachurus,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,subtropical,pelagic-neritic,1050,70,bc545,Finfish,"Horse mackerel, wild, muscle tissue, raw",muscle,NA,NA,NA,NA,NA,17.56,11.85,fi89,"Özden Ö. (2010). Micro, macro mineral and proximate composition of Atlantic bonito and horse mackerel: a monthly differentiation. International Journal of Food Science and Technology 45: 578-586",Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,"Unknown (samples from local fish market, Istanbul)",Jan 2007,"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;",2010,0900564,0,0,0,0,0,1,1,2,marine
Trachurus trachurus,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,subtropical,pelagic-neritic,1050,70,bc546,Finfish,"Horse mackerel, wild, muscle tissue, raw",muscle,NA,NA,NA,NA,NA,17.69,8.04,fi89,"Özden Ö. (2010). Micro, macro mineral and proximate composition of Atlantic bonito and horse mackerel: a monthly differentiation. International Journal of Food Science and Technology 45: 578-586",Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,"Unknown (samples from local fish market, Istanbul)",Feb 2007,"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;",2010,0900565,0,0,0,0,0,1,1,2,marine
Trachurus trachurus,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,subtropical,pelagic-neritic,1050,70,bc547,Finfish,"Horse mackerel, wild, muscle tissue, raw",muscle,NA,NA,NA,NA,NA,17.29,8.66,fi89,"Özden Ö. (2010). Micro, macro mineral and proximate composition of Atlantic bonito and horse mackerel: a monthly differentiation. International Journal of Food Science and Technology 45: 578-586",Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,"Unknown (samples from local fish market, Istanbul)",Mar 2007,"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;",2010,0900566,0,0,0,0,0,1,1,2,marine
Trachurus trachurus,3.3333333333333335,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.18,subtropical,pelagic-neritic,1050,70,bc548,Finfish,"Horse mackerel, wild, muscle tissue, raw",muscle,NA,NA,NA,NA,NA,20.04,3.92,fi89,"Özden Ö. (2010). Micro, macro mineral and proximate composition of Atlantic bonito and horse mackerel: a monthly differentiation. International Journal of Food Science and Technology 45: 578-586",Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Trachurus trachurus,Atlantic horse mackerel,"Unknown (samples from local fish market, Istanbul)",Apr 2007,"mineral tr= <0.001 mg/kg FW; all mineral values in brackets: the authors state explicitely that vlaues are expressed as mg/kg fresh weight; however, values seem in many cases very high compared to reference data and no explanation is provided;",2010,0900567,0,0,0,0,0,1,1,2,marine
