cine_id,genus_species,ca_mg,fe_mg,zn_mg,epa,dha,biblio_id,culture,culture_page_id
NA,Cyprinus carpio,NA,NA,1.25,NA,NA,fi16,Central Salish,6408
NA,Cyprinus carpio,NA,NA,1.25,NA,NA,fi16,Nootkan,6408
NA,Cyprinus carpio,NA,NA,NA,0.171254403,NA,fi27,Central Salish,6408
NA,Cyprinus carpio,NA,NA,NA,0.171254403,NA,fi27,Nootkan,6408
NA,Cyprinus carpio,52,0.6,0.9,NA,NA,fi32,Central Salish,6408
NA,Cyprinus carpio,52,0.6,0.9,NA,NA,fi32,Nootkan,6408
NA,Cyprinus carpio,69,0.6,0.9,NA,NA,fi32,Central Salish,6408
NA,Cyprinus carpio,69,0.6,0.9,NA,NA,fi32,Nootkan,6408
NA,Cyprinus carpio,NA,NA,NA,0.039733144,0.055667084,fi34,Central Salish,6408
NA,Cyprinus carpio,NA,NA,NA,0.039733144,0.055667084,fi34,Nootkan,6408
NA,Cyprinus carpio,NA,NA,NA,0.011632,0.05816,fi47,Central Salish,6408
NA,Cyprinus carpio,NA,NA,NA,0.011632,0.05816,fi47,Nootkan,6408
NA,Cyprinus carpio,NA,NA,0.165168,NA,NA,fi71,Central Salish,6408
NA,Cyprinus carpio,NA,NA,0.165168,NA,NA,fi71,Nootkan,6408
NA,Cyprinus carpio,41,1.24,1.48,0.238,0.114,SR27,Central Salish,6408
NA,Cyprinus carpio,41,1.24,1.48,0.238,0.114,SR27,Nootkan,6408
NA,Esox lucius,7,0.1,1.1,NA,NA,fi4,Inuit-Inupiaq,6404
NA,Esox lucius,7,0.1,1.1,NA,NA,fi4,Yupik,6404
NA,Esox lucius,7,0.1,1.1,NA,NA,fi4,Tlingit,6404
NA,Esox lucius,7,0.1,1.1,NA,NA,fi4,Cree,6404
NA,Esox lucius,7,0.1,1.1,NA,NA,fi4,Montagnais-Naskapi,6404
NA,Esox lucius,8,0.1,1,NA,NA,fi4,Inuit-Inupiaq,6404
NA,Esox lucius,8,0.1,1,NA,NA,fi4,Yupik,6404
NA,Esox lucius,8,0.1,1,NA,NA,fi4,Tlingit,6404
NA,Esox lucius,8,0.1,1,NA,NA,fi4,Cree,6404
NA,Esox lucius,8,0.1,1,NA,NA,fi4,Montagnais-Naskapi,6404
NA,Esox lucius,11.8859,0.10481,0.62663,NA,NA,fi26,Inuit-Inupiaq,6404
NA,Esox lucius,11.8859,0.10481,0.62663,NA,NA,fi26,Yupik,6404
NA,Esox lucius,11.8859,0.10481,0.62663,NA,NA,fi26,Tlingit,6404
NA,Esox lucius,11.8859,0.10481,0.62663,NA,NA,fi26,Cree,6404
NA,Esox lucius,11.8859,0.10481,0.62663,NA,NA,fi26,Montagnais-Naskapi,6404
NA,Esox lucius,10.6455,0.106455,0.613815,NA,NA,fi26,Inuit-Inupiaq,6404
NA,Esox lucius,10.6455,0.106455,0.613815,NA,NA,fi26,Yupik,6404
NA,Esox lucius,10.6455,0.106455,0.613815,NA,NA,fi26,Tlingit,6404
NA,Esox lucius,10.6455,0.106455,0.613815,NA,NA,fi26,Cree,6404
NA,Esox lucius,10.6455,0.106455,0.613815,NA,NA,fi26,Montagnais-Naskapi,6404
NA,Esox lucius,10.4566,0.08624,1.155616,NA,NA,fi26,Inuit-Inupiaq,6404
NA,Esox lucius,10.4566,0.08624,1.155616,NA,NA,fi26,Yupik,6404
NA,Esox lucius,10.4566,0.08624,1.155616,NA,NA,fi26,Tlingit,6404
NA,Esox lucius,10.4566,0.08624,1.155616,NA,NA,fi26,Cree,6404
NA,Esox lucius,10.4566,0.08624,1.155616,NA,NA,fi26,Montagnais-Naskapi,6404
NA,Esox lucius,NA,NA,NA,0.008528929,0.035752452,fi110,Inuit-Inupiaq,6404
NA,Esox lucius,NA,NA,NA,0.008528929,0.035752452,fi110,Yupik,6404
NA,Esox lucius,NA,NA,NA,0.008528929,0.035752452,fi110,Tlingit,6404
NA,Esox lucius,NA,NA,NA,0.008528929,0.035752452,fi110,Cree,6404
NA,Esox lucius,NA,NA,NA,0.008528929,0.035752452,fi110,Montagnais-Naskapi,6404
NA,Esox lucius,50,0.3,0.96,NA,NA,DK7,Inuit-Inupiaq,6404
NA,Esox lucius,50,0.3,0.96,NA,NA,DK7,Yupik,6404
NA,Esox lucius,50,0.3,0.96,NA,NA,DK7,Tlingit,6404
NA,Esox lucius,50,0.3,0.96,NA,NA,DK7,Cree,6404
NA,Esox lucius,50,0.3,0.96,NA,NA,DK7,Montagnais-Naskapi,6404
NA,Esox lucius,57,0.55,0.67,0.033,0.074,SR27,Inuit-Inupiaq,6404
NA,Esox lucius,57,0.55,0.67,0.033,0.074,SR27,Yupik,6404
NA,Esox lucius,57,0.55,0.67,0.033,0.074,SR27,Tlingit,6404
NA,Esox lucius,57,0.55,0.67,0.033,0.074,SR27,Cree,6404
NA,Esox lucius,57,0.55,0.67,0.033,0.074,SR27,Montagnais-Naskapi,6404
NA,Gadus macrocephalus,NA,NA,NA,0.054679898,0.144061265,fi30,Inuit-Inupiaq,6432
NA,Gadus macrocephalus,NA,NA,NA,0.054679898,0.144061265,fi30,Yupik,6432
NA,Gadus macrocephalus,NA,NA,NA,0.054679898,0.144061265,fi30,Bella Coola,6432
NA,Gadus macrocephalus,NA,NA,NA,0.054679898,0.144061265,fi30,Central Salish,6432
NA,Gadus macrocephalus,NA,NA,NA,0.054679898,0.144061265,fi30,Tsimshian,6432
NA,Gadus macrocephalus,NA,NA,NA,0.054679898,0.144061265,fi30,Haida,6432
NA,Gadus macrocephalus,NA,NA,NA,0.054679898,0.144061265,fi30,Tlingit,6432
NA,Gadus macrocephalus,NA,NA,NA,0.054679898,0.144061265,fi30,Kwakiutl,6432
NA,Gadus macrocephalus,NA,NA,NA,0.054679898,0.144061265,fi30,Nootkan,6432
NA,Gadus macrocephalus,NA,NA,NA,0.054679898,0.144061265,fi30,Cree,6432
NA,Gadus macrocephalus,NA,NA,NA,0.054679898,0.144061265,fi30,Montagnais-Naskapi,6432
NA,Gadus macrocephalus,NA,NA,NA,0.054679898,0.144061265,fi30,Abenaki,6432
NA,Gadus macrocephalus,NA,NA,NA,0.054679898,0.144061265,fi30,Micmac,6432
NA,Gadus macrocephalus,NA,NA,NA,0.054679898,0.144061265,fi30,Wampanoag,6432
NA,Gadus macrocephalus,10.8,0.2099,0.416,NA,NA,fi125,Inuit-Inupiaq,6432
NA,Gadus macrocephalus,10.8,0.2099,0.416,NA,NA,fi125,Yupik,6432
NA,Gadus macrocephalus,10.8,0.2099,0.416,NA,NA,fi125,Bella Coola,6432
NA,Gadus macrocephalus,10.8,0.2099,0.416,NA,NA,fi125,Central Salish,6432
NA,Gadus macrocephalus,10.8,0.2099,0.416,NA,NA,fi125,Tsimshian,6432
NA,Gadus macrocephalus,10.8,0.2099,0.416,NA,NA,fi125,Haida,6432
NA,Gadus macrocephalus,10.8,0.2099,0.416,NA,NA,fi125,Tlingit,6432
NA,Gadus macrocephalus,10.8,0.2099,0.416,NA,NA,fi125,Kwakiutl,6432
NA,Gadus macrocephalus,10.8,0.2099,0.416,NA,NA,fi125,Nootkan,6432
NA,Gadus macrocephalus,10.8,0.2099,0.416,NA,NA,fi125,Cree,6432
NA,Gadus macrocephalus,10.8,0.2099,0.416,NA,NA,fi125,Montagnais-Naskapi,6432
NA,Gadus macrocephalus,10.8,0.2099,0.416,NA,NA,fi125,Abenaki,6432
NA,Gadus macrocephalus,10.8,0.2099,0.416,NA,NA,fi125,Micmac,6432
NA,Gadus macrocephalus,10.8,0.2099,0.416,NA,NA,fi125,Wampanoag,6432
NA,Gadus macrocephalus,11.3,0.165,0.3627,NA,NA,fi125,Inuit-Inupiaq,6432
NA,Gadus macrocephalus,11.3,0.165,0.3627,NA,NA,fi125,Yupik,6432
NA,Gadus macrocephalus,11.3,0.165,0.3627,NA,NA,fi125,Bella Coola,6432
NA,Gadus macrocephalus,11.3,0.165,0.3627,NA,NA,fi125,Central Salish,6432
NA,Gadus macrocephalus,11.3,0.165,0.3627,NA,NA,fi125,Tsimshian,6432
NA,Gadus macrocephalus,11.3,0.165,0.3627,NA,NA,fi125,Haida,6432
NA,Gadus macrocephalus,11.3,0.165,0.3627,NA,NA,fi125,Tlingit,6432
NA,Gadus macrocephalus,11.3,0.165,0.3627,NA,NA,fi125,Kwakiutl,6432
NA,Gadus macrocephalus,11.3,0.165,0.3627,NA,NA,fi125,Nootkan,6432
NA,Gadus macrocephalus,11.3,0.165,0.3627,NA,NA,fi125,Cree,6432
NA,Gadus macrocephalus,11.3,0.165,0.3627,NA,NA,fi125,Montagnais-Naskapi,6432
NA,Gadus macrocephalus,11.3,0.165,0.3627,NA,NA,fi125,Abenaki,6432
NA,Gadus macrocephalus,11.3,0.165,0.3627,NA,NA,fi125,Micmac,6432
NA,Gadus macrocephalus,11.3,0.165,0.3627,NA,NA,fi125,Wampanoag,6432
NA,Gadus macrocephalus,13.3,0.1581,0.3731,NA,NA,fi125,Inuit-Inupiaq,6432
NA,Gadus macrocephalus,13.3,0.1581,0.3731,NA,NA,fi125,Yupik,6432
NA,Gadus macrocephalus,13.3,0.1581,0.3731,NA,NA,fi125,Bella Coola,6432
NA,Gadus macrocephalus,13.3,0.1581,0.3731,NA,NA,fi125,Central Salish,6432
NA,Gadus macrocephalus,13.3,0.1581,0.3731,NA,NA,fi125,Tsimshian,6432
NA,Gadus macrocephalus,13.3,0.1581,0.3731,NA,NA,fi125,Haida,6432
NA,Gadus macrocephalus,13.3,0.1581,0.3731,NA,NA,fi125,Tlingit,6432
NA,Gadus macrocephalus,13.3,0.1581,0.3731,NA,NA,fi125,Kwakiutl,6432
NA,Gadus macrocephalus,13.3,0.1581,0.3731,NA,NA,fi125,Nootkan,6432
NA,Gadus macrocephalus,13.3,0.1581,0.3731,NA,NA,fi125,Cree,6432
NA,Gadus macrocephalus,13.3,0.1581,0.3731,NA,NA,fi125,Montagnais-Naskapi,6432
NA,Gadus macrocephalus,13.3,0.1581,0.3731,NA,NA,fi125,Abenaki,6432
NA,Gadus macrocephalus,13.3,0.1581,0.3731,NA,NA,fi125,Micmac,6432
NA,Gadus macrocephalus,13.3,0.1581,0.3731,NA,NA,fi125,Wampanoag,6432
NA,Gadus macrocephalus,8,0.16,0.31,0.034,0.096,SR27,Inuit-Inupiaq,6432
NA,Gadus macrocephalus,8,0.16,0.31,0.034,0.096,SR27,Yupik,6432
NA,Gadus macrocephalus,8,0.16,0.31,0.034,0.096,SR27,Bella Coola,6432
NA,Gadus macrocephalus,8,0.16,0.31,0.034,0.096,SR27,Central Salish,6432
NA,Gadus macrocephalus,8,0.16,0.31,0.034,0.096,SR27,Tsimshian,6432
NA,Gadus macrocephalus,8,0.16,0.31,0.034,0.096,SR27,Haida,6432
NA,Gadus macrocephalus,8,0.16,0.31,0.034,0.096,SR27,Tlingit,6432
NA,Gadus macrocephalus,8,0.16,0.31,0.034,0.096,SR27,Kwakiutl,6432
NA,Gadus macrocephalus,8,0.16,0.31,0.034,0.096,SR27,Nootkan,6432
NA,Gadus macrocephalus,8,0.16,0.31,0.034,0.096,SR27,Cree,6432
NA,Gadus macrocephalus,8,0.16,0.31,0.034,0.096,SR27,Montagnais-Naskapi,6432
NA,Gadus macrocephalus,8,0.16,0.31,0.034,0.096,SR27,Abenaki,6432
NA,Gadus macrocephalus,8,0.16,0.31,0.034,0.096,SR27,Micmac,6432
NA,Gadus macrocephalus,8,0.16,0.31,0.034,0.096,SR27,Wampanoag,6432
NA,Gadus morhua,NA,NA,NA,0.004089305,0.027430143,fi74,Inuit-Inupiaq,6432
NA,Gadus morhua,NA,NA,NA,0.004089305,0.027430143,fi74,Yupik,6432
NA,Gadus morhua,NA,NA,NA,0.004089305,0.027430143,fi74,Bella Coola,6432
NA,Gadus morhua,NA,NA,NA,0.004089305,0.027430143,fi74,Central Salish,6432
NA,Gadus morhua,NA,NA,NA,0.004089305,0.027430143,fi74,Tsimshian,6432
NA,Gadus morhua,NA,NA,NA,0.004089305,0.027430143,fi74,Haida,6432
NA,Gadus morhua,NA,NA,NA,0.004089305,0.027430143,fi74,Tlingit,6432
NA,Gadus morhua,NA,NA,NA,0.004089305,0.027430143,fi74,Kwakiutl,6432
NA,Gadus morhua,NA,NA,NA,0.004089305,0.027430143,fi74,Nootkan,6432
NA,Gadus morhua,NA,NA,NA,0.004089305,0.027430143,fi74,Cree,6432
NA,Gadus morhua,NA,NA,NA,0.004089305,0.027430143,fi74,Montagnais-Naskapi,6432
NA,Gadus morhua,NA,NA,NA,0.004089305,0.027430143,fi74,Abenaki,6432
NA,Gadus morhua,NA,NA,NA,0.004089305,0.027430143,fi74,Micmac,6432
NA,Gadus morhua,NA,NA,NA,0.004089305,0.027430143,fi74,Wampanoag,6432
NA,Gadus morhua,NA,NA,NA,0.028,0.075,fi45,Inuit-Inupiaq,6432
NA,Gadus morhua,NA,NA,NA,0.028,0.075,fi45,Yupik,6432
NA,Gadus morhua,NA,NA,NA,0.028,0.075,fi45,Bella Coola,6432
NA,Gadus morhua,NA,NA,NA,0.028,0.075,fi45,Central Salish,6432
NA,Gadus morhua,NA,NA,NA,0.028,0.075,fi45,Tsimshian,6432
NA,Gadus morhua,NA,NA,NA,0.028,0.075,fi45,Haida,6432
NA,Gadus morhua,NA,NA,NA,0.028,0.075,fi45,Tlingit,6432
NA,Gadus morhua,NA,NA,NA,0.028,0.075,fi45,Kwakiutl,6432
NA,Gadus morhua,NA,NA,NA,0.028,0.075,fi45,Nootkan,6432
NA,Gadus morhua,NA,NA,NA,0.028,0.075,fi45,Cree,6432
NA,Gadus morhua,NA,NA,NA,0.028,0.075,fi45,Montagnais-Naskapi,6432
NA,Gadus morhua,NA,NA,NA,0.028,0.075,fi45,Abenaki,6432
NA,Gadus morhua,NA,NA,NA,0.028,0.075,fi45,Micmac,6432
NA,Gadus morhua,NA,NA,NA,0.028,0.075,fi45,Wampanoag,6432
NA,Gadus morhua,1.6,0.5,0.37,NA,NA,fi244,Inuit-Inupiaq,6432
NA,Gadus morhua,1.6,0.5,0.37,NA,NA,fi244,Yupik,6432
NA,Gadus morhua,1.6,0.5,0.37,NA,NA,fi244,Bella Coola,6432
NA,Gadus morhua,1.6,0.5,0.37,NA,NA,fi244,Central Salish,6432
NA,Gadus morhua,1.6,0.5,0.37,NA,NA,fi244,Tsimshian,6432
NA,Gadus morhua,1.6,0.5,0.37,NA,NA,fi244,Haida,6432
NA,Gadus morhua,1.6,0.5,0.37,NA,NA,fi244,Tlingit,6432
NA,Gadus morhua,1.6,0.5,0.37,NA,NA,fi244,Kwakiutl,6432
NA,Gadus morhua,1.6,0.5,0.37,NA,NA,fi244,Nootkan,6432
NA,Gadus morhua,1.6,0.5,0.37,NA,NA,fi244,Cree,6432
NA,Gadus morhua,1.6,0.5,0.37,NA,NA,fi244,Montagnais-Naskapi,6432
NA,Gadus morhua,1.6,0.5,0.37,NA,NA,fi244,Abenaki,6432
NA,Gadus morhua,1.6,0.5,0.37,NA,NA,fi244,Micmac,6432
NA,Gadus morhua,1.6,0.5,0.37,NA,NA,fi244,Wampanoag,6432
NA,Gadus morhua,NA,NA,NA,0.063226,0.152914,fi146,Inuit-Inupiaq,6432
NA,Gadus morhua,NA,NA,NA,0.063226,0.152914,fi146,Yupik,6432
NA,Gadus morhua,NA,NA,NA,0.063226,0.152914,fi146,Bella Coola,6432
NA,Gadus morhua,NA,NA,NA,0.063226,0.152914,fi146,Central Salish,6432
NA,Gadus morhua,NA,NA,NA,0.063226,0.152914,fi146,Tsimshian,6432
NA,Gadus morhua,NA,NA,NA,0.063226,0.152914,fi146,Haida,6432
NA,Gadus morhua,NA,NA,NA,0.063226,0.152914,fi146,Tlingit,6432
NA,Gadus morhua,NA,NA,NA,0.063226,0.152914,fi146,Kwakiutl,6432
NA,Gadus morhua,NA,NA,NA,0.063226,0.152914,fi146,Nootkan,6432
NA,Gadus morhua,NA,NA,NA,0.063226,0.152914,fi146,Cree,6432
NA,Gadus morhua,NA,NA,NA,0.063226,0.152914,fi146,Montagnais-Naskapi,6432
NA,Gadus morhua,NA,NA,NA,0.063226,0.152914,fi146,Abenaki,6432
NA,Gadus morhua,NA,NA,NA,0.063226,0.152914,fi146,Micmac,6432
NA,Gadus morhua,NA,NA,NA,0.063226,0.152914,fi146,Wampanoag,6432
NA,Gadus morhua,8.7,0.12,0.34,NA,NA,im11,Inuit-Inupiaq,6432
NA,Gadus morhua,8.7,0.12,0.34,NA,NA,im11,Yupik,6432
NA,Gadus morhua,8.7,0.12,0.34,NA,NA,im11,Bella Coola,6432
NA,Gadus morhua,8.7,0.12,0.34,NA,NA,im11,Central Salish,6432
NA,Gadus morhua,8.7,0.12,0.34,NA,NA,im11,Tsimshian,6432
NA,Gadus morhua,8.7,0.12,0.34,NA,NA,im11,Haida,6432
NA,Gadus morhua,8.7,0.12,0.34,NA,NA,im11,Tlingit,6432
NA,Gadus morhua,8.7,0.12,0.34,NA,NA,im11,Kwakiutl,6432
NA,Gadus morhua,8.7,0.12,0.34,NA,NA,im11,Nootkan,6432
NA,Gadus morhua,8.7,0.12,0.34,NA,NA,im11,Cree,6432
NA,Gadus morhua,8.7,0.12,0.34,NA,NA,im11,Montagnais-Naskapi,6432
NA,Gadus morhua,8.7,0.12,0.34,NA,NA,im11,Abenaki,6432
NA,Gadus morhua,8.7,0.12,0.34,NA,NA,im11,Micmac,6432
NA,Gadus morhua,8.7,0.12,0.34,NA,NA,im11,Wampanoag,6432
NA,Gadus morhua,8.2,0.66,4.27,NA,NA,im11,Inuit-Inupiaq,6432
NA,Gadus morhua,8.2,0.66,4.27,NA,NA,im11,Yupik,6432
NA,Gadus morhua,8.2,0.66,4.27,NA,NA,im11,Bella Coola,6432
NA,Gadus morhua,8.2,0.66,4.27,NA,NA,im11,Central Salish,6432
NA,Gadus morhua,8.2,0.66,4.27,NA,NA,im11,Tsimshian,6432
NA,Gadus morhua,8.2,0.66,4.27,NA,NA,im11,Haida,6432
NA,Gadus morhua,8.2,0.66,4.27,NA,NA,im11,Tlingit,6432
NA,Gadus morhua,8.2,0.66,4.27,NA,NA,im11,Kwakiutl,6432
NA,Gadus morhua,8.2,0.66,4.27,NA,NA,im11,Nootkan,6432
NA,Gadus morhua,8.2,0.66,4.27,NA,NA,im11,Cree,6432
NA,Gadus morhua,8.2,0.66,4.27,NA,NA,im11,Montagnais-Naskapi,6432
NA,Gadus morhua,8.2,0.66,4.27,NA,NA,im11,Abenaki,6432
NA,Gadus morhua,8.2,0.66,4.27,NA,NA,im11,Micmac,6432
NA,Gadus morhua,8.2,0.66,4.27,NA,NA,im11,Wampanoag,6432
NA,Gadus morhua,NA,NA,NA,0.05697345,0.129272235,im11,Inuit-Inupiaq,6432
NA,Gadus morhua,NA,NA,NA,0.05697345,0.129272235,im11,Yupik,6432
NA,Gadus morhua,NA,NA,NA,0.05697345,0.129272235,im11,Bella Coola,6432
NA,Gadus morhua,NA,NA,NA,0.05697345,0.129272235,im11,Central Salish,6432
NA,Gadus morhua,NA,NA,NA,0.05697345,0.129272235,im11,Tsimshian,6432
NA,Gadus morhua,NA,NA,NA,0.05697345,0.129272235,im11,Haida,6432
NA,Gadus morhua,NA,NA,NA,0.05697345,0.129272235,im11,Tlingit,6432
NA,Gadus morhua,NA,NA,NA,0.05697345,0.129272235,im11,Kwakiutl,6432
NA,Gadus morhua,NA,NA,NA,0.05697345,0.129272235,im11,Nootkan,6432
NA,Gadus morhua,NA,NA,NA,0.05697345,0.129272235,im11,Cree,6432
NA,Gadus morhua,NA,NA,NA,0.05697345,0.129272235,im11,Montagnais-Naskapi,6432
NA,Gadus morhua,NA,NA,NA,0.05697345,0.129272235,im11,Abenaki,6432
NA,Gadus morhua,NA,NA,NA,0.05697345,0.129272235,im11,Micmac,6432
NA,Gadus morhua,NA,NA,NA,0.05697345,0.129272235,im11,Wampanoag,6432
NA,Gadus morhua,NA,NA,NA,0.057327117,0.14931632,im11,Inuit-Inupiaq,6432
NA,Gadus morhua,NA,NA,NA,0.057327117,0.14931632,im11,Yupik,6432
NA,Gadus morhua,NA,NA,NA,0.057327117,0.14931632,im11,Bella Coola,6432
NA,Gadus morhua,NA,NA,NA,0.057327117,0.14931632,im11,Central Salish,6432
NA,Gadus morhua,NA,NA,NA,0.057327117,0.14931632,im11,Tsimshian,6432
NA,Gadus morhua,NA,NA,NA,0.057327117,0.14931632,im11,Haida,6432
NA,Gadus morhua,NA,NA,NA,0.057327117,0.14931632,im11,Tlingit,6432
NA,Gadus morhua,NA,NA,NA,0.057327117,0.14931632,im11,Kwakiutl,6432
NA,Gadus morhua,NA,NA,NA,0.057327117,0.14931632,im11,Nootkan,6432
NA,Gadus morhua,NA,NA,NA,0.057327117,0.14931632,im11,Cree,6432
NA,Gadus morhua,NA,NA,NA,0.057327117,0.14931632,im11,Montagnais-Naskapi,6432
NA,Gadus morhua,NA,NA,NA,0.057327117,0.14931632,im11,Abenaki,6432
NA,Gadus morhua,NA,NA,NA,0.057327117,0.14931632,im11,Micmac,6432
NA,Gadus morhua,NA,NA,NA,0.057327117,0.14931632,im11,Wampanoag,6432
NA,Gadus morhua,NA,NA,NA,0.073775946,0.18396877,im11,Inuit-Inupiaq,6432
NA,Gadus morhua,NA,NA,NA,0.073775946,0.18396877,im11,Yupik,6432
NA,Gadus morhua,NA,NA,NA,0.073775946,0.18396877,im11,Bella Coola,6432
NA,Gadus morhua,NA,NA,NA,0.073775946,0.18396877,im11,Central Salish,6432
NA,Gadus morhua,NA,NA,NA,0.073775946,0.18396877,im11,Tsimshian,6432
NA,Gadus morhua,NA,NA,NA,0.073775946,0.18396877,im11,Haida,6432
NA,Gadus morhua,NA,NA,NA,0.073775946,0.18396877,im11,Tlingit,6432
NA,Gadus morhua,NA,NA,NA,0.073775946,0.18396877,im11,Kwakiutl,6432
NA,Gadus morhua,NA,NA,NA,0.073775946,0.18396877,im11,Nootkan,6432
NA,Gadus morhua,NA,NA,NA,0.073775946,0.18396877,im11,Cree,6432
NA,Gadus morhua,NA,NA,NA,0.073775946,0.18396877,im11,Montagnais-Naskapi,6432
NA,Gadus morhua,NA,NA,NA,0.073775946,0.18396877,im11,Abenaki,6432
NA,Gadus morhua,NA,NA,NA,0.073775946,0.18396877,im11,Micmac,6432
NA,Gadus morhua,NA,NA,NA,0.073775946,0.18396877,im11,Wampanoag,6432
NA,Gadus morhua,15,0.2,0.38,0.132,0.132,DK7,Inuit-Inupiaq,6432
NA,Gadus morhua,15,0.2,0.38,0.132,0.132,DK7,Yupik,6432
NA,Gadus morhua,15,0.2,0.38,0.132,0.132,DK7,Bella Coola,6432
NA,Gadus morhua,15,0.2,0.38,0.132,0.132,DK7,Central Salish,6432
NA,Gadus morhua,15,0.2,0.38,0.132,0.132,DK7,Tsimshian,6432
NA,Gadus morhua,15,0.2,0.38,0.132,0.132,DK7,Haida,6432
NA,Gadus morhua,15,0.2,0.38,0.132,0.132,DK7,Tlingit,6432
NA,Gadus morhua,15,0.2,0.38,0.132,0.132,DK7,Kwakiutl,6432
NA,Gadus morhua,15,0.2,0.38,0.132,0.132,DK7,Nootkan,6432
NA,Gadus morhua,15,0.2,0.38,0.132,0.132,DK7,Cree,6432
NA,Gadus morhua,15,0.2,0.38,0.132,0.132,DK7,Montagnais-Naskapi,6432
NA,Gadus morhua,15,0.2,0.38,0.132,0.132,DK7,Abenaki,6432
NA,Gadus morhua,15,0.2,0.38,0.132,0.132,DK7,Micmac,6432
NA,Gadus morhua,15,0.2,0.38,0.132,0.132,DK7,Wampanoag,6432
NA,Gadus morhua,10,4,1.94,6.41,4.76,DK7,Inuit-Inupiaq,6432
NA,Gadus morhua,10,4,1.94,6.41,4.76,DK7,Yupik,6432
NA,Gadus morhua,10,4,1.94,6.41,4.76,DK7,Bella Coola,6432
NA,Gadus morhua,10,4,1.94,6.41,4.76,DK7,Central Salish,6432
NA,Gadus morhua,10,4,1.94,6.41,4.76,DK7,Tsimshian,6432
NA,Gadus morhua,10,4,1.94,6.41,4.76,DK7,Haida,6432
NA,Gadus morhua,10,4,1.94,6.41,4.76,DK7,Tlingit,6432
NA,Gadus morhua,10,4,1.94,6.41,4.76,DK7,Kwakiutl,6432
NA,Gadus morhua,10,4,1.94,6.41,4.76,DK7,Nootkan,6432
NA,Gadus morhua,10,4,1.94,6.41,4.76,DK7,Cree,6432
NA,Gadus morhua,10,4,1.94,6.41,4.76,DK7,Montagnais-Naskapi,6432
NA,Gadus morhua,10,4,1.94,6.41,4.76,DK7,Abenaki,6432
NA,Gadus morhua,10,4,1.94,6.41,4.76,DK7,Micmac,6432
NA,Gadus morhua,10,4,1.94,6.41,4.76,DK7,Wampanoag,6432
NA,Gadus morhua,10,1.5,2.2,0.345,0.575,DK7,Inuit-Inupiaq,6432
NA,Gadus morhua,10,1.5,2.2,0.345,0.575,DK7,Yupik,6432
NA,Gadus morhua,10,1.5,2.2,0.345,0.575,DK7,Bella Coola,6432
NA,Gadus morhua,10,1.5,2.2,0.345,0.575,DK7,Central Salish,6432
NA,Gadus morhua,10,1.5,2.2,0.345,0.575,DK7,Tsimshian,6432
NA,Gadus morhua,10,1.5,2.2,0.345,0.575,DK7,Haida,6432
NA,Gadus morhua,10,1.5,2.2,0.345,0.575,DK7,Tlingit,6432
NA,Gadus morhua,10,1.5,2.2,0.345,0.575,DK7,Kwakiutl,6432
NA,Gadus morhua,10,1.5,2.2,0.345,0.575,DK7,Nootkan,6432
NA,Gadus morhua,10,1.5,2.2,0.345,0.575,DK7,Cree,6432
NA,Gadus morhua,10,1.5,2.2,0.345,0.575,DK7,Montagnais-Naskapi,6432
NA,Gadus morhua,10,1.5,2.2,0.345,0.575,DK7,Abenaki,6432
NA,Gadus morhua,10,1.5,2.2,0.345,0.575,DK7,Micmac,6432
NA,Gadus morhua,10,1.5,2.2,0.345,0.575,DK7,Wampanoag,6432
NA,Gadus morhua,16,0.38,0.45,0.064,0.12,SR27,Inuit-Inupiaq,6432
NA,Gadus morhua,16,0.38,0.45,0.064,0.12,SR27,Yupik,6432
NA,Gadus morhua,16,0.38,0.45,0.064,0.12,SR27,Bella Coola,6432
NA,Gadus morhua,16,0.38,0.45,0.064,0.12,SR27,Central Salish,6432
NA,Gadus morhua,16,0.38,0.45,0.064,0.12,SR27,Tsimshian,6432
NA,Gadus morhua,16,0.38,0.45,0.064,0.12,SR27,Haida,6432
NA,Gadus morhua,16,0.38,0.45,0.064,0.12,SR27,Tlingit,6432
NA,Gadus morhua,16,0.38,0.45,0.064,0.12,SR27,Kwakiutl,6432
NA,Gadus morhua,16,0.38,0.45,0.064,0.12,SR27,Nootkan,6432
NA,Gadus morhua,16,0.38,0.45,0.064,0.12,SR27,Cree,6432
NA,Gadus morhua,16,0.38,0.45,0.064,0.12,SR27,Montagnais-Naskapi,6432
NA,Gadus morhua,16,0.38,0.45,0.064,0.12,SR27,Abenaki,6432
NA,Gadus morhua,16,0.38,0.45,0.064,0.12,SR27,Micmac,6432
NA,Gadus morhua,16,0.38,0.45,0.064,0.12,SR27,Wampanoag,6432
NA,Hippoglossus hippoglossus,NA,NA,NA,0.016,0.033,fi77,Inuit-Inupiaq,6152
NA,Hippoglossus hippoglossus,NA,NA,NA,0.016,0.033,fi77,Yupik,6152
NA,Hippoglossus hippoglossus,NA,NA,NA,0.016,0.033,fi77,Bella Coola,6152
NA,Hippoglossus hippoglossus,NA,NA,NA,0.016,0.033,fi77,Central Salish,6152
NA,Hippoglossus hippoglossus,NA,NA,NA,0.016,0.033,fi77,Tsimshian,6152
NA,Hippoglossus hippoglossus,NA,NA,NA,0.016,0.033,fi77,Haida,6152
NA,Hippoglossus hippoglossus,NA,NA,NA,0.016,0.033,fi77,Tlingit,6152
