species1,latin_name,pageid,level_1,level_2,common_name,latin_name1,part,preparation,reference,nutrient,concentration,AgeMatMin,feeding_level,feeding_mode,bulk_trophic_level,EnvTemp,BodyShapeI,DemersPelag,DepthRangeDeep,Length,log_concentration,log_length,seanuts_id2,species_name,subgroup,abs_lat
Scorpaena scrofa,NA,NA,NA,NA,NA,NA,NA,NA,"Reale A., Ziino M., Ottolenghi F., Pelusi P., Romeo V., Condurso C., Sanfilippo M. (2006). Chemical composition and nutritional value of some marine species from the Egadi Islands. Chemistry and Ecology 22(Suppl 1): 173-179",fapun_all_g,0.118240464,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.95,NA,NA,NA,NA,49.99999999999999,-2.1350348975680236,3.912023005428146,1078,Scorpaena scrofa,finfish,37.966667
Scorpaena scrofa,NA,NA,NA,NA,NA,NA,NA,NA,"Reale A., Ziino M., Ottolenghi F., Pelusi P., Romeo V., Condurso C., Sanfilippo M. (2006). Chemical composition and nutritional value of some marine species from the Egadi Islands. Chemistry and Ecology 22(Suppl 1): 173-179",fapun_all_g,0.115144392,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.95,NA,NA,NA,NA,49.99999999999999,-2.161568355594852,3.912023005428146,1079,Scorpaena scrofa,finfish,37.966667
Scorpaena scrofa,NA,NA,NA,NA,NA,NA,NA,NA,"Özogul Y., Özogul F. (2007). Fatty acid profiles of commercially important fish species from the Mediterranean, Aegean and Black Seas. Food Chemistry 100: 1634-1638",fapun_all_g,0.27818336,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.95,NA,NA,NA,NA,49.99999999999999,-1.2794748143657806,3.912023005428146,1080,Scorpaena scrofa,finfish,38.963745
Sebastes caurinus,NA,NA,NA,NA,NA,NA,NA,NA,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",fapun_all_g,0.418456689,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.68,subtropical,fusiform / normal,demersal,183,93.50000000000001,-0.8711818854476007,4.537961436294641,1084,Sebastes caurinus,finfish,63.968654
Sebastes caurinus,NA,NA,NA,NA,NA,NA,NA,NA,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",fapun_all_g,1.011992522,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.68,subtropical,fusiform / normal,demersal,183,93.50000000000001,0.011921181509909238,4.537961436294641,1085,Sebastes caurinus,finfish,63.968654
Sebastes caurinus,NA,NA,NA,NA,NA,NA,NA,NA,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",fapun_all_g,0.568983009,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.68,subtropical,fusiform / normal,demersal,183,93.50000000000001,-0.5639047064615892,4.537961436294641,1086,Sebastes caurinus,finfish,63.968654
Sebastes caurinus,NA,NA,NA,NA,NA,NA,NA,NA,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",fapun_all_g,0.832696517,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.68,subtropical,fusiform / normal,demersal,183,93.50000000000001,-0.1830860285280232,4.537961436294641,1087,Sebastes caurinus,finfish,63.968654
Sebastes caurinus,NA,NA,NA,NA,NA,NA,NA,NA,"Reykdal Ó., Jörundsdóttir H.Ó., Desnica N., Hauksdóttir S., Ragnarsdóttir Þ., Vrac A., Gunnlaugsdóttir H., Pálmadóttir H. (2011). Nutrient value of seafoods – Proximates, minerals, trace elements and fatty acids in products. Matis Report 33-11. ISSN 1670-7192. (In Icelandic with English summary).",fapun_all_g,0.549500043,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.68,subtropical,fusiform / normal,demersal,183,93.50000000000001,-0.5987464268855068,4.537961436294641,1089,Sebastes caurinus,finfish,63.968654
Sebastes pinniger,NA,NA,NA,NA,NA,NA,NA,NA,"Huynh M.D., Kitts D.D. (2009). Evaluating nutritional quality of pacific fish species from fatty acid signatures. Food Chemistry 114: 912-918",fapun_all_g,1.093858422,5,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.8,subtropical,fusiform / normal,demersal,838,72.75000000000001,0.08971128246247798,4.287028906051602,1094,Sebastes pinniger,finfish,53.726668
Selene vomer,NA,NA,NA,NA,NA,NA,NA,NA,"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",fapun_all_g,0.96636,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.67,NA,NA,NA,NA,48.29999999999999,-0.03421884338668321,3.877431560658527,1380,Selene vomer,finfish,19.432608
Serranus scriba,NA,NA,NA,NA,NA,NA,NA,NA,"Ould Ahmed Louly A.W., Gaydou E.M., Ould El Kabir M.V. (2011). Muscle lipids and fatty acid profiles of three edible fish from the Mauritanian coast: Epinephelus aeneus, Cephalopholis taeniops and Serranus scriba. Food Chemistry 124:24-28",fapun_all_g,0.413228865,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.58,NA,NA,NA,NA,36,-0.8837536869645511,3.58351893845611,1112,Serranus scriba,finfish,18.1
Serranus scriba,NA,NA,NA,NA,NA,NA,NA,NA,"Ould Ahmed Louly A.W., Gaydou E.M., Ould El Kabir M.V. (2011). Muscle lipids and fatty acid profiles of three edible fish from the Mauritanian coast: Epinephelus aeneus, Cephalopholis taeniops and Serranus scriba. Food Chemistry 124:24-28",fapun_all_g,0.381548012,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.58,NA,NA,NA,NA,36,-0.9635185855863693,3.58351893845611,1113,Serranus scriba,finfish,18.1
Serranus scriba,NA,NA,NA,NA,NA,NA,NA,NA,"Ould Ahmed Louly A.W., Gaydou E.M., Ould El Kabir M.V. (2011). Muscle lipids and fatty acid profiles of three edible fish from the Mauritanian coast: Epinephelus aeneus, Cephalopholis taeniops and Serranus scriba. Food Chemistry 124:24-28",fapun_all_g,0.445798786,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.58,NA,NA,NA,NA,36,-0.8078875812283339,3.58351893845611,1114,Serranus scriba,finfish,18.1
Serranus scriba,NA,NA,NA,NA,NA,NA,NA,NA,"Ould Ahmed Louly A.W., Gaydou E.M., Ould El Kabir M.V. (2011). Muscle lipids and fatty acid profiles of three edible fish from the Mauritanian coast: Epinephelus aeneus, Cephalopholis taeniops and Serranus scriba. Food Chemistry 124:24-28",fapun_all_g,0.39411648,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.58,NA,NA,NA,NA,36,-0.9311087788577099,3.58351893845611,1115,Serranus scriba,finfish,18.1
Serranus scriba,NA,NA,NA,NA,NA,NA,NA,NA,"Ould Ahmed Louly A.W., Gaydou E.M., Ould El Kabir M.V. (2011). Muscle lipids and fatty acid profiles of three edible fish from the Mauritanian coast: Epinephelus aeneus, Cephalopholis taeniops and Serranus scriba. Food Chemistry 124:24-28",fapun_all_g,0.42100335,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.58,NA,NA,NA,NA,36,-0.8651144880867587,3.58351893845611,1116,Serranus scriba,finfish,18.1
Serranus scriba,NA,NA,NA,NA,NA,NA,NA,NA,"Ould Ahmed Louly A.W., Gaydou E.M., Ould El Kabir M.V. (2011). Muscle lipids and fatty acid profiles of three edible fish from the Mauritanian coast: Epinephelus aeneus, Cephalopholis taeniops and Serranus scriba. Food Chemistry 124:24-28",fapun_all_g,0.52217235,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.58,NA,NA,NA,NA,36,-0.6497575731806219,3.58351893845611,1117,Serranus scriba,finfish,18.1
Serrasalmus emarginatus,NA,NA,NA,NA,NA,NA,NA,NA,"Andrade A.D., Rubira A.F., Matsushita M., Souza N.E. (1995). ω3 fatty acids in freshwater fish from South Brazil. JAOCS 72(10): 1207-1210",fapun_all_g,0.11198243399999999,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.55,NA,NA,NA,NA,27,-2.1894132592733238,3.295836866004329,1287,Serrasalmus emarginatus,finfish,23.421
Siganus rivulatus,NA,NA,NA,NA,NA,NA,NA,NA,"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",fapun_all_g,0.28099005,NA,mainly plants/detritus (troph. 2-2.19),browsing on substrate,2,NA,NA,NA,NA,27,-1.2694360195279828,3.295836866004329,1297,Siganus rivulatus,finfish,38.963745
Sillago sihama,NA,NA,NA,NA,NA,NA,NA,NA,"Özogul Y., Özogul F., Cicek E., Polat A., Kuley E. (2009). Fat content and fatty acid composition of 34 marine water fish species from the Mediterranean Sea. International Journal of Food Science and Nutrition 60(6): 464-475",fapun_all_g,0.303872569,1,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.18,tropical,elongated,reef-associated,60,31,-1.1911468463778498,3.4339872044851463,1126,Sillago sihama,finfish,37.370157
Silurus glanis,NA,NA,NA,NA,NA,NA,NA,NA,"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",fapun_all_g,0.1162944,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.12,temperate,elongated,benthopelagic,30,499.99999999999983,-2.151630371949591,6.214608098422191,1128,Silurus glanis,finfish,37
Solea solea,NA,NA,NA,NA,NA,NA,NA,NA,"Özogul Y., Özogul F. (2007). Fatty acid profiles of commercially important fish species from the Mediterranean, Aegean and Black Seas. Food Chemistry 100: 1634-1638",fapun_all_g,0.18393312,3,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.299999952,subtropical,short and / or deep,demersal,150,70.00000000000003,-1.6931830657082556,4.248495242049359,1133,Solea solea,finfish,38.963745
Sorubim lima,NA,NA,NA,NA,NA,NA,NA,NA,"Ramos Filho M.M., Ramos M.I.L., Hiane P.R., De Souza E.M.T. (2010) Nutritional value of seven freshwater fish species from the Brazilian Pantanal. J Am Oil Chem Soc 87: 1461-1467",fapun_all_g,1.435439438,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.099999905,NA,NA,NA,NA,54.2,0.3614710309046141,3.9926809084456005,1135,Sorubim lima,finfish,19.427757
Sparus aurata,NA,NA,NA,NA,NA,NA,NA,NA,"Özogul Y., Özogul F., Alagoz S. (2007). Fatty acid profiles and fat contents of commercially important seawater and freshwater fish species of Turkey: A comparative study. Food Chemistry 103: 217-223",fapun_all_g,3.942039,2,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.39,subtropical,fusiform / normal,demersal,150,63.49999999999999,1.3716981021366874,4.151039905898646,1295,Sparus aurata,finfish,38.963745
Sphyraena sphyraena,NA,NA,NA,NA,NA,NA,NA,NA,"Özogul Y., Özogul F., Cicek E., Polat A., Kuley E. (2009). Fat content and fatty acid composition of 34 marine water fish species from the Mediterranean Sea. International Journal of Food Science and Nutrition 60(6): 464-475",fapun_all_g,1.565895602,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.04,NA,NA,NA,NA,164.99999999999994,0.44845792995684813,5.10594547390058,1140,Sphyraena sphyraena,finfish,37.370157
Spicara maena,NA,NA,NA,NA,NA,NA,NA,NA,"Özogul Y., Özogul F., Cicek E., Polat A., Kuley E. (2009). Fat content and fatty acid composition of 34 marine water fish species from the Mediterranean Sea. International Journal of Food Science and Nutrition 60(6): 464-475",fapun_all_g,1.05659442,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.25,NA,NA,NA,NA,24.999999999999996,0.055050924643843716,3.2188758248682006,1141,Spicara maena,finfish,37.370157
Spicara maena,NA,NA,NA,NA,NA,NA,NA,NA,"Özogul Y., Özogul F., Cicek E., Polat A., Kuley E. (2009). Fat content and fatty acid composition of 34 marine water fish species from the Mediterranean Sea. International Journal of Food Science and Nutrition 60(6): 464-475",fapun_all_g,1.05659442,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.25,NA,NA,NA,NA,24.999999999999996,0.055050924643843716,3.2188758248682006,1141,Spicara maena,finfish,37.370157
Sprattus sprattus,NA,NA,NA,NA,NA,NA,NA,NA,"Pirini M., Testi S., Ventrella V., Pagliarani A., Badiani A. (2010). Blue-back fish: Fatty acid profile in selected seasons and retention upon baking. Food Chemistry 123: 306-314",fapun_all_g,3.392596809,2,mainly animals (troph. 2.8 and up),selective plankton feeding,3.01,temperate,fusiform / normal,pelagic-neritic,150,15.999999999999998,1.2215956485024941,2.772588722239781,1150,Sprattus sprattus,finfish,41.85509
Sprattus sprattus,NA,NA,NA,NA,NA,NA,NA,NA,"Pirini M., Testi S., Ventrella V., Pagliarani A., Badiani A. (2010). Blue-back fish: Fatty acid profile in selected seasons and retention upon baking. Food Chemistry 123: 306-314",fapun_all_g,1.052285362,2,mainly animals (troph. 2.8 and up),selective plankton feeding,3.01,temperate,fusiform / normal,pelagic-neritic,150,15.999999999999998,0.050964334186075926,2.772588722239781,1151,Sprattus sprattus,finfish,41.85509
Sprattus sprattus sprattus,NA,NA,NA,NA,NA,NA,NA,NA,"Güner S., Dincer B., Alemdag N., Colak A., Tüfekci M. (1998). Proximate composition and selected mineral content of commercially important fish species from the Black Sea. J Sci Food Agri 78: 337-342",fapun_all_g,3.2332432620000002,NA,mainly animals (troph. 2.8 and up),selective plankton feeding,3.01,NA,NA,NA,NA,15.999999999999998,1.1734857393398088,2.772588722239781,1149,Sprattus sprattus sprattus,finfish,42.163403
Synodontis victoriae,NA,NA,NA,NA,NA,NA,NA,NA,"Kwetegyeka J., Mpango G., Grahl-Nielsen O. (2008). Variation in fatty acid composition in muscle and heart tissues among species and populations of tropical fish in Lakes Victoria and Kyoga. Lipids 43: 1017-1029",fapun_all_g,0.16500000000000004,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.28,NA,NA,NA,NA,34.99999999999999,-1.8018098050815563,3.5553480614894135,1161,Synodontis victoriae,finfish,0.755775
Synodontis victoriae,NA,NA,NA,NA,NA,NA,NA,NA,"Kwetegyeka J., Mpango G., Grahl-Nielsen O. (2008). Variation in fatty acid composition in muscle and heart tissues among species and populations of tropical fish in Lakes Victoria and Kyoga. Lipids 43: 1017-1029",fapun_all_g,0.20241999999999996,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.28,NA,NA,NA,NA,34.99999999999999,-1.597410532221382,3.5553480614894135,1162,Synodontis victoriae,finfish,1.433393
Synodontis victoriae,NA,NA,NA,NA,NA,NA,NA,NA,"Masa J., Ogwok P., Muyonga J.H., Kwetegyeka J., Makokha V., Ocen D. (2011). Fatty acid composition of muscle, liver and adipose tissue of freshwater fish from Lake Victoria, Uganda. J Aqua Food Prod Technol 20: 64-72",fapun_all_g,2.07733659,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.28,NA,NA,NA,NA,34.99999999999999,0.7310865876141277,3.5553480614894135,1163,Synodontis victoriae,finfish,0.033333
Tenualosa ilisha,NA,NA,NA,NA,NA,NA,NA,NA,"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",fapun_all_g,3.5999999999999996,NA,mainly plants/detritus (troph. 2-2.19),grazing on aquatic plants,2.89,NA,NA,NA,NA,59.999999999999986,1.2809338454620642,4.0943445622221,1978,Tenualosa ilisha,finfish,23.81
Tenualosa ilisha,NA,NA,NA,NA,NA,NA,NA,NA,"Bogard, J.R., Thilsted, S.H., Marks, G.C., Wahab, M.A., Hossain, M.A., Jakobsen, J. and Stangoulis, J., 2015. Nutrient composition of important fish species in Bangladesh and potential contribution to recommended nutrient intakes. Journal of Food Composition and Analysis, 42, pp.120-133.",fapun_all_g,1.6,NA,mainly plants/detritus (troph. 2-2.19),grazing on aquatic plants,2.89,NA,NA,NA,NA,59.999999999999986,0.47000362924573563,4.0943445622221,1979,Tenualosa ilisha (),finfish,23.81
Theragra chalcogramma,NA,NA,NA,NA,NA,NA,NA,NA,"Usydus Z., Szlinder-Richert J., Adamczyk M., Szatkowska U. (2011). Marine and farmed fish in the Polish market: Comparison of the nutritional value. Food Chemistry 126: 78-84",fapun_all_g,0.04292707700000001,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.680000067,NA,NA,NA,NA,74.99999999999997,-3.1482524866481723,4.31748811353631,1170,Theragra chalcogramma,finfish,22.314446
Theragra chalcogramma,NA,NA,NA,NA,NA,NA,NA,NA,"Huynh M.D., Kitts D.D. (2009). Evaluating nutritional quality of pacific fish species from fatty acid signatures. Food Chemistry 114: 912-918",fapun_all_g,0.282599099,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.680000067,NA,NA,NA,NA,74.99999999999997,-1.2637259969887387,4.31748811353631,1171,Theragra chalcogramma,finfish,53.726668
Theragra chalcogramma,NA,NA,NA,NA,NA,NA,NA,NA,"Oliveira A.C.M., Bechtel P.J. (2005). Lipid analysis of fillets from giant grenadier (Albatrossia pectoralis), arrow-tooth flounder (Atheresthes stomias), pacivic cod (Gadus macrocephalus) and walleye pollock (Theragra chalcogramma). Journal of Muscle Foods 17:20-33",fapun_all_g,0.19281995,NA,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),3.680000067,NA,NA,NA,NA,74.99999999999997,-1.6459984270551367,4.31748811353631,1172,Theragra chalcogramma,finfish,57.79
Thunnus alalunga,NA,NA,NA,NA,NA,NA,NA,NA,"Castro-González M.I., Ojeda A., Silncio J.L., Cassis L., Ledesma H., Pérez-Gil F. (2004). Perfil lipídico de 25 pescados marinos mexicanos con especial énfasis en sus ácidos grasos n-3 como components nutracéuticos. Archivos Latinoamericanos de Nutricíon 54(3): 328-336",fapun_all_g,1.05041,4,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),4.13,subtropical,fusiform / normal,pelagic-oceanic,600,136.00000000000006,0.049180564143920295,4.912654885736052,1363,Thunnus alalunga,finfish,19.432608
