Food Item ID,Database,Subgroup,"Country, region",Type,ISSCAAP,3_alpha,Food name in own language,Food name in English,Processing,Scientific name,ASFIS English name,ASFIS_Sci_name,Season,Other,Sample source,Portion of fish sampled,Life stage,Size of sampled fish,Length,Length_type,Length_source,TL,TL_se,n,n_type,Comments on data processing/methods,Nutrient_ref,BiblioID,EDIBLE,PROTCNT(g),PROTCNP(g),PROT-(g),PROT_g_sd,FAT(g),FAT_sd,FATCE(g),FAT-(g),CHOAVLDF(g),CHOCDF(g),CHO-(g),CA(mg),CA_sd,CA_units,CU(mg),CU_sd,CU_units,FE(mg),FE_sd,FE_units,ID(mcg),K(mg),K_sd,K_units,MN(mg),MN_sd,MN_units,SE(mcg),SE_sd,SE_units,ZN(mg),ZN_sd,ZN_units,VitA_RAE,VitA_RAE_sd,VitA_RAE_units,VIT_E ,VIT_E_sd,VIT_E_units,VITK,VITK_sd,VITK_units,RETOL(mcg),RETOLSUM(mcg),CHOCAL(mcg),VIT_D,VIT_D_sd,VIT_D_units,TOCPHA(mg),THIA(mg),THIA-(mg),RIBF(mg),NIA(mg),NIA-(mg),VITB6A(mg),VITB6_sd,VITB6_units,FOL(mcg),FOL_units,FOL-(mcg),VITB12(mcg),VITC(mg),VITC_sd,VITC_units,Saturated Fatty Acids (total),SAFA_units,22:6 n-3 DHA (g),DHA units,22:6 n-3_sd,Total n-6,n-6 units,Total n-6_sd,20:5 n-3 (EPA),EPA units,20:5 n-3_sd,Total PUFA,Total PUFA units,PUFA_sd,Total n-3 ,Total n-3 units,Total n-3_sd
0900214,INFOODS,Finfish,"Thailand, Khukhan district, Lom Sak",W,13,CMC,NA,"Walking catfish, wild, boneless, skinless fillet, raw",r,Clarias macrocephalus,Bighead catfish,Clarias macrocephalus,wet season,fish derive from rice-fish farming systems,come back ,NA,NA,NA,,,,,,5,number of independent analytical samples,FA calculation based on mean lipid value given for different districts; FA converted using XFA; tr = FA values < 0.10% of FACID,NA,fi46,NA,NA,NA,NA,NA,1.03,NA,NA,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,0.28,,0.05,g,NA,0.20,g,NA,0.02,g,NA,0.32,g,NA,0.12,g,NA
0900224,INFOODS,Crustacean,"Thailand, Nong Waeng",W,41,MNX,NA,"Freshwater prawn, wild, flesh, raw",r,Macrobrachium nipponense,Oriental river prawn,Macrobrachium nipponense,wet season,fish derive from rice-fish farming systems,come back ,NA,NA,NA,,,,,,5,number of independent analytical samples,FA converted using XFA; tr = FA values < 0.10% of FACID,NA,fi46,NA,NA,NA,NA,NA,1.13,NA,NA,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,0.27,,0.04,g,NA,0.19,g,NA,0.05,g,NA,0.33,g,NA,0.14,g,NA
0900223,INFOODS,Finfish,"Thailand, Kanthararom district, Nong Waeng",W,11,FAB,NA,"Swamp barb, wild, boneless, skinless fillet, raw",r,Puntius brevis,Asian barbs nei,Puntius spp,wet season,fish derive from rice-fish farming systems,come back ,NA,NA,NA,,,,,,5,number of independent analytical samples,FA converted using XFA; tr = FA values < 0.10% of FACID,NA,fi46,NA,NA,NA,NA,NA,0.90,NA,NA,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,0.24,,0.04,g,NA,0.16,g,NA,0.02,g,NA,0.27,g,NA,0.11,g,NA
0900221,INFOODS,Finfish,"Thailand, Kanthararom district, Nong Waeng",W,11,FCY,NA,"Blackline rasbora, wild, boneless, skinless fillet, raw",r,Rasbora borapetensis,NA,Cyprinidae,wet season,fish derive from rice-fish farming systems,come back ,NA,NA,NA,,,,,,5,number of independent analytical samples,FA calculation based on mean lipid value given for different districts; FA converted using XFA; tr = FA values < 0.10% of FACID,NA,fi46,NA,NA,NA,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,0.25,,0.07,g,NA,0.12,g,NA,0.01,g,NA,0.24,g,NA,0.13,g,NA
0900222,INFOODS,Finfish,"Thailand, Nam Kliang district, Khup",W,11,FCY,NA,"Blackline rasbora, wild, boneless, skinless fillet, raw",r,Rasbora borapetensis,NA,Cyprinidae,wet season,fish derive from rice-fish farming systems,come back ,NA,NA,NA,,,,,,5,number of independent analytical samples,FA calculation based on mean lipid value given for different districts; FA converted using XFA; tr = FA values < 0.10% of FACID,NA,fi46,NA,NA,NA,NA,NA,0.86,NA,NA,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,0.25,,0.07,g,NA,0.11,g,NA,0.02,g,NA,0.24,g,NA,0.13,g,NA
0900225,INFOODS,Finfish,"Greece, Evros River",W,11,FBM,NA,"Bream, wild, skinless, boneless fillet, raw",r,Abramis brama,Freshwater bream,Abramis brama,Jul-Aug 1987,mean weight of fish: 380g,come back ,NA,NA,NA,,,,,,NA,number of independent analytical samples,FA converted using XFA,NA,fi47,NA,NA,NA,NA,NA,1.00,NA,NA,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,0.24,,0.12,g,NA,0.08,g,NA,0.09,g,NA,NA,g,NA,0.25,g,NA
0900228,INFOODS,Finfish,"Greece, Evros River",W,11,FCC,NA,"Crucian carp, wild, skinless, boneless fillet, raw",r,Carassius carassius,Crucian carp,Carassius carassius,Jul-Aug 1987,mean weight of fish: 180g,come back ,NA,NA,NA,,,,,,NA,number of independent analytical samples,FA converted using XFA,NA,fi47,NA,NA,NA,NA,NA,1.50,NA,NA,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,0.43,,0.05,g,NA,0.12,g,NA,0.08,g,NA,NA,g,NA,0.16,g,NA
0900230,INFOODS,Finfish,"Greece, Evros River",W,11,HON,NA,"Nase, wild, skinless, boneless fillet, raw",r,Chondrostoma nasus,Common nase,Chondrostoma nasus,Jul-Aug 1987,mean weight of fish: 300g,come back ,NA,NA,NA,,,,,,NA,number of independent analytical samples,FA converted using XFA,NA,fi47,NA,NA,NA,NA,NA,1.30,NA,NA,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,0.32,,0.10,g,NA,0.13,g,NA,0.06,g,NA,NA,g,NA,0.19,g,NA
0900226,INFOODS,Finfish,"Greece, Evros River",W,11,FCP,NA,"Carp, wild, skinless, boneless fillet, raw",r,Cyprinus carpio,Common carp,Cyprinus carpio,Jul-Aug 1987,mean weight of fish: 420g,come back ,NA,NA,NA,,,,,,NA,number of independent analytical samples,FA converted using XFA,NA,fi47,NA,NA,NA,NA,NA,1.40,NA,NA,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,0.40,,0.06,g,NA,0.15,g,NA,0.01,g,NA,NA,g,NA,0.17,g,NA
0900227,INFOODS,Finfish,"Greece, Evros River",W,11,LUH,NA,"Chub, wild, skinless, boneless fillet, raw",r,Leuciscus cephalus,Chub,Leuciscus cephalus,Jul-Aug 1987,mean weight of fish: 300g,come back ,NA,NA,NA,,,,,,NA,number of independent analytical samples,FA converted using XFA,NA,fi47,NA,NA,NA,NA,NA,1.30,NA,NA,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,0.34,,0.06,g,NA,0.10,g,NA,0.07,g,NA,NA,g,NA,0.17,g,NA
0900229,INFOODS,Finfish,"Greece, Evros River",W,11,FID,NA,"Ide, wild, skinless, boneless fillet, raw",r,Leuciscus idus,Orfe,Leuciscus idus,Jul-Aug 1987,mean weight of fish: 140g,come back ,NA,NA,NA,,,,,,NA,number of independent analytical samples,FA converted using XFA,NA,fi47,NA,NA,NA,NA,NA,1.60,NA,NA,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,0.43,,0.07,g,NA,0.16,g,NA,0.13,g,NA,NA,g,NA,0.22,g,NA
0900231,INFOODS,Finfish,"Greece, Evros River",W,13,FPP,NA,"Pike-perch, wild, skinless, boneless fillet, raw",r,Lucioperca lucioperca,Pike-perch,Sander lucioperca,Jul-Aug 1987,mean weight of fish: 200g,come back ,NA,NA,NA,,,,,,NA,number of independent analytical samples,FA converted using XFA,NA,fi47,NA,NA,NA,NA,NA,0.60,NA,NA,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,0.14,,0.05,g,NA,0.05,g,NA,0.04,g,NA,NA,g,NA,0.10,g,NA
0900232,INFOODS,Finfish,"Greece, Evros River",W,13,SOM,NA,"Sheatfish, wild, skinless, boneless fillet, raw",r,Silurus glanis,Wels catfish,Silurus glanis,Jul-Aug 1987,mean weight of fish: 450g,come back ,NA,NA,NA,,,,,,NA,number of independent analytical samples,FA converted using XFA,NA,fi47,NA,NA,NA,NA,NA,3.50,NA,NA,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,0.98,,0.37,g,NA,0.40,g,NA,0.25,g,NA,NA,g,NA,0.75,g,NA
0900233,INFOODS,Finfish,"Turkey, Mediterranean Sea, Iskenderun Bay",W,33,BSS,NA,"Sea bass, wild, skinless fillet, raw",r,Dicentrarchus labrax,European seabass,Dicentrarchus labrax,Nov (Autumn) 2001,NA,come back ,NA,NA,NA,,,,,,1,number of independent analytical samples,PROT- (analyzed according to AOAC 1984); FA converted using XFA,NA,fi48,NA,NA,NA,18.74,NA,2.18,NA,NA,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,0.64,,0.09,g,NA,NA,g,NA,0.07,g,NA,0.37,g,NA,NA,g,NA
0900234,INFOODS,Finfish,"Turkey, Mediterranean Sea, Iskenderun Bay",W,33,BSS,NA,"Sea bass, wild, skinless fillet, raw",r,Dicentrarchus labrax,European seabass,Dicentrarchus labrax,Feb (Winter) 2001,NA,come back ,NA,NA,NA,,,,,,1,number of independent analytical samples,PROT- (analyzed according to AOAC 1984); FA converted using XFA,NA,fi48,NA,NA,NA,19.75,NA,1.22,NA,NA,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,0.27,,0.08,g,NA,NA,g,NA,0.05,g,NA,0.22,g,NA,NA,g,NA
0900235,INFOODS,Finfish,"Turkey, Mediterranean Sea, Iskenderun Bay",W,33,BSS,NA,"Sea bass, wild, skinless fillet, raw",r,Dicentrarchus labrax,European seabass,Dicentrarchus labrax,Apr (Spring) 2001,NA,come back ,NA,NA,NA,,,,,,1,number of independent analytical samples,PROT- (analyzed according to AOAC 1984); FA converted using XFA,NA,fi48,NA,NA,NA,21.38,NA,6.05,NA,NA,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,1.63,,0.77,g,NA,NA,g,NA,0.37,g,NA,1.76,g,NA,NA,g,NA
0900236,INFOODS,Finfish,"Turkey, Mediterranean Sea, Iskenderun Bay",W,33,BSS,NA,"Sea bass, wild, skinless fillet, raw",r,Dicentrarchus labrax,European seabass,Dicentrarchus labrax,July (Summer) 2001,NA,come back ,NA,NA,NA,,,,,,1,number of independent analytical samples,PROT- (analyzed according to AOAC 1984); FA converted using XFA,NA,fi48,NA,NA,NA,21.79,NA,5.85,NA,NA,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,1.46,,0.67,g,NA,NA,g,NA,0.35,g,NA,1.54,g,NA,NA,g,NA
0900062,INFOODS,Finfish,"Myanmar (samples obtained from four different local seafood stores, Central Coast, New South Wales, Australia)",W,25,GIP,NA,"Asian seabass, wild, skinless fillet, frozen",r,Lates calcarifer,Giant seaperch,Lates calcarifer,NA,NA,come back ,NA,NA,NA,,,,,,NA,number of independent analytical samples,FA converted using XFA,NA,fi5,NA,NA,NA,NA,NA,0.67,NA,NA,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,0.16,,0.09,g,NA,NA,g,NA,0.01,g,NA,0.19,g,NA,NA,g,NA
0900237,INFOODS,Finfish,"Greece, Chalkidiki peninsula, North Aegean Sea",W,37,HMM,NA,"Mediterranean horse mackerel, wild, skinless fillet (muscle from both sides), raw",r,Trachurus mediterraneus,Mediterranean horse mackerel,Trachurus mediterraneus,Jan,"mean length and weight: 19.20cm, 57.60g",come back ,NA,NA,NA,,,,,,NA,number of independent analytical samples,NA,NA,fi50,0.48,21.00,NA,NA,NA,NA,NA,0.90,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,NA,,NA,g,NA,NA,g,NA,NA,g,NA,NA,g,NA,NA,g,NA
0900238,INFOODS,Finfish,"Greece, Chalkidiki peninsula, North Aegean Sea",W,37,HMM,NA,"Mediterranean horse mackerel, wild, skinless fillet (muscle from both sides), raw",r,Trachurus mediterraneus,Mediterranean horse mackerel,Trachurus mediterraneus,Feb,"mean length and weight: 19.87cm, 61.60g",come back ,NA,NA,NA,,,,,,NA,number of independent analytical samples,NA,NA,fi50,0.47,20.30,NA,NA,NA,NA,NA,1.00,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,NA,,NA,g,NA,NA,g,NA,NA,g,NA,NA,g,NA,NA,g,NA
0900239,INFOODS,Finfish,"Greece, Chalkidiki peninsula, North Aegean Sea",W,37,HMM,NA,"Mediterranean horse mackerel, wild, skinless fillet (muscle from both sides), raw",r,Trachurus mediterraneus,Mediterranean horse mackerel,Trachurus mediterraneus,Mar,"mean length and weight: 19.43cm, 58.43g",come back ,NA,NA,NA,,,,,,NA,number of independent analytical samples,NA,NA,fi50,0.47,19.70,NA,NA,NA,NA,NA,2.50,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,NA,,NA,g,NA,NA,g,NA,NA,g,NA,NA,g,NA,NA,g,NA
0900240,INFOODS,Finfish,"Greece, Chalkidiki peninsula, North Aegean Sea",W,37,HMM,NA,"Mediterranean horse mackerel, wild, skinless fillet (muscle from both sides), raw",r,Trachurus mediterraneus,Mediterranean horse mackerel,Trachurus mediterraneus,Apr,"mean length and weight: 21.03cm, 80.07g",come back ,NA,NA,NA,,,,,,NA,number of independent analytical samples,NA,NA,fi50,0.46,20.20,NA,NA,NA,NA,NA,2.80,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,NA,,NA,g,NA,NA,g,NA,NA,g,NA,NA,g,NA,NA,g,NA
0900241,INFOODS,Finfish,"Greece, Chalkidiki peninsula, North Aegean Sea",W,37,HMM,NA,"Mediterranean horse mackerel, wild, skinless fillet (muscle from both sides), raw",r,Trachurus mediterraneus,Mediterranean horse mackerel,Trachurus mediterraneus,May,"mean length and weight: 21.30cm, 85.33g",come back ,NA,NA,NA,,,,,,NA,number of independent analytical samples,NA,NA,fi50,0.46,20.90,NA,NA,NA,NA,NA,2.10,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,NA,,NA,g,NA,NA,g,NA,NA,g,NA,NA,g,NA,NA,g,NA
0900242,INFOODS,Finfish,"Greece, Chalkidiki peninsula, North Aegean Sea",W,37,HMM,NA,"Mediterranean horse mackerel, wild, skinless fillet (muscle from both sides), raw",r,Trachurus mediterraneus,Mediterranean horse mackerel,Trachurus mediterraneus,Jun,"mean length and weight: 20.10cm, 72.53g",come back ,NA,NA,NA,,,,,,NA,number of independent analytical samples,NA,NA,fi50,0.44,20.20,NA,NA,NA,NA,NA,1.10,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,NA,,NA,g,NA,NA,g,NA,NA,g,NA,NA,g,NA,NA,g,NA
0900243,INFOODS,Finfish,"Greece, Chalkidiki peninsula, North Aegean Sea",W,37,HMM,NA,"Mediterranean horse mackerel, wild, skinless fillet (muscle from both sides), raw",r,Trachurus mediterraneus,Mediterranean horse mackerel,Trachurus mediterraneus,Jul,"mean length and weight: 19.90cm, 65.47g",come back ,NA,NA,NA,,,,,,NA,number of independent analytical samples,NA,NA,fi50,0.45,20.10,NA,NA,NA,NA,NA,1.10,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,NA,,NA,g,NA,NA,g,NA,NA,g,NA,NA,g,NA,NA,g,NA
0900244,INFOODS,Finfish,"Greece, Chalkidiki peninsula, North Aegean Sea",W,37,HMM,NA,"Mediterranean horse mackerel, wild, skinless fillet (muscle from both sides), raw",r,Trachurus mediterraneus,Mediterranean horse mackerel,Trachurus mediterraneus,Aug,"mean length and weight: 19.80cm, 66.53g",come back ,NA,NA,NA,,,,,,NA,number of independent analytical samples,NA,NA,fi50,0.47,20.40,NA,NA,NA,NA,NA,0.80,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,NA,,NA,g,NA,NA,g,NA,NA,g,NA,NA,g,NA,NA,g,NA
0900245,INFOODS,Finfish,"Greece, Chalkidiki peninsula, North Aegean Sea",W,37,HMM,NA,"Mediterranean horse mackerel, wild, skinless fillet (muscle from both sides), raw",r,Trachurus mediterraneus,Mediterranean horse mackerel,Trachurus mediterraneus,Sep,"mean length and weight: 19.70cm, 62.27g",come back ,NA,NA,NA,,,,,,NA,number of independent analytical samples,NA,NA,fi50,0.47,20.10,NA,NA,NA,NA,NA,0.40,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,NA,,NA,g,NA,NA,g,NA,NA,g,NA,NA,g,NA,NA,g,NA
0900246,INFOODS,Finfish,"Greece, Chalkidiki peninsula, North Aegean Sea",W,37,HMM,NA,"Mediterranean horse mackerel, wild, skinless fillet (muscle from both sides), raw",r,Trachurus mediterraneus,Mediterranean horse mackerel,Trachurus mediterraneus,Oct,"mean length and weight: 18.70cm, 52.27g",come back ,NA,NA,NA,,,,,,NA,number of independent analytical samples,NA,NA,fi50,0.45,20.20,NA,NA,NA,NA,NA,0.60,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,NA,,NA,g,NA,NA,g,NA,NA,g,NA,NA,g,NA,NA,g,NA
0900247,INFOODS,Finfish,"Greece, Chalkidiki peninsula, North Aegean Sea",W,37,HMM,NA,"Mediterranean horse mackerel, wild, skinless fillet (muscle from both sides), raw",r,Trachurus mediterraneus,Mediterranean horse mackerel,Trachurus mediterraneus,Nov,"mean length and weight: 18.83cm, 54.53g",come back ,NA,NA,NA,,,,,,NA,number of independent analytical samples,NA,NA,fi50,0.45,20.40,NA,NA,NA,NA,NA,0.80,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,NA,,NA,g,NA,NA,g,NA,NA,g,NA,NA,g,NA,NA,g,NA
0900248,INFOODS,Finfish,"Greece, Chalkidiki peninsula, North Aegean Sea",W,37,HMM,NA,"Mediterranean horse mackerel, wild, skinless fillet (muscle from both sides), raw",r,Trachurus mediterraneus,Mediterranean horse mackerel,Trachurus mediterraneus,Dec,"mean length and weight: 22.10cm, 100.80g",come back ,NA,NA,NA,,,,,,NA,number of independent analytical samples,NA,NA,fi50,0.48,20.50,NA,NA,NA,NA,NA,1.20,NA,NA,NA,NA,NA,NA,mg/100g ,NA,NA,mg,NA,NA,mg,NA,NA,NA,mg,NA,NA,mg,NA,NA,mcg,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,,NA,NA,NA,come back,mg,NA,,NA,g,NA,NA,g,NA,NA,g,NA,NA,g,NA,NA,g,NA
