species,CA_mg,ZN_mg,FE_mg,EPA_g,DHA_g,Length,max_length,Subgroup,Habitat,TL,FoodTroph,Herbivory2,Abs_lat,DemersPelag,taxon
Trachurus trachurus,NA,NA,NA,0.2671,0.4584,70,62,Finfish,marine,3.64,3.84,mainly animals (troph. 2.8 and up),39.360329,pelagic-neritic,Miscellaneous pelagic fishes
Trachurus trachurus,NA,NA,NA,0.0806,0.2421,70,62,Finfish,marine,3.64,3.84,mainly animals (troph. 2.8 and up),39.360329,pelagic-neritic,Miscellaneous pelagic fishes
Trichiurus lepturus,NA,NA,NA,0.21175,0.57475,234,192,Finfish,marine,4.45,4.2,mainly animals (troph. 2.8 and up),23.372169,benthopelagic,Miscellaneous demersal fishes
Trichiurus lepturus,NA,NA,NA,NA,NA,234,192,Finfish,marine,4.45,4.2,mainly animals (troph. 2.8 and up),19.173773,benthopelagic,Miscellaneous demersal fishes
Trigla lyra,NA,NA,NA,0.03566,0.10252,60,60,Finfish,marine,3.5,3.50999999046326,mainly animals (troph. 2.8 and up),37.37083333,bathydemersal,Miscellaneous demersal fishes
Trisopterus minutus,NA,NA,NA,NA,NA,40,40,Finfish,marine,3.8,3.67,mainly animals (troph. 2.8 and up),39.019184,benthopelagic,"Cods, hakes, haddocks"
Umbrina cirrosa,NA,NA,NA,0.046641472,0.121825808,73,57,Finfish,marine,3.39,3.41,mainly animals (troph. 2.8 and up),37.370157,demersal,Miscellaneous coastal fishes
Upeneus moluccensis,NA,NA,NA,0.08898318,0.359348236,22,22,Finfish,marine,3.6,3.6,mainly animals (troph. 2.8 and up),37.370157,reef-associated,Miscellaneous coastal fishes
Upeneus parvus,NA,NA,NA,NA,NA,30,30,Finfish,marine,3.9,4.05,mainly animals (troph. 2.8 and up),19.173773,demersal,Miscellaneous coastal fishes
Xenentodon cancila,NA,NA,NA,NA,NA,40,40,Finfish,freshwater,3.9,3.86,mainly animals (troph. 2.8 and up),24.4333,pelagic-neritic,Miscellaneous freshwater fishes
Xiphias gladius,39,1.3,1.2,0.243166,1.32636,455,449,Finfish,marine,4.49,4.46,mainly animals (troph. 2.8 and up),36.102376,pelagic-oceanic,"Tunas, bonitos, billfishes"
Zeus faber,NA,NA,NA,NA,NA,90,79,Finfish,marine,4.5,4.23999977111816,mainly animals (troph. 2.8 and up),39.019184,benthopelagic,Miscellaneous demersal fishes
Zungaro zungaro,NA,NA,NA,0.044148592,0.075820408,140,140,Finfish,freshwater,4.5,4.5,mainly animals (troph. 2.8 and up),19.427757,demersal,Miscellaneous freshwater fishes
Arctica islandica,62.9,0.84,5.3,NA,NA,12.7,11,Molluscs,marine,2,2,mainly plants/detritus (troph. 2-2.19),63.968654,benthic,"Clams, cockles, arkshells"
Aristaeomorpha foliacea,NA,NA,NA,0.039948611,0.071709734,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),43.863529,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.039948611,0.071709734,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),43.863529,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.039948611,0.071709734,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),43.863529,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.039948611,0.071709734,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),43.863529,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.039948611,0.071709734,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),43.863529,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.039948611,0.071709734,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),43.863529,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.039948611,0.071709734,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),43.863529,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.039948611,0.071709734,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),43.863529,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.039948611,0.071709734,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),43.863529,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.039948611,0.071709734,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),43.863529,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.037101517,0.064228696,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),43.863529,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.037101517,0.064228696,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),43.863529,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.037101517,0.064228696,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),43.863529,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.037101517,0.064228696,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),43.863529,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.037101517,0.064228696,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),43.863529,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.037101517,0.064228696,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),43.863529,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.037101517,0.064228696,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),43.863529,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.037101517,0.064228696,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),43.863529,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.037101517,0.064228696,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),43.863529,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.037101517,0.064228696,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),43.863529,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.023645371,0.043766961,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),33.886917,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.023645371,0.043766961,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),33.886917,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.023645371,0.043766961,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),33.886917,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.023645371,0.043766961,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),33.886917,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.023645371,0.043766961,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),33.886917,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.023645371,0.043766961,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),33.886917,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.023645371,0.043766961,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),33.886917,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.023645371,0.043766961,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),33.886917,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.023645371,0.043766961,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),33.886917,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.023645371,0.043766961,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),33.886917,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.030021745,0.057581619,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),33.886917,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.030021745,0.057581619,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),33.886917,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.030021745,0.057581619,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),33.886917,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.030021745,0.057581619,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),33.886917,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.030021745,0.057581619,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),33.886917,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.030021745,0.057581619,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),33.886917,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.030021745,0.057581619,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),33.886917,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.030021745,0.057581619,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),33.886917,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.030021745,0.057581619,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),33.886917,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.030021745,0.057581619,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),33.886917,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.034584211,0.07125565,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),32.10119,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.034584211,0.07125565,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),32.10119,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.034584211,0.07125565,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),32.10119,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.034584211,0.07125565,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),32.10119,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.034584211,0.07125565,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),32.10119,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.034584211,0.07125565,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),32.10119,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.034584211,0.07125565,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),32.10119,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.034584211,0.07125565,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),32.10119,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.034584211,0.07125565,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),32.10119,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.034584211,0.07125565,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),32.10119,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.037700714,0.070346104,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),36.5626,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.037700714,0.070346104,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),36.5626,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.037700714,0.070346104,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),36.5626,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.037700714,0.070346104,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),36.5626,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.037700714,0.070346104,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),36.5626,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.037700714,0.070346104,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),36.5626,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.037700714,0.070346104,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),36.5626,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.037700714,0.070346104,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),36.5626,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.037700714,0.070346104,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),36.5626,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.037700714,0.070346104,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),36.5626,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.029671139,0.062500818,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),32.10119,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.029671139,0.062500818,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),32.10119,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.029671139,0.062500818,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),32.10119,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.029671139,0.062500818,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),32.10119,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.029671139,0.062500818,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),32.10119,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.029671139,0.062500818,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),32.10119,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.029671139,0.062500818,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),32.10119,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.029671139,0.062500818,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),32.10119,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.029671139,0.062500818,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),32.10119,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.029671139,0.062500818,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),32.10119,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.030119591,0.056198482,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),36.5626,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.030119591,0.056198482,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),36.5626,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.030119591,0.056198482,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),36.5626,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.030119591,0.056198482,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),36.5626,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.030119591,0.056198482,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),36.5626,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.030119591,0.056198482,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),36.5626,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.030119591,0.056198482,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),36.5626,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.030119591,0.056198482,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),36.5626,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.030119591,0.056198482,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),36.5626,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.030119591,0.056198482,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),36.5626,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.033838013,0.065869534,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),35.240117,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.033838013,0.065869534,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),35.240117,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.033838013,0.065869534,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),35.240117,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.033838013,0.065869534,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),35.240117,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.033838013,0.065869534,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),35.240117,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.033838013,0.065869534,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),35.240117,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.033838013,0.065869534,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),35.240117,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.033838013,0.065869534,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),35.240117,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.033838013,0.065869534,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),35.240117,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.033838013,0.065869534,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),35.240117,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.022001845,0.041721764,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),35.240117,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.022001845,0.041721764,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),35.240117,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.022001845,0.041721764,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),35.240117,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.022001845,0.041721764,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),35.240117,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.022001845,0.041721764,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),35.240117,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.022001845,0.041721764,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),35.240117,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.022001845,0.041721764,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),35.240117,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.022001845,0.041721764,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),35.240117,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.022001845,0.041721764,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),35.240117,benthopelagic,"Shrimps, prawns"
Aristaeomorpha foliacea,NA,NA,NA,0.022001845,0.041721764,17,17.5,Crustacean,marine,NA,4.72,mainly animals (troph. 2.8 and up),35.240117,benthopelagic,"Shrimps, prawns"
Aristeus antennatus,NA,NA,NA,0.006710598,0.007997562,22,6,Crustacean,marine,3.29,3.3,mainly animals (troph. 2.8 and up),37.017954,bathypelagic,"Shrimps, prawns"
Aristeus antennatus,NA,NA,NA,0.006710598,0.007997562,22,6,Crustacean,marine,3.29,3.3,mainly animals (troph. 2.8 and up),37.017954,bathypelagic,"Shrimps, prawns"
Aristeus antennatus,NA,NA,NA,0.006710598,0.007997562,22,6,Crustacean,marine,3.29,3.3,mainly animals (troph. 2.8 and up),37.017954,bathypelagic,"Shrimps, prawns"
Aristeus antennatus,NA,NA,NA,0.006710598,0.007997562,22,6,Crustacean,marine,3.29,3.3,mainly animals (troph. 2.8 and up),37.017954,bathypelagic,"Shrimps, prawns"
Aristeus antennatus,NA,NA,NA,0.006710598,0.007997562,22,6,Crustacean,marine,3.29,3.3,mainly animals (troph. 2.8 and up),37.017954,bathypelagic,"Shrimps, prawns"
Aristeus antennatus,NA,NA,NA,0.006710598,0.007997562,22,6,Crustacean,marine,3.29,3.3,mainly animals (troph. 2.8 and up),37.017954,bathypelagic,"Shrimps, prawns"
Aristeus antennatus,NA,NA,NA,0.020545461,0.032266026,22,6,Crustacean,marine,3.29,3.3,mainly animals (troph. 2.8 and up),37.017954,bathypelagic,"Shrimps, prawns"
Aristeus antennatus,NA,NA,NA,0.020545461,0.032266026,22,6,Crustacean,marine,3.29,3.3,mainly animals (troph. 2.8 and up),37.017954,bathypelagic,"Shrimps, prawns"
Aristeus antennatus,NA,NA,NA,0.020545461,0.032266026,22,6,Crustacean,marine,3.29,3.3,mainly animals (troph. 2.8 and up),37.017954,bathypelagic,"Shrimps, prawns"
Aristeus antennatus,NA,NA,NA,0.020545461,0.032266026,22,6,Crustacean,marine,3.29,3.3,mainly animals (troph. 2.8 and up),37.017954,bathypelagic,"Shrimps, prawns"
Aristeus antennatus,NA,NA,NA,0.020545461,0.032266026,22,6,Crustacean,marine,3.29,3.3,mainly animals (troph. 2.8 and up),37.017954,bathypelagic,"Shrimps, prawns"
Aristeus antennatus,NA,NA,NA,0.020545461,0.032266026,22,6,Crustacean,marine,3.29,3.3,mainly animals (troph. 2.8 and up),37.017954,bathypelagic,"Shrimps, prawns"
Aristeus antennatus,NA,NA,NA,0.1005696,0.111744,22,6,Crustacean,marine,3.29,3.3,mainly animals (troph. 2.8 and up),39.019184,bathypelagic,"Shrimps, prawns"
