,Food.Item.ID,species,taxon,max_size,max_length,TL,lwA,lwB,Habitat,Subgroup,Abs_lat,Latitude,max_length_study,nutrient,concentration,RDI
5052,900527,Diplodus sargus,Miscellaneous coastal fishes,1.641501912,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,19.6,ZN_mg,NA,11
3864,900527,Diplodus sargus,Miscellaneous coastal fishes,1.641501912,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,19.6,FE_mg,NA,18
8616,900527,Diplodus sargus,Miscellaneous coastal fishes,1.641501912,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,19.6,PROTEIN,20.18,56
7428,900527,Diplodus sargus,Miscellaneous coastal fishes,1.641501912,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,19.6,FAT,NA,70
300,900527,Diplodus sargus,Miscellaneous coastal fishes,1.641501912,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,19.6,CA_mg,NA,1200
6240,900527,Diplodus sargus,Miscellaneous coastal fishes,1.641501912,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,19.6,HG_mcg,NA,NA
2673,900528,Diplodus sargus,Miscellaneous coastal fishes,1.641501912,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,18.5,DHA_g,NA,1
1485,900528,Diplodus sargus,Miscellaneous coastal fishes,1.641501912,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,18.5,EPA_g,NA,1
5049,900528,Diplodus sargus,Miscellaneous coastal fishes,1.641501912,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,18.5,ZN_mg,NA,11
3861,900528,Diplodus sargus,Miscellaneous coastal fishes,1.641501912,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,18.5,FE_mg,NA,18
8613,900528,Diplodus sargus,Miscellaneous coastal fishes,1.641501912,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,18.5,PROTEIN,19.27,56
7425,900528,Diplodus sargus,Miscellaneous coastal fishes,1.641501912,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,18.5,FAT,NA,70
297,900528,Diplodus sargus,Miscellaneous coastal fishes,1.641501912,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,18.5,CA_mg,NA,1200
6237,900528,Diplodus sargus,Miscellaneous coastal fishes,1.641501912,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,18.5,HG_mcg,NA,NA
2675,900529,Diplodus sargus,Miscellaneous coastal fishes,1.641501912,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,16.2,DHA_g,NA,1
1487,900529,Diplodus sargus,Miscellaneous coastal fishes,1.641501912,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,16.2,EPA_g,NA,1
5051,900529,Diplodus sargus,Miscellaneous coastal fishes,1.641501912,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,16.2,ZN_mg,NA,11
3863,900529,Diplodus sargus,Miscellaneous coastal fishes,1.641501912,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,16.2,FE_mg,NA,18
8615,900529,Diplodus sargus,Miscellaneous coastal fishes,1.641501912,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,16.2,PROTEIN,19.83,56
7427,900529,Diplodus sargus,Miscellaneous coastal fishes,1.641501912,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,16.2,FAT,NA,70
299,900529,Diplodus sargus,Miscellaneous coastal fishes,1.641501912,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,16.2,CA_mg,NA,1200
6239,900529,Diplodus sargus,Miscellaneous coastal fishes,1.641501912,45,3,0.0138,3.069999933,marine,Finfish,33.917053,33.917053,16.2,HG_mcg,NA,NA
3089,900530,Parastromateus niger,Miscellaneous pelagic fishes,5.284043383,62,3.64,0.0211,3.012000084,marine,Finfish,3.144341,3.144341,42,DHA_g,NA,1
1901,900530,Parastromateus niger,Miscellaneous pelagic fishes,5.284043383,62,3.64,0.0211,3.012000084,marine,Finfish,3.144341,3.144341,42,EPA_g,NA,1
5465,900530,Parastromateus niger,Miscellaneous pelagic fishes,5.284043383,62,3.64,0.0211,3.012000084,marine,Finfish,3.144341,3.144341,42,ZN_mg,NA,11
4277,900530,Parastromateus niger,Miscellaneous pelagic fishes,5.284043383,62,3.64,0.0211,3.012000084,marine,Finfish,3.144341,3.144341,42,FE_mg,NA,18
9029,900530,Parastromateus niger,Miscellaneous pelagic fishes,5.284043383,62,3.64,0.0211,3.012000084,marine,Finfish,3.144341,3.144341,42,PROTEIN,19.55,56
7841,900530,Parastromateus niger,Miscellaneous pelagic fishes,5.284043383,62,3.64,0.0211,3.012000084,marine,Finfish,3.144341,3.144341,42,FAT,2.33,70
713,900530,Parastromateus niger,Miscellaneous pelagic fishes,5.284043383,62,3.64,0.0211,3.012000084,marine,Finfish,3.144341,3.144341,42,CA_mg,NA,1200
6653,900530,Parastromateus niger,Miscellaneous pelagic fishes,5.284043383,62,3.64,0.0211,3.012000084,marine,Finfish,3.144341,3.144341,42,HG_mcg,NA,NA
3070,900531,Pampus argenteus,Miscellaneous pelagic fishes,6.831958411,60,3.18,0.042300001,2.928999901,marine,Finfish,3.144341,3.144341,25,DHA_g,NA,1
1882,900531,Pampus argenteus,Miscellaneous pelagic fishes,6.831958411,60,3.18,0.042300001,2.928999901,marine,Finfish,3.144341,3.144341,25,EPA_g,NA,1
5446,900531,Pampus argenteus,Miscellaneous pelagic fishes,6.831958411,60,3.18,0.042300001,2.928999901,marine,Finfish,3.144341,3.144341,25,ZN_mg,NA,11
4258,900531,Pampus argenteus,Miscellaneous pelagic fishes,6.831958411,60,3.18,0.042300001,2.928999901,marine,Finfish,3.144341,3.144341,25,FE_mg,NA,18
9010,900531,Pampus argenteus,Miscellaneous pelagic fishes,6.831958411,60,3.18,0.042300001,2.928999901,marine,Finfish,3.144341,3.144341,25,PROTEIN,18.63,56
7822,900531,Pampus argenteus,Miscellaneous pelagic fishes,6.831958411,60,3.18,0.042300001,2.928999901,marine,Finfish,3.144341,3.144341,25,FAT,2.09,70
694,900531,Pampus argenteus,Miscellaneous pelagic fishes,6.831958411,60,3.18,0.042300001,2.928999901,marine,Finfish,3.144341,3.144341,25,CA_mg,NA,1200
6634,900531,Pampus argenteus,Miscellaneous pelagic fishes,6.831958411,60,3.18,0.042300001,2.928999901,marine,Finfish,3.144341,3.144341,25,HG_mcg,NA,NA
2876,900532,Megalaspis cordyla,Miscellaneous pelagic fishes,4.864460841,80,4.4,0.01349,2.92,marine,Finfish,3.144341,3.144341,28,DHA_g,NA,1
1688,900532,Megalaspis cordyla,Miscellaneous pelagic fishes,4.864460841,80,4.4,0.01349,2.92,marine,Finfish,3.144341,3.144341,28,EPA_g,NA,1
5252,900532,Megalaspis cordyla,Miscellaneous pelagic fishes,4.864460841,80,4.4,0.01349,2.92,marine,Finfish,3.144341,3.144341,28,ZN_mg,NA,11
4064,900532,Megalaspis cordyla,Miscellaneous pelagic fishes,4.864460841,80,4.4,0.01349,2.92,marine,Finfish,3.144341,3.144341,28,FE_mg,NA,18
8816,900532,Megalaspis cordyla,Miscellaneous pelagic fishes,4.864460841,80,4.4,0.01349,2.92,marine,Finfish,3.144341,3.144341,28,PROTEIN,20.86,56
7628,900532,Megalaspis cordyla,Miscellaneous pelagic fishes,4.864460841,80,4.4,0.01349,2.92,marine,Finfish,3.144341,3.144341,28,FAT,1.53,70
500,900532,Megalaspis cordyla,Miscellaneous pelagic fishes,4.864460841,80,4.4,0.01349,2.92,marine,Finfish,3.144341,3.144341,28,CA_mg,NA,1200
6440,900532,Megalaspis cordyla,Miscellaneous pelagic fishes,4.864460841,80,4.4,0.01349,2.92,marine,Finfish,3.144341,3.144341,28,HG_mcg,NA,NA
3210,900533,Rastrelliger kanagurta,Miscellaneous pelagic fishes,0.387492582,32,3.19,0.0061,3.190999985,marine,Finfish,3.144341,3.144341,71,DHA_g,NA,1
2022,900533,Rastrelliger kanagurta,Miscellaneous pelagic fishes,0.387492582,32,3.19,0.0061,3.190999985,marine,Finfish,3.144341,3.144341,71,EPA_g,NA,1
5586,900533,Rastrelliger kanagurta,Miscellaneous pelagic fishes,0.387492582,32,3.19,0.0061,3.190999985,marine,Finfish,3.144341,3.144341,71,ZN_mg,NA,11
4398,900533,Rastrelliger kanagurta,Miscellaneous pelagic fishes,0.387492582,32,3.19,0.0061,3.190999985,marine,Finfish,3.144341,3.144341,71,FE_mg,NA,18
9150,900533,Rastrelliger kanagurta,Miscellaneous pelagic fishes,0.387492582,32,3.19,0.0061,3.190999985,marine,Finfish,3.144341,3.144341,71,PROTEIN,20.51,56
7962,900533,Rastrelliger kanagurta,Miscellaneous pelagic fishes,0.387492582,32,3.19,0.0061,3.190999985,marine,Finfish,3.144341,3.144341,71,FAT,1.8,70
834,900533,Rastrelliger kanagurta,Miscellaneous pelagic fishes,0.387492582,32,3.19,0.0061,3.190999985,marine,Finfish,3.144341,3.144341,71,CA_mg,NA,1200
6774,900533,Rastrelliger kanagurta,Miscellaneous pelagic fishes,0.387492582,32,3.19,0.0061,3.190999985,marine,Finfish,3.144341,3.144341,71,HG_mcg,NA,NA
2544,900534,Chirocentrus dorab,"Herrings, sardines, anchovies",4.797972388,100,4.5,0.00509,2.987169981,marine,Finfish,3.144341,3.144341,20,DHA_g,NA,1
1356,900534,Chirocentrus dorab,"Herrings, sardines, anchovies",4.797972388,100,4.5,0.00509,2.987169981,marine,Finfish,3.144341,3.144341,20,EPA_g,NA,1
4920,900534,Chirocentrus dorab,"Herrings, sardines, anchovies",4.797972388,100,4.5,0.00509,2.987169981,marine,Finfish,3.144341,3.144341,20,ZN_mg,NA,11
3732,900534,Chirocentrus dorab,"Herrings, sardines, anchovies",4.797972388,100,4.5,0.00509,2.987169981,marine,Finfish,3.144341,3.144341,20,FE_mg,NA,18
8484,900534,Chirocentrus dorab,"Herrings, sardines, anchovies",4.797972388,100,4.5,0.00509,2.987169981,marine,Finfish,3.144341,3.144341,20,PROTEIN,20.83,56
7296,900534,Chirocentrus dorab,"Herrings, sardines, anchovies",4.797972388,100,4.5,0.00509,2.987169981,marine,Finfish,3.144341,3.144341,20,FAT,1.22,70
168,900534,Chirocentrus dorab,"Herrings, sardines, anchovies",4.797972388,100,4.5,0.00509,2.987169981,marine,Finfish,3.144341,3.144341,20,CA_mg,NA,1200
6108,900534,Chirocentrus dorab,"Herrings, sardines, anchovies",4.797972388,100,4.5,0.00509,2.987169981,marine,Finfish,3.144341,3.144341,20,HG_mcg,NA,NA
3353,900535,Selaroides leptolepis,Miscellaneous pelagic fishes,0.069632004,16,3.53,0.017000001,3,marine,Finfish,3.144341,3.144341,20,DHA_g,NA,1
2165,900535,Selaroides leptolepis,Miscellaneous pelagic fishes,0.069632004,16,3.53,0.017000001,3,marine,Finfish,3.144341,3.144341,20,EPA_g,NA,1
5729,900535,Selaroides leptolepis,Miscellaneous pelagic fishes,0.069632004,16,3.53,0.017000001,3,marine,Finfish,3.144341,3.144341,20,ZN_mg,NA,11
4541,900535,Selaroides leptolepis,Miscellaneous pelagic fishes,0.069632004,16,3.53,0.017000001,3,marine,Finfish,3.144341,3.144341,20,FE_mg,NA,18
9293,900535,Selaroides leptolepis,Miscellaneous pelagic fishes,0.069632004,16,3.53,0.017000001,3,marine,Finfish,3.144341,3.144341,20,PROTEIN,19.98,56
8105,900535,Selaroides leptolepis,Miscellaneous pelagic fishes,0.069632004,16,3.53,0.017000001,3,marine,Finfish,3.144341,3.144341,20,FAT,2.12,70
977,900535,Selaroides leptolepis,Miscellaneous pelagic fishes,0.069632004,16,3.53,0.017000001,3,marine,Finfish,3.144341,3.144341,20,CA_mg,NA,1200
6917,900535,Selaroides leptolepis,Miscellaneous pelagic fishes,0.069632004,16,3.53,0.017000001,3,marine,Finfish,3.144341,3.144341,20,HG_mcg,NA,NA
2684,900536,Eleutheronema tetradactylum,Miscellaneous pelagic fishes,58.77101454,200,4.1,0.00389,3.12,marine,Finfish,3.144341,3.144341,32,DHA_g,NA,1
1496,900536,Eleutheronema tetradactylum,Miscellaneous pelagic fishes,58.77101454,200,4.1,0.00389,3.12,marine,Finfish,3.144341,3.144341,32,EPA_g,NA,1
5060,900536,Eleutheronema tetradactylum,Miscellaneous pelagic fishes,58.77101454,200,4.1,0.00389,3.12,marine,Finfish,3.144341,3.144341,32,ZN_mg,NA,11
3872,900536,Eleutheronema tetradactylum,Miscellaneous pelagic fishes,58.77101454,200,4.1,0.00389,3.12,marine,Finfish,3.144341,3.144341,32,FE_mg,NA,18
8624,900536,Eleutheronema tetradactylum,Miscellaneous pelagic fishes,58.77101454,200,4.1,0.00389,3.12,marine,Finfish,3.144341,3.144341,32,PROTEIN,20.14,56
7436,900536,Eleutheronema tetradactylum,Miscellaneous pelagic fishes,58.77101454,200,4.1,0.00389,3.12,marine,Finfish,3.144341,3.144341,32,FAT,2.1,70
308,900536,Eleutheronema tetradactylum,Miscellaneous pelagic fishes,58.77101454,200,4.1,0.00389,3.12,marine,Finfish,3.144341,3.144341,32,CA_mg,NA,1200
6248,900536,Eleutheronema tetradactylum,Miscellaneous pelagic fishes,58.77101454,200,4.1,0.00389,3.12,marine,Finfish,3.144341,3.144341,32,HG_mcg,NA,NA
3291,900537,Sardinella fimbriata,"Herrings, sardines, anchovies",0.017002435,13,2.7,0.00794,2.99,marine,Finfish,3.144341,3.144341,17,DHA_g,NA,1
2103,900537,Sardinella fimbriata,"Herrings, sardines, anchovies",0.017002435,13,2.7,0.00794,2.99,marine,Finfish,3.144341,3.144341,17,EPA_g,NA,1
5667,900537,Sardinella fimbriata,"Herrings, sardines, anchovies",0.017002435,13,2.7,0.00794,2.99,marine,Finfish,3.144341,3.144341,17,ZN_mg,NA,11
4479,900537,Sardinella fimbriata,"Herrings, sardines, anchovies",0.017002435,13,2.7,0.00794,2.99,marine,Finfish,3.144341,3.144341,17,FE_mg,NA,18
9231,900537,Sardinella fimbriata,"Herrings, sardines, anchovies",0.017002435,13,2.7,0.00794,2.99,marine,Finfish,3.144341,3.144341,17,PROTEIN,19.01,56
8043,900537,Sardinella fimbriata,"Herrings, sardines, anchovies",0.017002435,13,2.7,0.00794,2.99,marine,Finfish,3.144341,3.144341,17,FAT,3,70
915,900537,Sardinella fimbriata,"Herrings, sardines, anchovies",0.017002435,13,2.7,0.00794,2.99,marine,Finfish,3.144341,3.144341,17,CA_mg,NA,1200
6855,900537,Sardinella fimbriata,"Herrings, sardines, anchovies",0.017002435,13,2.7,0.00794,2.99,marine,Finfish,3.144341,3.144341,17,HG_mcg,NA,NA
3321,900538,Scomberomorus guttatus,"Tunas, bonitos, billfishes",3.417615388,76,4.3,0.00813,2.99,marine,Finfish,3.144341,3.144341,42,DHA_g,NA,1
2133,900538,Scomberomorus guttatus,"Tunas, bonitos, billfishes",3.417615388,76,4.3,0.00813,2.99,marine,Finfish,3.144341,3.144341,42,EPA_g,NA,1
5697,900538,Scomberomorus guttatus,"Tunas, bonitos, billfishes",3.417615388,76,4.3,0.00813,2.99,marine,Finfish,3.144341,3.144341,42,ZN_mg,NA,11
4509,900538,Scomberomorus guttatus,"Tunas, bonitos, billfishes",3.417615388,76,4.3,0.00813,2.99,marine,Finfish,3.144341,3.144341,42,FE_mg,NA,18
9261,900538,Scomberomorus guttatus,"Tunas, bonitos, billfishes",3.417615388,76,4.3,0.00813,2.99,marine,Finfish,3.144341,3.144341,42,PROTEIN,19.77,56
8073,900538,Scomberomorus guttatus,"Tunas, bonitos, billfishes",3.417615388,76,4.3,0.00813,2.99,marine,Finfish,3.144341,3.144341,42,FAT,1.05,70
945,900538,Scomberomorus guttatus,"Tunas, bonitos, billfishes",3.417615388,76,4.3,0.00813,2.99,marine,Finfish,3.144341,3.144341,42,CA_mg,NA,1200
6885,900538,Scomberomorus guttatus,"Tunas, bonitos, billfishes",3.417615388,76,4.3,0.00813,2.99,marine,Finfish,3.144341,3.144341,42,HG_mcg,NA,NA
3439,900539,Tenualosa macrura,Shads,1.636114033,52,2.3,0.00955,3.05,brackish,Finfish,3.144341,3.144341,45,DHA_g,NA,1
2251,900539,Tenualosa macrura,Shads,1.636114033,52,2.3,0.00955,3.05,brackish,Finfish,3.144341,3.144341,45,EPA_g,NA,1
5815,900539,Tenualosa macrura,Shads,1.636114033,52,2.3,0.00955,3.05,brackish,Finfish,3.144341,3.144341,45,ZN_mg,NA,11
4627,900539,Tenualosa macrura,Shads,1.636114033,52,2.3,0.00955,3.05,brackish,Finfish,3.144341,3.144341,45,FE_mg,NA,18
9379,900539,Tenualosa macrura,Shads,1.636114033,52,2.3,0.00955,3.05,brackish,Finfish,3.144341,3.144341,45,PROTEIN,17.46,56
8191,900539,Tenualosa macrura,Shads,1.636114033,52,2.3,0.00955,3.05,brackish,Finfish,3.144341,3.144341,45,FAT,23.15,70
1063,900539,Tenualosa macrura,Shads,1.636114033,52,2.3,0.00955,3.05,brackish,Finfish,3.144341,3.144341,45,CA_mg,NA,1200
7003,900539,Tenualosa macrura,Shads,1.636114033,52,2.3,0.00955,3.05,brackish,Finfish,3.144341,3.144341,45,HG_mcg,NA,NA
2854,900540,Lutjanus johnii,Miscellaneous coastal fishes,15.43825476,97,4.18,0.018200001,2.983999968,marine,Finfish,3.144341,3.144341,36,DHA_g,NA,1
1666,900540,Lutjanus johnii,Miscellaneous coastal fishes,15.43825476,97,4.18,0.018200001,2.983999968,marine,Finfish,3.144341,3.144341,36,EPA_g,NA,1
5230,900540,Lutjanus johnii,Miscellaneous coastal fishes,15.43825476,97,4.18,0.018200001,2.983999968,marine,Finfish,3.144341,3.144341,36,ZN_mg,NA,11
4042,900540,Lutjanus johnii,Miscellaneous coastal fishes,15.43825476,97,4.18,0.018200001,2.983999968,marine,Finfish,3.144341,3.144341,36,FE_mg,NA,18
8794,900540,Lutjanus johnii,Miscellaneous coastal fishes,15.43825476,97,4.18,0.018200001,2.983999968,marine,Finfish,3.144341,3.144341,36,PROTEIN,19.41,56
7606,900540,Lutjanus johnii,Miscellaneous coastal fishes,15.43825476,97,4.18,0.018200001,2.983999968,marine,Finfish,3.144341,3.144341,36,FAT,1.29,70
478,900540,Lutjanus johnii,Miscellaneous coastal fishes,15.43825476,97,4.18,0.018200001,2.983999968,marine,Finfish,3.144341,3.144341,36,CA_mg,NA,1200
6418,900540,Lutjanus johnii,Miscellaneous coastal fishes,15.43825476,97,4.18,0.018200001,2.983999968,marine,Finfish,3.144341,3.144341,36,HG_mcg,NA,NA
2700,900541,Epinephelus sexfasciatus,Miscellaneous coastal fishes,0.847473809,40,3.8,0.0123,3.02,marine,Finfish,3.144341,3.144341,25,DHA_g,NA,1
1512,900541,Epinephelus sexfasciatus,Miscellaneous coastal fishes,0.847473809,40,3.8,0.0123,3.02,marine,Finfish,3.144341,3.144341,25,EPA_g,NA,1
5076,900541,Epinephelus sexfasciatus,Miscellaneous coastal fishes,0.847473809,40,3.8,0.0123,3.02,marine,Finfish,3.144341,3.144341,25,ZN_mg,NA,11
3888,900541,Epinephelus sexfasciatus,Miscellaneous coastal fishes,0.847473809,40,3.8,0.0123,3.02,marine,Finfish,3.144341,3.144341,25,FE_mg,NA,18
8640,900541,Epinephelus sexfasciatus,Miscellaneous coastal fishes,0.847473809,40,3.8,0.0123,3.02,marine,Finfish,3.144341,3.144341,25,PROTEIN,18.87,56
7452,900541,Epinephelus sexfasciatus,Miscellaneous coastal fishes,0.847473809,40,3.8,0.0123,3.02,marine,Finfish,3.144341,3.144341,25,FAT,3.46,70
324,900541,Epinephelus sexfasciatus,Miscellaneous coastal fishes,0.847473809,40,3.8,0.0123,3.02,marine,Finfish,3.144341,3.144341,25,CA_mg,NA,1200
6264,900541,Epinephelus sexfasciatus,Miscellaneous coastal fishes,0.847473809,40,3.8,0.0123,3.02,marine,Finfish,3.144341,3.144341,25,HG_mcg,NA,NA
2976,900542,Nemipterus japonicus,Miscellaneous coastal fishes,0.121861881,32,3.82,0.00474,2.930000067,marine,Finfish,3.144341,3.144341,59,DHA_g,NA,1
1788,900542,Nemipterus japonicus,Miscellaneous coastal fishes,0.121861881,32,3.82,0.00474,2.930000067,marine,Finfish,3.144341,3.144341,59,EPA_g,NA,1
5352,900542,Nemipterus japonicus,Miscellaneous coastal fishes,0.121861881,32,3.82,0.00474,2.930000067,marine,Finfish,3.144341,3.144341,59,ZN_mg,NA,11
4164,900542,Nemipterus japonicus,Miscellaneous coastal fishes,0.121861881,32,3.82,0.00474,2.930000067,marine,Finfish,3.144341,3.144341,59,FE_mg,NA,18
8916,900542,Nemipterus japonicus,Miscellaneous coastal fishes,0.121861881,32,3.82,0.00474,2.930000067,marine,Finfish,3.144341,3.144341,59,PROTEIN,18.17,56
7728,900542,Nemipterus japonicus,Miscellaneous coastal fishes,0.121861881,32,3.82,0.00474,2.930000067,marine,Finfish,3.144341,3.144341,59,FAT,2.7,70
600,900542,Nemipterus japonicus,Miscellaneous coastal fishes,0.121861881,32,3.82,0.00474,2.930000067,marine,Finfish,3.144341,3.144341,59,CA_mg,NA,1200
6540,900542,Nemipterus japonicus,Miscellaneous coastal fishes,0.121861881,32,3.82,0.00474,2.930000067,marine,Finfish,3.144341,3.144341,59,HG_mcg,NA,NA
2818,900543,Leptomelanosoma indicum,Miscellaneous coastal fishes,34.91054003,142,3.9,0.01,3.04,marine,Finfish,3.144341,3.144341,37,DHA_g,NA,1
1630,900543,Leptomelanosoma indicum,Miscellaneous coastal fishes,34.91054003,142,3.9,0.01,3.04,marine,Finfish,3.144341,3.144341,37,EPA_g,NA,1
5194,900543,Leptomelanosoma indicum,Miscellaneous coastal fishes,34.91054003,142,3.9,0.01,3.04,marine,Finfish,3.144341,3.144341,37,ZN_mg,NA,11
4006,900543,Leptomelanosoma indicum,Miscellaneous coastal fishes,34.91054003,142,3.9,0.01,3.04,marine,Finfish,3.144341,3.144341,37,FE_mg,NA,18
8758,900543,Leptomelanosoma indicum,Miscellaneous coastal fishes,34.91054003,142,3.9,0.01,3.04,marine,Finfish,3.144341,3.144341,37,PROTEIN,19.59,56
7570,900543,Leptomelanosoma indicum,Miscellaneous coastal fishes,34.91054003,142,3.9,0.01,3.04,marine,Finfish,3.144341,3.144341,37,FAT,0.85,70
442,900543,Leptomelanosoma indicum,Miscellaneous coastal fishes,34.91054003,142,3.9,0.01,3.04,marine,Finfish,3.144341,3.144341,37,CA_mg,NA,1200
6382,900543,Leptomelanosoma indicum,Miscellaneous coastal fishes,34.91054003,142,3.9,0.01,3.04,marine,Finfish,3.144341,3.144341,37,HG_mcg,NA,NA
2853,900544,Lutjanus argentimaculatus,Miscellaneous coastal fishes,45.1564847,150,3.6,0.01479,2.98,marine,Finfish,3.144341,3.144341,47,DHA_g,NA,1
1665,900544,Lutjanus argentimaculatus,Miscellaneous coastal fishes,45.1564847,150,3.6,0.01479,2.98,marine,Finfish,3.144341,3.144341,47,EPA_g,NA,1
5229,900544,Lutjanus argentimaculatus,Miscellaneous coastal fishes,45.1564847,150,3.6,0.01479,2.98,marine,Finfish,3.144341,3.144341,47,ZN_mg,NA,11
4041,900544,Lutjanus argentimaculatus,Miscellaneous coastal fishes,45.1564847,150,3.6,0.01479,2.98,marine,Finfish,3.144341,3.144341,47,FE_mg,NA,18
8793,900544,Lutjanus argentimaculatus,Miscellaneous coastal fishes,45.1564847,150,3.6,0.01479,2.98,marine,Finfish,3.144341,3.144341,47,PROTEIN,20.45,56
7605,900544,Lutjanus argentimaculatus,Miscellaneous coastal fishes,45.1564847,150,3.6,0.01479,2.98,marine,Finfish,3.144341,3.144341,47,FAT,1.37,70
477,900544,Lutjanus argentimaculatus,Miscellaneous coastal fishes,45.1564847,150,3.6,0.01479,2.98,marine,Finfish,3.144341,3.144341,47,CA_mg,NA,1200
6417,900544,Lutjanus argentimaculatus,Miscellaneous coastal fishes,45.1564847,150,3.6,0.01479,2.98,marine,Finfish,3.144341,3.144341,47,HG_mcg,NA,NA
3493,900545,Trachinotus blochii,Miscellaneous pelagic fishes,12.90037599,102,3.74,0.088,2.572000027,marine,Finfish,3.144341,3.144341,35,DHA_g,NA,1
2305,900545,Trachinotus blochii,Miscellaneous pelagic fishes,12.90037599,102,3.74,0.088,2.572000027,marine,Finfish,3.144341,3.144341,35,EPA_g,NA,1
5869,900545,Trachinotus blochii,Miscellaneous pelagic fishes,12.90037599,102,3.74,0.088,2.572000027,marine,Finfish,3.144341,3.144341,35,ZN_mg,NA,11
